material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Toothbrush10.bmp;48;1;1;1;24;0;0;0;24;24;control;target
migo;Fork7.bmp;17;2;5;3;38;38;0;0;38;38;center;target
migo;Button20.bmp;7;0;9;4;0;0;0;0;0;0;repeated_related;lure
migo;Biscuit17.bmp;3;0;2;2;0;0;0;0;0;0;control;lure
migo;Chocolate5.bmp;12;3;7;4;1;41;41;0;27,666667;41;repeated_related;target
migo;Man15.bmp;29;1;1;1;19;0;0;0;19;19;control;target
migo;Hanger7.bmp;22;0;4;3;0;0;0;0;0;0;center;lure
migo;Leaf13.bmp;27;2;5;4;15;44;0;0;29,5;44;center;target
migo;Paperclip4.bmp;33;0;3;2;0;0;0;0;0;0;center;lure
migo;Onion14.bmp;32;1;9;4;22;0;0;0;22;22;related;target
migo;Swirl13.bmp;46;3;3;3;14;35;35;0;28;35;repeated;target
migo;Nut19.bmp;31;3;7;4;21;34;34;0;29,666667;34;repeated_related;target
migo;Ginger10.bmp;19;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Candle10.bmp;9;0;4;3;0;0;0;0;0;0;related;lure
migo;Plug6.bmp;36;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Flower13.bmp;16;0;3;3;0;0;0;0;0;0;related;lure
migo;Holly11.bmp;23;1;8;4;6;0;0;0;6;6;related;target
migo;Apple21.bmp;1;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Bun22.bmp;6;2;2;1;14;14;0;0;14;14;repeated;target
migo;Varnish11.bmp;50;0;3;1;0;0;0;0;0;0;control;lure
