material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Button14.bmp;7;3;7;4;21;21;32;0;24,666667;32;repeated_related;target
migo;Bun19.bmp;6;1;5;4;37;0;0;0;37;37;center;target
migo;Man10.bmp;29;1;9;4;19;0;0;0;19;19;related;target
migo;Daff1.bmp;14;0;3;2;0;0;0;0;0;0;related;lure
migo;Pear4.bmp;34;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Present14.bmp;37;0;4;1;0;0;0;0;0;0;control;lure
migo;Biscuit20.bmp;3;0;2;2;0;0;0;0;0;0;control;lure
migo;Car14.bmp;10;1;1;1;36;0;0;0;36;36;control;target
migo;Mushroom14.bmp;30;0;4;2;0;0;0;0;0;0;repeated;lure
migo;String2.bmp;44;0;3;2;0;0;0;0;0;0;center;lure
migo;Stapler6.bmp;41;0;4;2;0;0;0;0;0;0;center;lure
migo;Star1.bmp;42;1;9;4;5;0;0;0;5;5;related;target
migo;Swirl1.bmp;46;0;3;3;0;0;0;0;0;0;related;lure
migo;Onion18.bmp;32;2;5;3;2;2;0;0;2;2;center;target
migo;Feather18.bmp;15;3;3;3;6;42;42;0;30;42;repeated;target
migo;Bag4.bmp;2;3;7;4;14;14;42;0;23,333333;42;repeated_related;target
migo;Sweet1.bmp;45;1;1;1;32;0;0;0;32;32;control;target
migo;Jigsaw10.bmp;24;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Chocolate24.bmp;12;0;7;4;0;0;0;0;0;0;repeated_related;lure
migo;Candle1.bmp;9;3;0;0;14;24;24;0;20,666667;24;repeated;target
