experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	7	1	20	1	1	1	1	1	1	1	2273	2	2	1	2481	4	3366	HAMBURG	hamburg	trompete	posaune	oboe	flöte	trompete	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	2	1	1	2	1	1	2	0	68	-1	2	0	0	2	4693	KONZERTSAAL	angst	ärger	konzertsaal	freude	konzertsaal	trauer	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	1	1	1	1	2	1	2	0	2618	1	1	1	3378	3	2759	MAKRELE	backgammon	makrele	thunfisch	backgammon	hering	forelle	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	25	1	1	2	2	1	1	1	2065	2	1	0	2244	4	1887	SCHWALBE	schwalbe	fink	taube	stricknadel	schwalbe	meise	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	23	1	1	1	1	1	1	1	1506	-1	2	0	0	2	2477	HASCHISCH	haschisch	backblech	küchenwaage	nudelholz	küchenwaage	pfannenwender	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	16	1	1	2	1	1	1	1	1440	1	1	1	2844	3	2231	TOCHTER	tochter	schäferhund	tochter	dackel	terrier	dogge	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	31	1	1	1	2	1	1	1	1524	2	2	1	3003	4	1923	ELBE	donau	rhein	birne	elbe	main	birne	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	7	1	1	2	2	1	1	1	2669	2	2	1	2659	3	2066	WEIZEN	hafer	weizen	scheune	gerste	weizen	roggen	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	10	1	1	1	1	1	1	1	2015	1	1	1	3373	1	3466	WESPE	messer	wespe	löffel	teelöffel	brotmesser	messer	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	12	1	1	2	1	1	1	1	2220	1	1	1	1541	4	2186	KAROTTEN	klebeband	locher	brieföffner	karotten	lineal	karotten	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	26	1	1	1	2	1	1	1	1654	1	2	0	2976	4	1878	FLANELL	leinen	wolle	tempel	baumwolle	flanell	tempel	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	4	1	1	2	2	1	1	1	1904	2	1	0	3406	1	1852	FÄHRE	boot	fähre	schiff	yacht	pfarrer	fähre	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	8	1	1	1	1	2	2	1	2384	1	2	0	2579	3	1624	GYMNASIUM	messing	gold	hauptschule	eisen	messing	silber	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	19	1	1	2	1	2	2	1	1308	1	1	1	2225	3	1971	NIERE	pfennig	dollar	herz	cent	herz	mark	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	24	1	1	1	2	2	2	1	2956	1	2	0	2810	3	2380	PLUTO	jupiter	merkur	venus	petroleum	saturn	petroleum	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	21	1	1	2	2	2	2	1	2738	1	1	1	2521	1	1976	GASPEDAL	handbremse	kupplung	lenkrad	handbremse	tag	rückspiegel	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	11	1	1	1	1	2	2	1	2165	2	2	1	3288	3	2995	HAMBURGER	marzipan	gummibärchen	döner	karamell	lakritz	gummibärchen	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	32	1	1	2	1	2	1	0	1454	2	2	1	2682	3	2041	SCHWERT	gewehr	regen	schnee	gewehr	sonnenschein	nebel	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	29	1	1	1	2	2	1	0	2019	2	1	0	2898	1	1855	SÜDAMERIKA	panther	nordamerika	afrika	asien	australien	panther	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	3	1	1	2	2	2	2	1	2107	2	2	1	3497	2	3906	GRÜN	lesen	gelb	rot	gelb	lila	blau	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	5	1	1	1	1	2	2	1	2019	2	2	1	2575	4	2361	HORRORFILM	wassermann	thriller	schütze	zwilling	wassermann	jungfrau	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	6	1	1	2	1	2	2	1	2061	2	2	1	3007	3	1667	KÖNIG	herzog	zentimeter	meter	herzog	meile	millimeter	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	18	1	1	1	2	2	2	1	2584	1	1	1	2979	2	1624	DREIECK	quadrat	viereck	rechteck	buche	kreis	buche	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	27	1	1	2	2	2	2	1	1542	1	1	1	2089	3	2714	DÄNEMARK	england	italien	österreich	radio	schweiz	england	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	13	1	1	1	1	3	1	0	21	-1	1	0	0	1	3030	SAUERSTOFF	hemd	hose	jacke	sehen	rock	jacke	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	28	1	1	2	1	3	2	1	1213	1	1	1	2436	4	2005	KUGELSCHREIBER	röteln	laptop	computer	drucker	röteln	kamera	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	14	1	1	1	1	3	2	1	1900	2	2	1	3125	3	3966	ROUGE	porsche	audi	volvo	mercedes	majoran	volvo	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	15	1	1	2	1	3	2	1	1506	2	2	1	2365	3	1593	MEER	rose	erdkunde	lilie	nelke	tulpe	erdkunde	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	9	1	1	1	1	3	2	1	1926	2	2	1	2586	4	1838	BEIN	vivaldi	glas	karaffe	flasche	kanne	karaffe	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	17	1	1	2	1	3	2	1	1586	2	2	1	2383	3	3052	WHISKEY	bus	fahrrad	bohrer	taxi	straßenbahn	bohrer	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	22	1	1	1	1	3	1	0	1647	1	1	1	1655	2	2312	FUßBALL	rumba	hexe	vampir	werwolf	hexe	dämon	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	1	30	1	1	2	1	3	2	1	2087	2	2	1	3148	3	2564	THÜRINGEN	tisch	präposition	tisch	verb	adjektiv	nomen	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	2	19	1	2	1	1	1	1	1	1163	1	1	1	2552	4	1562	Feather12.bmp	String6.bmp	String2.bmp	String8.bmp	String9.bmp	String6.bmp	Feather12.bmp	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	2	16	1	2	2	1	1	1	1	1543	1	1	1	2228	3	2341	Varnish14.bmp	Bun17.bmp	Varnish14.bmp	Bun19.bmp	Varnish14.bmp	Bun5.bmp	Bun22.bmp	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	2	9	1	2	1	2	1	1	1	1394	1	2	0	2649	4	1309	Key11.bmp	Key11.bmp	Key20.bmp	Brocolli10.bmp	Key13.bmp	Key9.bmp	Brocolli10.bmp	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	7	2	22	1	2	2	2	1	1	1	1473	2	2	1	2304	4	1576	Biscuit4.bmp	Keys8.bmp	Biscuit4.bmp	Biscuit25.bmp	Biscuit4.bmp	Biscuit9.bmp	Biscuit20.bmp	21	1	1	1	1	PSYCHOLOGIE
