material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;abacus_15.bmp;1;0;2;1;0;0;0;0;0;0;control;lure
brady;hammer_11.bmp;31;3;8;4;9;47;47;0;34,333333;47;repeated_related;target
brady;coffee_14.bmp;18;1;9;4;16;0;0;0;16;16;related;target
brady;bagel_10.bmp;4;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;bowlingpin_11.bmp;7;0;4;2;0;0;0;0;0;0;repeated;lure
brady;cherubstatue_10.bmp;16;1;9;4;6;0;0;0;6;6;related;target
brady;goggle_9.bmp;27;0;3;2;0;0;0;0;0;0;center;lure
brady;socks_10.bmp;58;0;4;1;0;0;0;0;0;0;repeated;lure
brady;orifan_14.bmp;40;2;5;3;24;24;0;0;24;24;center;target
brady;trunk_2.bmp;64;3;8;4;5;5;59;0;23;59;repeated_related;target
brady;fan_17.bmp;22;3;3;3;23;50;50;0;41;50;repeated;target
brady;flashlight_13.bmp;23;0;4;3;0;0;0;0;0;0;related;lure
brady;easteregg_16.bmp;21;1;2;1;52;0;0;0;52;52;control;target
brady;guitar_14.bmp;28;1;5;3;8;0;0;0;8;8;center;target
brady;printer_5.bmp;45;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;trumpet_5.bmp;63;2;5;3;53;53;0;0;53;53;center;target
brady;chair_11.bmp;14;1;2;1;58;0;0;0;58;58;control;target
brady;backpack_12.bmp;3;0;3;2;0;0;0;0;0;0;center;lure
brady;iceskates_5.bmp;34;3;3;3;29;29;35;0;31;35;repeated;target
brady;glasses_15.bmp;25;1;1;1;59;0;0;0;59;59;control;target
brady;hairdryer_12.bmp;30;0;3;2;0;0;0;0;0;0;center;lure
brady;horseshoe_3.bmp;33;0;11;4;0;0;0;0;0;0;repeated_related;lure
brady;tv_16.bmp;66;0;2;1;0;0;0;0;0;0;control;lure
brady;beanbagchair_17.bmp;5;3;9;4;32;56;56;0;48;56;repeated_related;target
brady;doorknocker_4.bmp;20;1;9;4;39;0;0;0;39;39;related;target
brady;windchime_10.bmp;72;0;6;2;0;0;0;0;0;0;repeated;lure
brady;cheesegrater_15.bmp;15;3;3;3;24;61;61;0;48,666667;61;repeated;target
brady;cake_14.bmp;8;0;2;1;0;0;0;0;0;0;control;lure
brady;sink_11.bmp;56;0;2;2;0;0;0;0;0;0;related;lure
brady;plant_14.bmp;43;0;4;3;0;0;0;0;0;0;related;lure
