material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;taube;9;0;4;3;0;0;0;0;0;0;related;lure
words;chachacha;62;1;10;4;34;0;0;0;34;34;related;target
words;lehrer;11;1;1;1;46;0;0;0;46;46;control;target
words;zug;34;0;4;2;0;0;0;0;0;0;repeated;lure
words;roggen;64;0;2;1;0;0;0;0;0;0;control;lure
words;meiﬂel;4;0;3;2;0;0;0;0;0;0;center;lure
words;bombe;36;0;4;2;0;0;0;0;0;0;repeated;lure
words;computer;33;0;2;1;0;0;0;0;0;0;control;lure
words;stricknadel;70;0;3;2;0;0;0;0;0;0;center;lure
words;verb;66;0;3;3;0;0;0;0;0;0;related;lure
words;pommes;43;1;1;1;40;0;0;0;40;40;control;target
words;petroleum;29;3;6;4;20;56;56;0;44;56;center;target
words;see;67;0;6;2;0;0;0;0;0;0;repeated;lure
words;scham;44;3;3;3;13;13;54;0;26,666667;54;repeated;target
words;nudelholz;68;0;10;4;0;0;0;0;0;0;repeated_related;lure
words;jupiter;60;0;4;2;0;0;0;0;0;0;center;lure
words;d‰mon;50;3;9;4;11;11;52;0;24,666667;52;repeated_related;target
words;schuppen;23;1;9;4;28;0;0;0;28;28;related;target
words;tennis;8;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;jacke;5;0;10;4;0;0;0;0;0;0;repeated_related;lure
words;schmecken;65;3;8;4;26;26;46;0;32,666667;46;repeated_related;target
words;biene;13;0;4;3;0;0;0;0;0;0;related;lure
words;hering;12;0;2;1;0;0;0;0;0;0;control;lure
words;terrier;46;1;9;4;39;0;0;0;39;39;related;target
words;italien;18;3;8;4;12;49;49;0;36,666667;49;repeated_related;target
words;majoran;25;1;1;1;5;0;0;0;5;5;control;target
words;karotten;2;4;1;1;18;18;59;59;38,5;59;repeated;target
words;mathematik;19;1;6;4;40;0;0;0;40;40;center;target
words;kino;58;2;6;4;23;23;0;0;23;23;center;target
words;lesen;26;3;3;3;13;61;61;0;45;61;repeated;target
