material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Umbrella17.bmp;49;0;4;3;0;0;0;0;0;0;related;lure
migo;Mushroom25.bmp;30;0;7;4;0;0;0;0;0;0;repeated_related;lure
migo;Present17.bmp;37;0;4;2;0;0;0;0;0;0;center;lure
migo;Coins12.bmp;13;0;10;4;0;0;0;0;0;0;repeated_related;lure
migo;Key11.bmp;25;0;4;1;0;0;0;0;0;0;control;lure
migo;Hanger15.bmp;22;0;2;2;0;0;0;0;0;0;control;lure
migo;Plug4.bmp;36;3;8;4;20;24;24;0;22,666667;24;repeated_related;target
migo;Star19.bmp;42;3;0;0;1;33;33;0;22,333333;33;repeated;target
migo;Leaf15.bmp;27;3;0;0;18;18;40;0;25,333333;40;repeated;target
migo;Man2.bmp;29;1;2;1;24;0;0;0;24;24;control;target
migo;Bracelet8.bmp;4;3;8;4;10;10;32;0;17,333333;32;repeated_related;target
migo;Feather2.bmp;15;0;3;2;0;0;0;0;0;0;center;lure
migo;Bag4.bmp;2;2;5;3;13;13;0;0;13;13;center;target
migo;Chocolate5.bmp;12;1;2;1;13;0;0;0;13;13;control;target
migo;Glass3.bmp;20;1;10;4;36;0;0;0;36;36;related;target
migo;Stapler10.bmp;41;0;5;1;0;0;0;0;0;0;repeated;lure
migo;Button10.bmp;7;0;5;2;0;0;0;0;0;0;repeated;lure
migo;Screw13.bmp;39;0;3;3;0;0;0;0;0;0;related;lure
migo;Holly20.bmp;23;2;5;4;4;43;0;0;23,5;43;center;target
migo;Paperclip14.bmp;33;1;10;4;16;0;0;0;16;16;related;target
