material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;bagel_10.bmp;4;0;5;2;0;0;0;0;0;0;repeated;lure
brady;cellphone_11.bmp;13;0;3;2;0;0;0;0;0;0;control;lure
brady;cheesegrater_11.bmp;15;1;1;1;3;0;0;0;3;3;control;target
brady;plant_5.bmp;43;0;4;2;0;0;0;0;0;0;center;lure
brady;wig_12.bmp;71;0;3;1;0;0;0;0;0;0;control;lure
brady;cherubstatue_6.bmp;16;3;1;1;19;19;46;0;28;46;repeated;target
brady;horseshoe_12.bmp;33;1;2;1;54;0;0;0;54;54;control;target
brady;birdhouse_11.bmp;6;0;7;4;0;0;0;0;0;0;repeated_related;lure
brady;sink_11.bmp;56;0;3;2;0;0;0;0;0;0;related;lure
brady;abacus_15.bmp;1;0;5;2;0;0;0;0;0;0;repeated;lure
brady;rusdoll_8.bmp;50;2;6;3;24;40;0;0;32;40;center;target
brady;pasta_10.bmp;42;0;3;2;0;0;0;0;0;0;related;lure
brady;shoe_15.bmp;54;0;4;2;0;0;0;0;0;0;center;lure
brady;shredder_1.bmp;55;3;8;4;32;32;50;0;38;50;repeated_related;target
brady;guitar_5.bmp;28;0;4;2;0;0;0;0;0;0;center;lure
brady;watch_7.bmp;69;3;5;4;16;44;44;0;34,666667;44;center;target
brady;parfait_13.bmp;41;4;3;3;25;25;50;50;37,5;50;repeated;target
brady;windchime_15.bmp;72;1;1;1;22;0;0;0;22;22;control;target
brady;lawnmower_3.bmp;37;3;6;4;2;2;51;0;18,333333;51;repeated_related;target
brady;carabiner_2.bmp;10;2;10;4;26;42;0;0;34;42;repeated_related;target
brady;glove_5.bmp;26;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;orifan_1.bmp;40;0;5;2;0;0;0;0;0;0;repeated;lure
brady;beanbagchair_15.bmp;5;1;9;4;33;0;0;0;33;33;related;target
brady;turtle_2.bmp;65;4;3;3;13;13;52;52;32,5;52;repeated;target
brady;laptop_14.bmp;36;0;3;2;0;0;0;0;0;0;related;lure
brady;sofa_13.bmp;59;1;9;4;38;0;0;0;38;38;related;target
brady;skateboard_11.bmp;57;0;2;2;0;0;0;0;0;0;control;lure
brady;fan_15.bmp;22;1;8;3;18;0;0;0;18;18;related;target
brady;backpack_10.bmp;3;0;7;4;0;0;0;0;0;0;repeated_related;lure
brady;mic_3.bmp;39;2;6;4;15;45;0;0;30;45;center;target
