experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	38	1	16	4	2	1	1	1	2	0	6691	2	2	1	1966	1	2194	Sweet18.bmp	Toothbrush6.bmp	Toothbrush10.bmp	Toothbrush1.bmp	Toothbrush6.bmp	Sweet18.bmp	Toothbrush12.bmp	31	2	1	1	2	ENGLISCH
FAUST_1[2014-06]	38	1	2	4	2	2	1	1	1	1	10951	-1	1	0	0	1	2873	Nut21.bmp	Nut21.bmp	Hanger15.bmp	Hanger2.bmp	Hanger12.bmp	Hanger7.bmp	Nut21.bmp	31	2	1	1	2	ENGLISCH
FAUST_1[2014-06]	38	1	15	4	2	1	2	1	1	1	4656	2	2	1	2794	2	3303	Daff21.bmp	Pear4.bmp	Daff22.bmp	Daff21.bmp	Pear4.bmp	Daff9.bmp	Daff3.bmp	31	2	1	1	2	ENGLISCH
FAUST_1[2014-06]	38	1	7	4	2	2	2	1	1	1	2359	2	2	1	2296	3	3266	Screw9.bmp	Screw9.bmp	Button14.bmp	Screw9.bmp	Screw10.bmp	Screw16.bmp	Screw18.bmp	31	2	1	1	2	ENGLISCH
FAUST_1[2014-06]	38	1	21	4	2	1	1	1	2	0	2032	2	2	1	2050	3	2025	Flower13.bmp	Varnish14.bmp	Varnish17.bmp	Flower13.bmp	Varnish5.bmp	Varnish11.bmp	Varnish14.bmp	31	2	1	1	2	ENGLISCH
FAUST_1[2014-06]	38	1	4	4	2	2	1	1	1	1	3361	2	2	1	3302	2	2729	Fudge8.bmp	Fudge8.bmp	Leaf15.bmp	Fudge8.bmp	Leaf10.bmp	Leaf13.bmp	Leaf21.bmp	31	2	1	1	2	ENGLISCH
FAUST_1[2014-06]	38	1	1	4	2	1	2	1	1	1	6809	-1	1	0	0	3	4199	Mushroom6.bmp	Key9.bmp	Mushroom18.bmp	Mushroom7.bmp	Key9.bmp	Mushroom6.bmp	Mushroom25.bmp	31	2	1	1	2	ENGLISCH
FAUST_1[2014-06]	38	1	10	4	2	2	2	1	2	0	3704	1	2	0	1864	1	2887	Onion7.bmp	Onion14.bmp	Onion19.bmp	Onion7.bmp	Stapler9.bmp	Onion13.bmp	Onion7.bmp	31	2	1	1	2	ENGLISCH
FAUST_1[2014-06]	38	1	5	4	2	1	1	2	2	1	7377	1	1	1	2391	1	2082	Bun22.bmp	Coins14.bmp	Coins8.bmp	Coins14.bmp	Bun5.bmp	Coins10.bmp	Coins3.bmp	31	2	1	1	2	ENGLISCH
FAUST_1[2014-06]	38	1	3	4	2	2	1	2	2	1	10610	1	1	1	2758	4	2569	Man4.bmp	Man24.bmp	String8.bmp	String6.bmp	String12.bmp	String9.bmp	Man24.bmp	31	2	1	1	2	ENGLISCH
FAUST_1[2014-06]	38	1	12	4	2	1	2	2	2	1	3931	1	1	1	3155	2	2306	Chocolate17.bmp	Chocolate24.bmp	Chocolate9.bmp	Chocolate5.bmp	Jigsaw18.bmp	Chocolate6.bmp	Jigsaw18.bmp	31	2	1	1	2	ENGLISCH
FAUST_1[2014-06]	38	1	13	4	2	2	2	2	1	0	3528	1	1	1	1798	3	3723	Star1.bmp	Star7.bmp	Star2.bmp	Star19.bmp	Present14.bmp	Star17.bmp	Star19.bmp	31	2	1	1	2	ENGLISCH
FAUST_1[2014-06]	38	1	18	4	2	1	1	2	2	1	2148	2	2	1	2167	3	2427	Glass3.bmp	Car12.bmp	Glass19.bmp	Car7.bmp	Car14.bmp	Car12.bmp	Car21.bmp	31	2	1	1	2	ENGLISCH
FAUST_1[2014-06]	38	1	8	4	2	2	1	2	1	0	3571	-1	1	0	0	3	3279	Lipstick2.bmp	Lipstick9.bmp	Shell5.bmp	Lipstick9.bmp	Shell18.bmp	Shell1.bmp	Shell17.bmp	31	2	1	1	2	ENGLISCH
