experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	101	1	22	2	1	1	1	1	2	0	2077	2	2	1	2237	3	1481	MINUTE	tochter	minute	vater	onkel	mutter	vater	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	21	2	1	2	1	1	2	0	4197	2	2	1	2054	3	2581	HAND	tequila	rum	gin	hand	whiskey	hand	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	32	2	1	1	2	1	1	1	1263	2	1	0	2279	4	1568	PFENNIG	dollar	hessen	pfennig	hessen	mark	euro	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	30	2	1	2	2	1	1	1	1343	2	2	1	1899	4	2495	CHOPIN	vivaldi	chopin	brahms	chopin	beethoven	elbe	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	11	2	1	1	1	1	2	0	2289	1	1	1	2107	3	1890	AFRIKA	klebeband	brieföffner	afrika	brieföffner	locher	büroklammer	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	25	2	1	2	1	1	2	0	9078	2	1	0	2586	2	1916	ZEITUNG	porsche	zeitung	mercedes	zeitung	volvo	peugeot	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	8	2	1	1	2	1	2	0	3839	2	1	0	1791	3	2478	DIESEL	präposition	diesel	petroleum	kerosin	präposition	benzin	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	14	2	1	2	2	1	2	0	2473	2	1	0	1830	3	2391	SONNENSCHEIN	sonnenschein	regen	sonnenschein	baracke	schnee	hagel	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	31	2	1	1	1	1	1	1	1382	1	1	1	2073	4	1759	YACHT	regal	schrank	tisch	yacht	sofa	regal	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	12	2	1	2	1	1	1	1	2108	2	2	1	2270	3	2230	FINK	fink	tomaten	bohnen	fink	karotten	spinat	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	3	2	1	1	2	1	1	1	2559	1	2	0	2644	4	6928	HAMBURG	hamburg	berlin	gewehr	hannover	stuttgart	gewehr	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	15	2	1	2	2	1	1	1	1944	2	2	1	1857	2	5282	HAUPTSCHULE	hauptschule	gymnasium	berufsschule	hauptschule	realschule	pflaume	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	6	2	1	1	1	2	2	1	1638	2	2	1	2162	4	4523	GLAS	schach	halma	monopoly	halma	backgammon	kanne	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	18	2	1	2	1	2	2	1	2429	2	2	1	2864	3	3279	JACKE	hemd	tanne	birke	buche	eiche	hemd	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	26	2	1	1	2	2	2	1	1054	2	2	1	1916	4	2049	TEMPEL	heroin	moschee	synagoge	heroin	kirche	kapelle	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	7	2	1	2	2	2	2	1	3790	1	1	1	1818	3	3491	SATURN	merkur	kilometer	pluto	venus	merkur	jupiter	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	29	2	1	1	1	2	2	1	1679	2	2	1	2654	4	1391	MEIßEL	flöte	oboe	klarinette	flöte	posaune	bohrer	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	16	2	1	2	1	2	2	1	3260	2	2	1	2498	3	3491	GOLD	puma	eisen	gepard	leopard	panther	eisen	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	19	2	1	1	2	2	2	1	2152	1	1	1	2309	4	2320	KOMÖDIE	thriller	western	rose	horrorfilm	actionfilm	rose	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	17	2	1	2	2	2	2	1	1823	2	2	1	1923	3	1731	FREUDE	angst	trauer	ärger	mumps	angst	scham	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	9	2	1	1	1	2	2	1	2587	1	2	0	2414	3	1992	GOLF	leber	lunge	niere	leber	fußball	herz	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	5	2	1	2	1	2	1	0	2601	2	2	1	2102	4	2950	WOLLE	konzertsaal	baumwolle	kino	baumwolle	theater	zirkus	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	10	2	1	1	2	2	2	1	3639	1	1	1	2299	3	1841	BRATWURST	pommes	döner	rückspiegel	hamburger	rückspiegel	pizza	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	1	2	1	2	2	2	2	1	2128	2	2	1	1724	3	4375	ZUG	taxi	straßenbahn	taxi	zombie	bus	fahrrad	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	23	2	1	1	1	3	2	1	1381	2	1	0	1998	4	1980	ZEICHNEN	lippenstift	wimperntusche	lippenstift	lidschatten	küchenwaage	rouge	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	20	2	1	2	1	3	2	1	1428	1	1	1	2774	4	2628	DINKEL	gummibärchen	quadrat	bonbons	karamell	quadrat	lakritz	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	24	2	1	1	1	3	2	1	1346	2	2	1	3152	4	1711	KAMERA	dänemark	england	sehen	italien	schweiz	dänemark	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	4	2	1	2	1	3	1	0	5954	1	2	0	1928	2	5339	THYMIAN	graf	ozean	könig	herzog	fürst	ozean	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	27	2	1	1	1	3	2	1	1126	1	2	0	1972	4	1979	FORELLE	gabel	bleistift	löffel	messer	löffel	teelöffel	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	2	2	1	2	1	3	2	1	2135	1	1	1	1872	4	4130	RUMBA	stecknadel	häkelnadel	lila	nähnadel	lila	stricknadel	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	28	2	1	1	1	3	2	1	1149	1	1	1	2305	4	1697	CHEMIE	steinbock	dackel	wassermann	jungfrau	schütze	wassermann	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	1	13	2	1	2	1	3	2	1	2044	2	2	1	2533	3	2104	LEHRER	ameise	hummel	stickstoff	wespe	biene	stickstoff	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	13	2	3	1	1	1	1	1	1392	2	2	1	2010	4	1302	mic_12.bmp	powerstrip_7.bmp	powerstrip_13.bmp	powerstrip_10.bmp	powerstrip_8.bmp	mic_12.bmp	powerstrip_13.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	32	2	3	2	1	1	1	1	1094	2	2	1	1559	4	1944	router_7.bmp	laptop_15.bmp	router_7.bmp	laptop_10.bmp	laptop_7.bmp	laptop_14.bmp	router_7.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	24	2	3	1	2	1	1	1	1944	1	2	0	1518	3	1737	glasses_15.bmp	glasses_6.bmp	glasses_9.bmp	sink_10.bmp	glasses_13.bmp	sink_10.bmp	glasses_15.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	19	2	3	2	2	1	1	1	1413	2	2	1	1352	3	1427	circuitboard_4.bmp	cake_4.bmp	circuitboard_4.bmp	circuitboard_2.bmp	circuitboard_4.bmp	circuitboard_8.bmp	circuitboard_16.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	7	2	3	1	1	1	1	1	1319	2	1	0	1478	4	1787	turtle_6.bmp	cat_5.bmp	cat_10.bmp	cat_9.bmp	cat_5.bmp	cat_4.bmp	turtle_6.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	15	2	3	2	1	1	1	1	1244	2	2	1	2140	3	1398	cellphone_11.bmp	highchair_10.bmp	highchair_3.bmp	cellphone_11.bmp	highchair_4.bmp	cellphone_11.bmp	highchair_6.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	20	2	3	1	2	1	1	1	1303	2	2	1	1367	4	1539	saddle_3.bmp	saddle_3.bmp	saddle_8.bmp	vase_1.bmp	saddle_15.bmp	saddle_4.bmp	vase_1.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	3	2	3	2	2	1	1	1	1990	2	1	0	2459	4	2285	printer_1.bmp	printer_5.bmp	printer_1.bmp	printer_16.bmp	printer_1.bmp	trophy_16.bmp	printer_14.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	4	2	3	1	1	1	1	1	1393	1	2	0	1648	4	1906	orifan_1.bmp	remote_3.bmp	remote_13.bmp	remote_2.bmp	orifan_1.bmp	remote_14.bmp	remote_13.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	18	2	3	2	1	1	1	1	1284	1	2	0	1281	4	1229	birdhouse_6.bmp	windchime_3.bmp	birdhouse_6.bmp	windchime_15.bmp	windchime_16.bmp	windchime_10.bmp	birdhouse_6.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	6	2	3	1	2	1	1	1	2078	2	2	1	3107	4	2210	scooter_11.bmp	easteregg_14.bmp	scooter_5.bmp	scooter_11.bmp	scooter_8.bmp	easteregg_14.bmp	scooter_10.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	27	2	3	2	2	1	1	1	4221	1	2	0	1880	4	2449	babycrib_9.bmp	babycrib_9.bmp	babycrib_6.bmp	babycrib_7.bmp	babycrib_2.bmp	babycrib_9.bmp	rollerskates_8.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	12	2	3	1	1	2	2	1	1237	1	1	1	2071	4	1408	chair_5.bmp	abacus_7.bmp	abacus_2.bmp	abacus_6.bmp	abacus_2.bmp	abacus_4.bmp	chair_2.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	31	2	3	2	1	2	2	1	2666	2	2	1	1599	4	1605	garbagecan_2.bmp	guitar_8.bmp	guitar_14.bmp	garbagecan_13.bmp	guitar_10.bmp	guitar_5.bmp	garbagecan_13.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	22	2	3	1	2	2	1	0	2212	1	2	0	1369	3	1459	trumpet_5.bmp	socks_15.bmp	trumpet_17.bmp	socks_15.bmp	trumpet_6.bmp	trumpet_1.bmp	trumpet_3.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	23	2	3	2	2	2	1	0	2167	1	1	1	1393	3	1398	bagel_4.bmp	bagel_14.bmp	shredder_5.bmp	bagel_12.bmp	bagel_16.bmp	bagel_12.bmp	bagel_10.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	1	2	3	1	1	2	2	1	3485	1	1	1	2239	2	2539	speaker_6.bmp	shoe_9.bmp	speaker_15.bmp	shoe_13.bmp	shoe_17.bmp	shoe_9.bmp	shoe_15.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	2	2	3	2	1	2	2	1	1492	2	1	0	2049	3	2127	jacket_11.bmp	parfait_13.bmp	jacket_7.bmp	parfait_15.bmp	parfait_11.bmp	jacket_7.bmp	parfait_4.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	8	2	3	1	2	2	2	1	6362	2	1	0	2258	3	4728	doorknocker_5.bmp	doorknocker_4.bmp	doorknocker_14.bmp	pasta_10.bmp	doorknocker_2.bmp	pasta_10.bmp	doorknocker_11.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	28	2	3	2	2	2	2	1	1421	2	2	1	1695	4	2160	skateboard_3.bmp	skateboard_15.bmp	skateboard_14.bmp	skateboard_11.bmp	sofa_6.bmp	skateboard_11.bmp	skateboard_16.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	14	2	3	1	1	2	1	0	2054	2	2	1	1988	3	1768	lawnmower_8.bmp	hairdryer_14.bmp	hairdryer_12.bmp	hairdryer_14.bmp	hairdryer_13.bmp	lawnmower_13.bmp	hairdryer_2.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	17	2	3	2	1	2	1	0	1507	1	1	1	1703	3	1582	carriage_3.bmp	glove_8.bmp	carriage_2.bmp	glove_5.bmp	glove_10.bmp	carriage_2.bmp	glove_12.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	30	2	3	1	2	2	2	1	1953	2	2	1	1618	3	1643	hairbrush_15.bmp	goggle_3.bmp	hairbrush_7.bmp	hairbrush_17.bmp	hairbrush_12.bmp	goggle_3.bmp	hairbrush_16.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	11	2	3	2	2	2	2	1	4658	1	1	1	2547	3	1653	saltpeppershake_12.bmp	saltpeppershake_8.bmp	saltpeppershake_2.bmp	saltpeppershake_17.bmp	saltpeppershake_9.bmp	saltpeppershake_8.bmp	coffee_14.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	21	2	3	1	1	3	2	1	1111	2	2	1	1476	4	1600	camera_4.bmp	watergun_3.bmp	backpack_13.bmp	backpack_12.bmp	backpack_6.bmp	backpack_16.bmp	backpack_6.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	10	2	3	2	1	3	2	1	721	1	1	1	2001	4	1471	iceskates_14.bmp	wig_7.bmp	wig_9.bmp	rusdoll_1.bmp	wig_6.bmp	rusdoll_1.bmp	wig_12.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	25	2	3	1	1	3	2	1	2892	1	2	0	2067	4	1736	bowlingpin_13.bmp	ring_8.bmp	ring_15.bmp	doorknob_17.bmp	ring_12.bmp	ring_8.bmp	ring_11.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	9	2	3	2	1	3	2	1	1257	1	1	1	2178	4	1632	watch_3.bmp	tv_8.bmp	tv_16.bmp	trunk_7.bmp	tv_4.bmp	trunk_7.bmp	tv_7.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	29	2	3	1	1	3	2	1	1146	1	1	1	1765	4	1336	carabiner_7.bmp	hammer_6.bmp	fan_1.bmp	fan_11.bmp	fan_17.bmp	fan_15.bmp	fan_1.bmp	29	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	101	2	16	2	3	2	1	3	2	1	2234	1	1	1	1847	4	1663	horseshoe_5.bmp	beanbagchair_17.bmp	cheesegrater_11.bmp	beanbagchair_3.bmp	beanbagchair_15.bmp	beanbagchair_12.bmp	cheesegrater_11.bmp	29	1	1	1	1	PSYCHOLOGIE
