material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;rose;7;1;1;1;23;0;0;0;23;23;control;target
words;sauerstoff;48;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;thriller;59;4;0;0;16;16;36;36;26;36;repeated;target
words;birke;10;1;9;4;36;0;0;0;36;36;related;target
words;gesamtschule;20;1;6;3;6;0;0;0;6;6;center;target
words;vater;45;0;2;2;0;0;0;0;0;0;control;lure
words;schütze;39;1;1;1;27;0;0;0;27;27;control;target
words;messer;21;3;3;3;31;31;64;0;42;64;repeated;target
words;italien;18;1;5;4;5;0;0;0;5;5;center;target
words;mark;47;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;puma;40;3;7;4;30;30;52;0;37,333333;52;repeated_related;target
words;teich;67;0;3;2;0;0;0;0;0;0;center;lure
words;fernsehen;27;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;biologie;19;3;9;4;14;14;37;0;21,666667;37;repeated_related;target
words;computer;33;0;6;2;0;0;0;0;0;0;repeated;lure
words;füller;28;2;5;3;60;60;0;0;60;60;center;target
words;windpocken;22;3;3;3;15;46;46;0;35,666667;46;repeated;target
words;roggen;64;0;2;2;0;0;0;0;0;0;control;lure
words;bombe;36;0;5;2;0;0;0;0;0;0;repeated;lure
words;tomaten;2;1;8;4;54;0;0;0;54;54;related;target
words;thüringen;41;1;2;2;6;0;0;0;6;6;control;target
words;berlin;16;0;2;1;0;0;0;0;0;0;control;lure
words;sonnenschein;61;0;3;2;0;0;0;0;0;0;center;lure
words;gold;15;0;4;2;0;0;0;0;0;0;repeated;lure
words;hören;65;0;4;3;0;0;0;0;0;0;related;lure
words;oper;58;1;9;4;26;0;0;0;26;26;related;target
words;pfannenwender;68;0;4;2;0;0;0;0;0;0;center;lure
words;porsche;30;0;4;3;0;0;0;0;0;0;related;lure
words;thunfisch;12;3;8;4;8;41;41;0;30;41;repeated_related;target
words;lippenstift;37;0;3;2;0;0;0;0;0;0;related;lure
