experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	54	-1	4	migo	2	2	target	2	0	2759	2	2650	Car14.bmp	10	3	8	4	13	26	26	0	21,000000	26	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	-1	4	migo	2	2	lure	1	0	3880	2	1774	Coins12.bmp	13	0	8	4	0	0	0	0	0,000000	0	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	-1	4	migo	1	2	target	1	1	2240	4	1087	Biscuit4.bmp	3	1	9	4	33	0	0	0	33,000000	33	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	-1	4	migo	3	3	target	1	1	1736	4	1389	Bag5.bmp	2	1	6	3	39	0	0	0	39,000000	39	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	-1	4	migo	2	2	lure	1	0	1156	4	1132	Leaf22.bmp	27	0	8	4	0	0	0	0	0,000000	0	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	-1	4	migo	2	1	lure	1	0	6366	3	1178	Stapler10.bmp	41	0	5	1	0	0	0	0	0,000000	0	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	-1	4	migo	3	3	lure	1	0	1326	4	856	Daff22.bmp	14	0	4	2	0	0	0	0	0,000000	0	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	-1	4	migo	2	2	target	1	1	826	4	1164	Shell18.bmp	40	3	8	4	9	9	32	0	16,000000	32	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	-1	4	migo	1	1	lure	2	1	3055	3	1025	Toothbrush10.bmp	48	0	2	1	0	0	0	0	0,000000	0	24	1	1	1	1	RECHTSWISSENSCHAFTEN
FAUST_1[2014-06]	54	-1	4	migo	1	1	lure	1	0	2445	4	3177	Ginger10.bmp	19	0	2	2	0	0	0	0	0,000000	0	24	1	1	1	1	RECHTSWISSENSCHAFTEN
