material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Keys5.bmp;26;0;2;2;0;0;0;0;0;0;control;lure
migo;Bun17.bmp;6;4;3;3;13;13;42;42;27,5;42;repeated;target
migo;Pear4.bmp;34;3;9;4;22;25;25;0;24;25;repeated_related;target
migo;Lipstick3.bmp;28;0;3;2;0;0;0;0;0;0;center;lure
migo;Cake18.bmp;8;0;9;4;0;0;0;0;0;0;repeated_related;lure
migo;String2.bmp;44;1;2;2;8;0;0;0;8;8;control;target
migo;Key20.bmp;25;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Brocolli10.bmp;5;0;3;2;0;0;0;0;0;0;related;lure
migo;Shell18.bmp;40;1;10;4;32;0;0;0;32;32;related;target
migo;Holly20.bmp;23;2;6;3;4;4;0;0;4;4;center;target
migo;Fudge8.bmp;18;0;7;4;0;0;0;0;0;0;repeated_related;lure
migo;Candle13.bmp;9;1;1;1;2;0;0;0;2;2;control;target
migo;Star2.bmp;42;0;4;2;0;0;0;0;0;0;center;lure
migo;Stapler9.bmp;41;1;10;4;29;0;0;0;29;29;related;target
migo;Chocolate17.bmp;12;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Coins10.bmp;13;0;3;1;0;0;0;0;0;0;control;lure
migo;Car12.bmp;10;0;3;2;0;0;0;0;0;0;related;lure
migo;Mushroom6.bmp;30;3;3;3;10;24;24;0;19,333333;24;repeated;target
migo;Bag25.bmp;2;3;7;4;7;38;38;0;27,666667;38;repeated_related;target
migo;Hanger2.bmp;22;2;7;4;2;2;0;0;2;2;center;target
