experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	42	-1	1	words	3	3	lure	2	1	2048	3	1583	wodka	69	0	4	2	0	0	0	0	0,000000	0	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	2	1	lure	2	1	3128	3	821	schütze	39	0	5	1	0	0	0	0	0,000000	0	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	2	2	lure	2	1	1718	3	949	klebeband	32	0	8	4	0	0	0	0	0,000000	0	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	2	1	lure	2	1	1968	3	817	donau	17	0	5	2	0	0	0	0	0,000000	0	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	1	2	lure	2	1	1870	3	1581	gerste	64	0	4	3	0	0	0	0	0,000000	0	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	3	3	lure	2	1	1298	3	923	bus	34	0	4	2	0	0	0	0	0,000000	0	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	1	2	target	1	1	2193	1	1565	schwimmen	8	1	8	4	35	0	0	0	35,000000	35	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	2	1	lure	2	1	1768	2	994	säge	4	0	4	2	0	0	0	0	0,000000	0	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	1	1	lure	2	1	1777	3	871	trauer	44	0	3	1	0	0	0	0	0,000000	0	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	1	1	lure	2	1	2488	1	1018	bleistift	28	0	2	1	0	0	0	0	0,000000	0	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	2	2	lure	1	0	1455	3	1082	sekunde	71	0	10	4	0	0	0	0	0,000000	0	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	3	3	lure	1	0	1267	3	1225	viereck	56	0	3	2	0	0	0	0	0,000000	0	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	2	1	target	2	0	1824	3	669	schwalbe	9	3	3	3	12	36	36	0	28,000000	36	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	2	1	target	1	1	1246	4	757	wimperntusche	37	3	0	0	27	27	34	0	29,000000	34	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	1	1	target	1	1	929	4	1396	seide	24	1	1	1	47	0	0	0	47,000000	47	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	1	1	target	1	1	1393	1	1633	lakritz	55	1	2	2	8	0	0	0	8,000000	8	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	1	1	lure	2	1	7238	3	1372	oregano	25	0	2	1	0	0	0	0	0,000000	0	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	3	3	target	1	1	1482	2	855	kilometer	72	2	4	3	19	39	0	0	29,000000	39	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	2	2	lure	2	1	1525	2	1308	backform	68	0	9	4	0	0	0	0	0,000000	0	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	3	3	target	1	1	1062	4	1044	kokain	54	2	5	3	56	56	0	0	56,000000	56	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	1	2	lure	2	1	1814	3	660	thunfisch	12	0	4	3	0	0	0	0	0,000000	0	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	1	2	lure	1	0	5216	2	985	masern	22	0	4	3	0	0	0	0	0,000000	0	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	2	2	target	2	0	2520	3	2854	lila	49	4	6	4	13	13	58	58	35,000000	58	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	2	2	target	1	1	1179	3	960	thriller	59	3	8	4	10	34	34	0	26,000000	34	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	1	2	target	2	0	2044	2	705	eiche	10	1	8	4	45	0	0	0	45,000000	45	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
FAUST_1[2014-06]	42	-1	1	words	2	1	target	1	1	994	2	993	kupplung	63	4	0	0	32	32	40	40	36,000000	40	24	2	1	1	1	MEDIENKULTURWISSENSCHAFTEN
