material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Holly17.bmp;23;0;3;2;0;0;0;0;0;0;related;lure
migo;Flower14.bmp;16;1;9;4;12;0;0;0;12;12;related;target
migo;Tomato3.bmp;47;0;3;2;0;0;0;0;0;0;center;lure
migo;Swirl10.bmp;46;0;5;2;0;0;0;0;0;0;repeated;lure
migo;Paperclip9.bmp;33;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Bun17.bmp;6;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Mushroom7.bmp;30;0;3;2;0;0;0;0;0;0;center;lure
migo;Onion13.bmp;32;0;2;1;0;0;0;0;0;0;control;lure
migo;Feather18.bmp;15;1;1;1;22;0;0;0;22;22;control;target
migo;Biscuit17.bmp;3;0;7;4;0;0;0;0;0;0;repeated_related;lure
migo;Brocolli10.bmp;5;0;3;2;0;0;0;0;0;0;control;lure
migo;Hand10.bmp;21;3;7;4;22;22;42;0;28,666667;42;repeated_related;target
migo;Daff1.bmp;14;1;10;4;15;0;0;0;15;15;related;target
migo;Bag25.bmp;2;1;1;1;6;0;0;0;6;6;control;target
migo;Stapler9.bmp;41;3;8;3;18;28;28;0;24,666667;28;repeated_related;target
migo;Varnish17.bmp;50;4;3;3;16;16;34;34;25;34;repeated;target
migo;Coins3.bmp;13;2;5;3;13;13;0;0;13;13;center;target
migo;Fork8.bmp;17;2;5;4;1;1;0;0;1;1;center;target
migo;Car12.bmp;10;0;4;3;0;0;0;0;0;0;related;lure
migo;Jigsaw11.bmp;24;3;3;3;3;27;27;0;19;27;repeated;target
