material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;laptop;33;0;3;3;0;0;0;0;0;0;related;lure
words;locher;32;3;7;4;10;52;52;0;38;52;repeated_related;target
words;stuhl;6;0;4;3;0;0;0;0;0;0;related;lure
words;hemd;5;3;3;3;7;7;46;0;20;46;repeated;target
words;magen;42;0;10;4;0;0;0;0;0;0;repeated_related;lure
words;schwalbe;9;1;5;4;51;0;0;0;51;51;center;target
words;veilchen;7;3;3;3;8;8;58;0;24,666667;58;repeated;target
words;audi;30;0;3;2;0;0;0;0;0;0;center;lure
words;oper;58;3;3;3;18;38;38;0;31,333333;38;repeated;target
words;tag;71;1;9;4;55;0;0;0;55;55;related;target
words;schiff;35;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;kugelschreiber;28;1;1;1;34;0;0;0;34;34;control;target
words;fluss;67;1;9;4;50;0;0;0;50;50;related;target
words;könig;53;0;3;1;0;0;0;0;0;0;control;lure
words;löffel;21;0;4;2;0;0;0;0;0;0;center;lure
words;meißel;4;3;8;4;15;15;46;0;25,333333;46;repeated_related;target
words;schreiben;26;1;1;1;52;0;0;0;52;52;control;target
words;lenkrad;63;0;5;2;0;0;0;0;0;0;repeated;lure
words;banane;3;0;4;2;0;0;0;0;0;0;repeated;lure
words;skifahren;8;1;5;3;63;0;0;0;63;63;center;target
words;ameise;13;0;4;2;0;0;0;0;0;0;repeated;lure
words;kreis;56;0;4;2;0;0;0;0;0;0;center;lure
words;gold;15;1;2;1;36;0;0;0;36;36;control;target
words;schütze;39;3;7;4;5;64;64;0;44,333333;64;repeated_related;target
words;adverb;66;1;9;4;27;0;0;0;27;27;related;target
words;forelle;12;0;3;2;0;0;0;0;0;0;control;lure
words;zentimeter;72;0;3;1;0;0;0;0;0;0;control;lure
words;backgammon;57;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;oregano;25;0;3;3;0;0;0;0;0;0;related;lure
words;realschule;20;1;6;4;3;0;0;0;3;3;center;target
