experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	29	-1	1	words	1	2	lure	2	1	1237	4	1601	tochter	45	0	4	3	0	0	0	0	0,000000	0	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	1	1	target	1	1	1368	4	564	lila	49	1	1	1	59	0	0	0	59,000000	59	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	1	1	lure	2	1	1145	2	1024	hören	65	0	2	2	0	0	0	0	0,000000	0	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	3	3	lure	2	1	3526	4	1001	nudelholz	68	0	4	2	0	0	0	0	0,000000	0	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	2	1	lure	1	0	1071	3	1069	lesen	26	0	5	2	0	0	0	0	0,000000	0	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	1	2	target	2	0	1242	2	853	klarinette	14	1	9	4	56	0	0	0	56,000000	56	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	3	3	target	1	1	1105	4	874	wolle	24	1	5	3	8	0	0	0	8,000000	8	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	2	1	lure	1	0	759	4	856	bonbons	55	0	4	2	0	0	0	0	0,000000	0	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	3	3	lure	2	1	1366	3	869	peugeot	30	0	3	2	0	0	0	0	0,000000	0	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	1	2	target	1	1	854	4	682	sauerstoff	48	1	10	4	14	0	0	0	14,000000	14	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	2	2	target	1	1	831	4	720	italien	18	3	8	4	11	37	37	0	28,000000	37	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	1	1	target	2	0	879	3	664	steinbock	39	1	1	1	21	0	0	0	21,000000	21	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	2	2	lure	2	1	1661	3	642	fähre	35	0	10	4	0	0	0	0	0,000000	0	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	2	1	target	2	0	843	4	702	actionfilm	59	3	0	0	23	23	46	0	30,000000	46	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	2	1	lure	1	0	667	4	777	bleistift	28	0	5	2	0	0	0	0	0,000000	0	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	1	2	target	1	1	810	4	822	oper	58	1	9	4	41	0	0	0	41,000000	41	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	1	1	target	2	0	1581	3	1090	dämon	50	1	1	1	44	0	0	0	44,000000	44	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	2	2	lure	1	0	1163	4	635	lunge	42	0	9	4	0	0	0	0	0,000000	0	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	1	1	lure	2	1	1130	4	777	regen	61	0	2	1	0	0	0	0	0,000000	0	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
FAUST_1[2014-06]	29	-1	1	words	2	1	target	1	1	714	4	728	becher	31	4	0	0	30	30	45	45	37,000000	45	22	1	1	1	1	MEIDIENWISSENSCHAFTEN
