material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;klebeband;32;3;7;4;19;56;56;0;43,666667;56;repeated_related;target
words;quadrat;56;1;1;1;33;0;0;0;33;33;control;target
words;taube;9;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;eiche;10;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;zug;34;0;4;2;0;0;0;0;0;0;center;lure
words;koriander;25;3;3;3;32;59;59;0;50;59;repeated;target
words;meter;72;3;8;3;30;47;47;0;41,333333;47;repeated_related;target
words;marzipan;55;2;5;4;39;39;0;0;39;39;center;target
words;theater;58;0;4;1;0;0;0;0;0;0;repeated;lure
words;golf;8;1;10;4;38;0;0;0;38;38;related;target
words;pflaume;3;1;8;4;18;0;0;0;18;18;related;target
words;komödie;59;0;4;3;0;0;0;0;0;0;related;lure
words;pfannenwender;68;4;0;0;22;22;60;60;41;60;repeated;target
words;schütze;39;0;5;1;0;0;0;0;0;0;repeated;lure
words;südamerika;38;1;1;1;2;0;0;0;2;2;control;target
words;vivaldi;51;0;4;2;0;0;0;0;0;0;center;lure
words;radio;27;0;3;1;0;0;0;0;0;0;control;lure
words;lehrer;11;0;2;2;0;0;0;0;0;0;control;lure
words;gabel;21;0;4;2;0;0;0;0;0;0;repeated;lure
words;cent;47;1;1;1;27;0;0;0;27;27;control;target
words;lila;49;2;6;3;16;37;0;0;26,5;37;center;target
words;kopf;1;4;0;0;23;23;49;49;36;49;repeated;target
words;kajal;37;0;4;2;0;0;0;0;0;0;center;lure
words;schäferhund;46;1;9;4;34;0;0;0;34;34;related;target
words;schrank;6;2;5;4;20;20;0;0;20;20;center;target
words;bombe;36;3;8;3;5;5;45;0;18,333333;45;repeated_related;target
words;malen;26;0;2;1;0;0;0;0;0;0;control;lure
words;kapelle;52;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;gaspedal;63;0;4;3;0;0;0;0;0;0;related;lure
words;silber;15;0;3;2;0;0;0;0;0;0;related;lure
