material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;haschisch;54;3;8;4;28;33;33;0;31,333333;33;repeated_related;target
words;lunge;42;0;3;3;0;0;0;0;0;0;related;lure
words;löffel;21;1;1;1;52;0;0;0;52;52;control;target
words;kreis;56;1;10;4;15;0;0;0;15;15;related;target
words;sehen;65;2;6;3;27;27;0;0;27;27;center;target
words;filzstift;28;0;4;3;0;0;0;0;0;0;center;lure
words;kamera;33;2;1;1;20;20;0;0;20;20;repeated;target
words;oper;58;0;3;2;0;0;0;0;0;0;center;lure
words;hering;12;0;4;3;0;0;0;0;0;0;related;lure
words;schreiben;26;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;skifahren;8;3;7;4;13;63;63;0;46,333333;63;repeated_related;target
words;küchenwaage;68;1;9;4;56;0;0;0;56;56;related;target
words;tag;71;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;diesel;29;3;3;3;29;46;46;0;40,333333;46;repeated;target
words;pommes;43;0;5;2;0;0;0;0;0;0;repeated;lure
words;brahms;51;4;3;3;25;25;37;37;31;37;repeated;target
words;mutter;45;3;8;4;8;48;48;0;34,666667;48;repeated_related;target
words;silber;15;0;4;2;0;0;0;0;0;0;repeated;lure
words;brieföffner;32;0;2;2;0;0;0;0;0;0;control;lure
words;venus;60;0;4;2;0;0;0;0;0;0;center;lure
words;physik;19;1;1;1;5;0;0;0;5;5;control;target
words;säge;4;0;4;3;0;0;0;0;0;0;related;lure
words;peugeot;30;0;5;2;0;0;0;0;0;0;repeated;lure
words;scheune;23;1;9;4;21;0;0;0;21;21;related;target
words;bonbons;55;0;3;1;0;0;0;0;0;0;control;lure
words;asien;38;0;3;2;0;0;0;0;0;0;control;lure
words;fürst;53;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;biene;13;1;1;1;27;0;0;0;27;27;control;target
words;kirche;52;1;6;4;59;0;0;0;59;59;center;target
words;karotten;2;2;5;3;24;24;0;0;24;24;center;target
