material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;schäferhund;46;0;4;2;0;0;0;0;0;0;center;lure
words;berlin;16;0;3;2;0;0;0;0;0;0;control;lure
words;donau;17;0;5;2;0;0;0;0;0;0;repeated;lure
words;hammer;4;0;3;3;0;0;0;0;0;0;related;lure
words;gelb;49;3;7;4;13;13;38;0;21,333333;38;repeated_related;target
words;thriller;59;1;6;4;52;0;0;0;52;52;center;target
words;eiche;10;0;2;1;0;0;0;0;0;0;control;lure
words;boot;35;0;5;2;0;0;0;0;0;0;repeated;lure
words;italien;18;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;gabel;21;1;10;4;4;0;0;0;4;4;related;target
words;sofa;6;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;nähnadel;70;0;2;2;0;0;0;0;0;0;control;lure
words;scheune;23;0;3;2;0;0;0;0;0;0;center;lure
words;stunde;71;0;4;3;0;0;0;0;0;0;related;lure
words;becher;31;0;4;3;0;0;0;0;0;0;related;lure
words;verb;66;3;8;4;29;29;61;0;39,666667;61;repeated_related;target
words;peugeot;30;3;3;3;28;28;56;0;37,333333;56;repeated;target
words;zug;34;1;1;1;36;0;0;0;36;36;control;target
words;arm;1;3;9;4;5;37;37;0;26,333333;37;repeated_related;target
words;oboe;14;3;3;3;32;32;34;0;32,666667;34;repeated;target
words;brieföffner;32;1;9;4;3;0;0;0;3;3;related;target
words;pfannenwender;68;1;1;1;53;0;0;0;53;53;control;target
words;grippe;22;1;6;4;2;0;0;0;2;2;center;target
words;lidschatten;37;2;5;4;8;48;0;0;28;48;center;target
words;bohnen;2;0;10;4;0;0;0;0;0;0;repeated_related;lure
words;kokain;54;1;9;4;32;0;0;0;32;32;related;target
words;apfel;3;0;4;2;0;0;0;0;0;0;repeated;lure
words;jacke;5;3;0;0;15;54;54;0;41;54;repeated;target
words;diesel;29;0;4;2;0;0;0;0;0;0;center;lure
words;chopin;51;1;1;1;5;0;0;0;5;5;control;target
