experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	34	1	17	6	3	1	1	1	1	1	2050	-1	2	0	0	3	4521	coffee_1.bmp	coffee_1.bmp	laptop_7.bmp	laptop_16.bmp	laptop_15.bmp	laptop_16.bmp	laptop_10.bmp	31	1	1	1	1	ÖKOLOGIE
FAUST_1[2014-06]	34	1	13	6	3	2	1	1	1	1	1361	2	1	0	2923	4	1567	iceskates_16.bmp	pasta_10.bmp	pasta_13.bmp	pasta_9.bmp	iceskates_16.bmp	pasta_11.bmp	iceskates_16.bmp	31	1	1	1	1	ÖKOLOGIE
FAUST_1[2014-06]	34	1	25	6	3	1	2	1	1	1	2955	2	1	0	1499	4	2715	shredder_5.bmp	shredder_7.bmp	glove_12.bmp	shredder_15.bmp	glove_12.bmp	shredder_6.bmp	shredder_5.bmp	31	1	1	1	1	ÖKOLOGIE
FAUST_1[2014-06]	34	1	28	6	3	2	2	1	1	1	1469	2	1	0	1760	4	667	mic_2.bmp	mic_3.bmp	mic_2.bmp	mic_12.bmp	glasses_8.bmp	mic_5.bmp	mic_2.bmp	31	1	1	1	1	ÖKOLOGIE
FAUST_1[2014-06]	34	1	30	6	3	1	1	1	1	1	1630	1	1	1	1267	3	1342	tricycle_8.bmp	cake_14.bmp	cake_4.bmp	tricycle_8.bmp	cake_4.bmp	cake_5.bmp	cake_3.bmp	31	1	1	1	1	ÖKOLOGIE
FAUST_1[2014-06]	34	1	8	6	3	2	1	1	1	1	1132	1	1	1	1756	4	1541	bowlingpin_3.bmp	bowlingpin_3.bmp	jacket_13.bmp	jacket_10.bmp	jacket_6.bmp	jacket_7.bmp	bowlingpin_3.bmp	31	1	1	1	1	ÖKOLOGIE
FAUST_1[2014-06]	34	1	19	6	3	1	2	1	1	1	1796	2	2	1	1931	4	1180	cherubstatue_12.bmp	chair_3.bmp	cherubstatue_6.bmp	cherubstatue_11.bmp	chair_3.bmp	cherubstatue_12.bmp	cherubstatue_5.bmp	31	1	1	1	1	ÖKOLOGIE
FAUST_1[2014-06]	34	1	31	6	3	2	2	1	1	1	3166	-1	2	0	0	4	1650	bagel_16.bmp	bagel_10.bmp	bagel_16.bmp	bagel_14.bmp	bagel_16.bmp	easteregg_16.bmp	bagel_12.bmp	31	1	1	1	1	ÖKOLOGIE
FAUST_1[2014-06]	34	1	24	6	3	1	1	1	1	1	1271	2	2	1	2192	4	816	cellphone_12.bmp	tv_5.bmp	tv_4.bmp	cellphone_12.bmp	tv_7.bmp	tv_5.bmp	tv_8.bmp	31	1	1	1	1	ÖKOLOGIE
FAUST_1[2014-06]	34	1	4	6	3	2	1	1	1	1	1986	2	2	1	2343	4	5867	circuitboard_13.bmp	carabiner_5.bmp	carabiner_9.bmp	circuitboard_13.bmp	carabiner_6.bmp	circuitboard_13.bmp	carabiner_7.bmp	31	1	1	1	1	ÖKOLOGIE
