experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	50	1	18	6	3	1	1	1	1	1	1333	1	2	0	2246	4	1163	orifan_7.bmp	shoe_7.bmp	shoe_13.bmp	shoe_17.bmp	shoe_15.bmp	shoe_17.bmp	orifan_7.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	10	6	3	2	1	1	1	1	4771	1	2	0	2236	3	1578	scooter_5.bmp	plant_5.bmp	scooter_5.bmp	plant_8.bmp	plant_2.bmp	plant_13.bmp	scooter_5.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	30	6	3	1	2	1	1	1	1707	1	1	1	2036	4	962	horseshoe_5.bmp	horseshoe_12.bmp	horseshoe_3.bmp	horseshoe_5.bmp	glasses_13.bmp	horseshoe_6.bmp	glasses_13.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	16	6	3	2	2	1	1	1	984	2	2	1	2050	4	1094	goggle_4.bmp	goggle_4.bmp	goggle_3.bmp	circuitboard_2.bmp	goggle_4.bmp	goggle_9.bmp	goggle_13.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	12	6	3	1	1	1	1	1	2010	2	1	0	2318	3	1255	sink_1.bmp	trumpet_6.bmp	trumpet_1.bmp	trumpet_5.bmp	trumpet_17.bmp	sink_1.bmp	trumpet_5.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	9	6	3	2	1	1	1	1	1285	1	1	1	2400	4	1068	shredder_7.bmp	highchair_10.bmp	shredder_7.bmp	highchair_6.bmp	highchair_3.bmp	shredder_7.bmp	highchair_15.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	7	6	3	1	2	1	1	1	2460	2	1	0	1978	4	1238	rusdoll_3.bmp	parfait_1.bmp	rusdoll_5.bmp	rusdoll_8.bmp	parfait_1.bmp	rusdoll_1.bmp	rusdoll_3.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	8	6	3	2	2	1	1	1	1375	1	1	1	2165	4	1168	bagel_12.bmp	carabiner_2.bmp	bagel_12.bmp	bagel_10.bmp	bagel_12.bmp	bagel_4.bmp	bagel_16.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	6	6	3	1	1	1	1	1	1532	1	2	0	2165	4	1337	sofa_9.bmp	pasta_13.bmp	pasta_10.bmp	pasta_13.bmp	sofa_9.bmp	pasta_15.bmp	pasta_11.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	21	6	3	2	1	1	1	1	1068	1	2	0	2119	4	1168	cake_14.bmp	cake_14.bmp	remote_11.bmp	remote_2.bmp	cake_14.bmp	remote_14.bmp	remote_13.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	14	6	3	1	2	1	1	1	1305	2	2	1	1818	4	1247	cat_5.bmp	cat_5.bmp	guitar_10.bmp	cat_10.bmp	cat_9.bmp	cat_4.bmp	guitar_10.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	22	6	3	2	2	1	1	1	756	2	2	1	1980	4	947	lawnmower_13.bmp	lawnmower_13.bmp	glove_15.bmp	lawnmower_17.bmp	lawnmower_13.bmp	lawnmower_8.bmp	lawnmower_3.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	13	6	3	1	1	2	1	0	1547	2	2	1	2198	3	1729	backpack_10.bmp	backpack_12.bmp	videogamecontroller_3.bmp	videogamecontroller_2.bmp	videogamecontroller_3.bmp	videogamecontroller_13.bmp	videogamecontroller_11.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	23	6	3	2	1	2	2	1	1135	1	2	0	1951	4	1906	watergun_9.bmp	wig_9.bmp	wig_1.bmp	watergun_15.bmp	wig_12.bmp	wig_7.bmp	watergun_15.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	28	6	3	1	2	2	1	0	1416	1	1	1	1775	4	1228	flashlight_17.bmp	flashlight_1.bmp	flashlight_12.bmp	saltpeppershake_12.bmp	flashlight_2.bmp	saltpeppershake_12.bmp	flashlight_13.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	4	6	3	2	2	2	1	0	2006	2	2	1	1844	3	1923	tricycle_2.bmp	tricycle_15.bmp	tricycle_5.bmp	tricycle_10.bmp	beanbagchair_15.bmp	tricycle_8.bmp	tricycle_15.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	5	6	3	1	1	2	1	0	1517	1	1	1	1956	4	1796	hairbrush_16.bmp	fan_15.bmp	fan_10.bmp	fan_17.bmp	hairbrush_15.bmp	fan_1.bmp	fan_17.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	32	6	3	2	1	2	2	1	5043	1	1	1	1989	3	1218	ring_8.bmp	ring_12.bmp	doorknob_2.bmp	ring_12.bmp	doorknob_10.bmp	doorknob_17.bmp	doorknob_14.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	20	6	3	1	2	2	1	0	1182	2	1	0	2113	3	1567	abacus_7.bmp	abacus_6.bmp	abacus_2.bmp	windchime_15.bmp	abacus_4.bmp	abacus_15.bmp	windchime_15.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	15	6	3	2	2	2	1	0	2650	2	1	0	1868	4	1534	iceskates_14.bmp	iceskates_16.bmp	trophy_14.bmp	iceskates_7.bmp	iceskates_16.bmp	iceskates_5.bmp	iceskates_9.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	3	6	3	1	1	2	2	1	2280	1	1	1	1916	3	2595	babycrib_5.bmp	birdhouse_11.bmp	birdhouse_7.bmp	birdhouse_9.bmp	babycrib_9.bmp	birdhouse_14.bmp	birdhouse_11.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	19	6	3	2	1	2	2	1	2113	2	1	0	3078	3	2227	tv_5.bmp	tv_8.bmp	jacket_11.bmp	jacket_10.bmp	jacket_6.bmp	jacket_7.bmp	tv_8.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	11	6	3	1	2	2	1	0	2825	2	1	0	2106	4	2002	laptop_16.bmp	laptop_15.bmp	laptop_14.bmp	carriage_3.bmp	laptop_10.bmp	laptop_7.bmp	carriage_3.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	29	6	3	2	2	2	1	0	956	2	2	1	1802	4	1460	trunk_7.bmp	trunk_5.bmp	trunk_1.bmp	trunk_3.bmp	garbagecan_17.bmp	trunk_3.bmp	trunk_2.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	25	6	3	1	1	3	2	1	924	1	2	0	1436	3	2256	speaker_6.bmp	leatherman_5.bmp	leatherman_14.bmp	leatherman_2.bmp	leatherman_7.bmp	turtle_11.bmp	leatherman_14.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	2	6	3	2	1	3	1	0	5067	1	2	0	2382	1	2717	camera_7.bmp	rollerskates_7.bmp	rollerskates_2.bmp	easteregg_16.bmp	rollerskates_17.bmp	rollerskates_5.bmp	easteregg_16.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	27	6	3	1	1	3	2	1	1476	1	1	1	1395	4	1859	bowlingpin_13.bmp	mic_2.bmp	mic_10.bmp	cherubstatue_10.bmp	mic_5.bmp	mic_3.bmp	mic_10.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	26	6	3	2	1	3	2	1	1086	1	2	0	1883	4	1373	hairdryer_2.bmp	cheesegrater_5.bmp	cellphone_12.bmp	cellphone_8.bmp	cheesegrater_5.bmp	cellphone_11.bmp	cellphone_3.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	1	6	3	1	1	3	2	1	2038	1	2	0	2739	3	2293	saddle_3.bmp	watch_6.bmp	watch_3.bmp	skateboard_11.bmp	watch_6.bmp	watch_7.bmp	watch_8.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	17	6	3	2	1	3	2	1	1762	1	1	1	2331	3	2008	socks_12.bmp	printer_3.bmp	hammer_6.bmp	hammer_17.bmp	printer_3.bmp	hammer_15.bmp	hammer_8.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	24	6	3	1	1	3	2	1	1304	1	1	1	1609	3	1167	router_12.bmp	chair_16.bmp	chair_5.bmp	chair_2.bmp	chair_11.bmp	chair_16.bmp	powerstrip_7.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	1	31	6	3	2	1	3	2	1	1071	1	1	1	1467	4	1005	doorknocker_14.bmp	coffee_7.bmp	vase_5.bmp	coffee_7.bmp	vase_1.bmp	vase_15.bmp	vase_6.bmp	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	2	13	6	1	1	1	1	1	1	1012	1	2	0	2497	3	1080	HANNOVER	hannover	freude	angst	trauer	ärger	angst	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	2	26	6	1	2	1	1	1	1	743	2	1	0	1320	4	1108	TULPE	kugelschreiber	tulpe	filzstift	füller	bleistift	tulpe	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	2	17	6	1	1	2	1	1	1	1076	2	1	0	1370	4	1098	LENKRAD	lenkrad	präposition	rückspiegel	präposition	handbremse	kupplung	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	2	22	6	1	2	2	1	1	1	1383	2	2	1	1112	4	799	SONNENSCHEIN	sonnenschein	hagel	schnee	australien	nebel	sonnenschein	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	2	30	6	1	1	1	1	1	1	904	1	1	1	1388	4	961	PIZZA	roggen	pizza	roggen	hafer	weizen	gerste	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	2	1	6	1	2	1	1	1	1	2555	2	1	0	3143	1	1623	BLAU	blau	chopin	mozart	blau	vivaldi	beethoven	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	2	28	6	1	1	2	1	1	1	1196	1	2	0	2208	4	761	NÄHNADEL	nähnadel	puma	stecknadel	sicherheitsnadel	stricknadel	puma	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	2	25	6	1	2	2	1	1	1	1287	2	1	0	2227	4	849	PORSCHE	mercedes	hauptschule	porsche	peugeot	volvo	porsche	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	2	19	6	1	1	1	1	2	0	1077	2	1	0	2834	3	1123	RIECHEN	meißel	zange	riechen	zange	säge	hammer	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	2	27	6	1	2	1	1	1	1	1161	1	1	1	1923	3	941	DREIECK	ameise	dreieck	wespe	dreieck	mücke	biene	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	2	4	6	1	1	2	1	1	1	1553	1	1	1	1567	4	1195	GIN	gin	tequila	whiskey	erdbeere	rum	erdbeere	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	2	11	6	1	2	2	1	1	1	1396	1	1	1	1648	3	1301	ARZT	lehrer	polizist	arzt	pfarrer	elbe	arzt	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
FAUST_1[2014-06]	50	2	21	6	1	1	1	2	2	1	1014	1	1	1	1602	3	1167	MATHEMATIK	erdkunde	magen	lunge	herz	lunge	niere	18	1	1	1	1	ERZUIEHUNGSWISSENSCHAFTE
