experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	114	-1	2	words	2	2	target	1	1	1616	3	4429	nähnadel	70	3	8	4	19	19	51	0	29,000000	51	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	1	2	target	2	0	2492	3	4010	lehrer	11	1	9	4	55	0	0	0	55,000000	55	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	2	1	lure	2	1	3404	3	1158	windpocken	22	0	5	2	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	2	1	target	1	1	1983	4	2005	flanell	24	3	3	3	13	13	43	0	23,000000	43	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	2	2	lure	1	0	1676	3	1297	hose	5	0	7	4	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	1	2	target	2	0	1785	3	1676	vater	45	1	9	4	31	0	0	0	31,000000	31	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	3	3	lure	2	1	1721	3	806	hering	12	0	4	2	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	2	1	lure	2	1	1441	3	788	vampir	50	0	4	1	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	2	2	lure	1	0	1604	4	1505	thriller	59	0	8	4	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	1	1	target	1	1	2365	3	2250	blau	49	1	1	1	9	0	0	0	9,000000	9	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	3	3	target	1	1	9011	3	1929	bohnen	2	2	5	4	7	7	0	0	7,000000	7	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	2	2	target	1	1	1478	4	841	hütte	23	3	8	4	29	29	40	0	32,000000	40	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	2	1	lure	2	1	2485	3	1610	wimperntusche	37	0	4	1	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	3	3	target	1	1	1148	4	1301	meißel	4	2	4	3	48	48	0	0	48,000000	48	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	1	1	target	1	1	1340	3	1334	mops	46	1	1	1	44	0	0	0	44,000000	44	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	1	2	lure	2	1	1445	4	1141	lenkrad	63	0	3	3	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	1	1	lure	1	0	2616	2	1722	brieföffner	32	0	3	1	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	1	1	lure	2	1	1453	2	3571	boot	35	0	2	1	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	3	3	lure	2	1	1358	3	1141	bus	34	0	4	2	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	1	1	lure	1	0	1614	4	1643	bein	1	0	3	1	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	2	1	target	1	1	1686	4	2756	kirche	52	4	0	0	3	3	59	59	31,000000	59	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	1	1	target	2	0	1481	3	1488	buntstift	28	1	2	1	41	0	0	0	41,000000	41	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	1	2	lure	1	0	5443	3	1879	nordamerika	38	0	3	3	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	3	3	target	1	1	1120	4	1661	audi	30	3	4	4	17	61	61	0	46,000000	61	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	1	2	target	1	1	3856	3	2055	haschisch	54	1	10	4	36	0	0	0	36,000000	36	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	1	2	lure	2	1	1988	3	1880	rumba	62	0	4	3	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	2	1	target	1	1	2551	3	2313	stunde	71	3	0	0	29	34	34	0	32,000000	34	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	3	3	lure	2	1	1218	3	1574	verb	66	0	4	3	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	2	2	lure	1	0	1414	3	1066	gold	15	0	10	4	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	words	2	2	target	1	1	1471	4	1362	erdbeere	3	3	7	4	18	44	44	0	35,000000	44	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	1	1	lure	1	0	5204	4	3852	iceskates_16.bmp	34	0	2	2	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	1	2	lure	1	0	1295	4	1835	orifan_14.bmp	40	0	4	3	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	1	1	lure	1	0	1349	3	2069	wig_12.bmp	71	0	3	1	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	2	1	lure	1	0	1273	3	1973	easteregg_16.bmp	21	0	5	2	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	2	2	lure	2	1	2127	3	1775	doorknob_10.bmp	19	0	10	4	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	2	2	target	1	1	1847	3	1382	sink_11.bmp	56	3	8	4	31	31	45	0	35,000000	45	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	1	2	target	1	1	2154	3	1772	goggle_9.bmp	27	1	9	4	58	0	0	0	58,000000	58	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	1	2	target	2	0	2393	3	1717	backpack_6.bmp	3	1	9	4	21	0	0	0	21,000000	21	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	2	2	target	1	1	4551	3	3776	videogamecontroller_5.bmp	68	4	6	4	20	20	39	39	29,000000	39	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	3	3	lure	1	0	2627	2	2897	doorknocker_5.bmp	20	0	4	2	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	3	3	target	1	1	1403	3	1192	trumpet_5.bmp	63	3	5	3	7	7	48	0	20,000000	48	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	3	3	target	1	1	1537	4	1350	fan_17.bmp	22	1	5	3	28	0	0	0	28,000000	28	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	1	2	lure	2	1	1954	3	1304	tricycle_2.bmp	61	0	4	3	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	2	1	lure	1	0	2571	1	3973	cheesegrater_11.bmp	15	0	4	2	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	2	1	target	1	1	1464	4	1079	powerstrip_7.bmp	44	4	3	3	11	11	37	37	24,000000	37	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	3	3	lure	2	1	1691	3	1348	tv_7.bmp	66	0	4	2	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	1	1	target	1	1	7547	3	1385	windchime_10.bmp	72	1	1	1	22	0	0	0	22,000000	22	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	1	1	target	1	1	1235	4	912	cherubstatue_10.bmp	16	1	2	1	39	0	0	0	39,000000	39	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	2	2	target	1	1	1454	3	1355	garbagecan_10.bmp	24	3	7	4	30	36	36	0	34,000000	36	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	2	2	lure	1	0	1347	3	1505	coffee_7.bmp	18	0	9	4	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	2	1	lure	2	1	1884	3	1683	sofa_12.bmp	59	0	4	1	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	1	1	lure	2	1	1594	4	1750	vase_13.bmp	67	0	2	1	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	2	2	lure	2	1	5343	3	1236	glove_12.bmp	26	0	9	4	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	1	2	lure	1	0	6311	4	1844	flashlight_12.bmp	23	0	3	2	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	1	1	target	1	1	7170	4	1668	circuitboard_4.bmp	17	1	1	1	32	0	0	0	32,000000	32	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	3	3	lure	1	0	1379	4	1087	router_16.bmp	49	0	4	2	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	2	1	target	1	1	931	4	1124	glasses_13.bmp	25	3	0	0	18	34	34	0	28,000000	34	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	1	2	target	2	0	2617	2	1712	hammer_15.bmp	31	1	9	4	16	0	0	0	16,000000	16	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	2	1	target	2	0	1908	2	1369	mic_10.bmp	39	3	0	0	2	2	61	0	21,000000	61	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	brady	3	3	target	2	0	2905	3	1115	watergun_15.bmp	70	2	6	4	56	56	0	0	56,000000	56	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	migo	2	1	lure	1	0	3147	4	2721	Fork14.bmp	17	0	5	2	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	migo	1	1	target	1	1	981	4	982	Feather11.bmp	15	1	1	1	28	0	0	0	28,000000	28	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	migo	2	2	lure	1	0	1139	4	954	String6.bmp	44	0	9	4	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	migo	1	2	lure	1	0	1447	4	1450	Cake16.bmp	8	0	3	3	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	migo	2	1	target	1	1	853	4	827	Pear18.bmp	34	3	0	0	19	19	32	0	23,000000	32	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	migo	3	3	lure	1	0	1392	4	1032	Candle1.bmp	9	0	3	2	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	migo	3	3	target	1	1	1307	4	1160	Lipstick15.bmp	28	1	5	4	17	0	0	0	17,000000	17	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	migo	1	2	target	1	1	1184	4	782	Toothbrush10.bmp	48	1	9	4	26	0	0	0	26,000000	26	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	migo	1	1	target	1	1	1080	4	1339	Apple10.bmp	1	1	1	1	9	0	0	0	9,000000	9	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	migo	1	2	lure	1	0	877	4	1268	Hanger15.bmp	22	0	4	3	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	migo	2	2	target	1	1	872	4	1124	Star19.bmp	42	3	7	4	20	20	40	0	26,000000	40	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	migo	1	2	target	1	1	919	4	918	Bag21.bmp	2	1	8	4	19	0	0	0	19,000000	19	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	migo	2	1	lure	1	0	624	4	1007	Varnish14.bmp	50	0	5	2	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	migo	2	1	target	1	1	762	4	775	Holly14.bmp	23	3	3	3	12	23	23	0	19,000000	23	21	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	114	-1	2	migo	2	2	lure	1	0	866	4	1224	Screw13.bmp	39	0	8	4	0	0	0	0	0,000000	0	21	1	1	1	1	PSYCHOLOGIE
