experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	9	-1	6	brady	2	2	target	1	1	1131	4	3060	abacus_2.bmp	1	3	7	4	17	36	36	0	29,000000	36	27	1	1	1	1	BIBLIOTHEKSWESEN
FAUST_1[2014-06]	9	-1	6	brady	1	1	target	1	1	1540	4	1051	coffee_1.bmp	18	1	1	1	2	0	0	0	2,000000	2	27	1	1	1	1	BIBLIOTHEKSWESEN
FAUST_1[2014-06]	9	-1	6	brady	2	1	lure	1	0	1119	4	1056	cheesegrater_11.bmp	15	0	4	2	0	0	0	0	0,000000	0	27	1	1	1	1	BIBLIOTHEKSWESEN
FAUST_1[2014-06]	9	-1	6	brady	1	2	lure	2	1	1219	4	950	chair_16.bmp	14	0	3	2	0	0	0	0	0,000000	0	27	1	1	1	1	BIBLIOTHEKSWESEN
FAUST_1[2014-06]	9	-1	6	brady	3	3	lure	1	0	1704	1	823	hairdryer_7.bmp	30	0	3	2	0	0	0	0	0,000000	0	27	1	1	1	1	BIBLIOTHEKSWESEN
FAUST_1[2014-06]	9	-1	6	brady	1	2	lure	2	1	1060	4	836	easteregg_5.bmp	21	0	3	3	0	0	0	0	0,000000	0	27	1	1	1	1	BIBLIOTHEKSWESEN
FAUST_1[2014-06]	9	-1	6	brady	2	1	target	1	1	1009	3	1008	printer_1.bmp	45	4	3	3	21	21	59	59	40,000000	59	27	1	1	1	1	BIBLIOTHEKSWESEN
FAUST_1[2014-06]	9	-1	6	brady	2	2	target	1	1	786	3	941	lawnmower_17.bmp	37	3	8	4	23	60	60	0	47,000000	60	27	1	1	1	1	BIBLIOTHEKSWESEN
FAUST_1[2014-06]	9	-1	6	brady	1	1	target	1	1	958	4	986	circuitboard_13.bmp	17	1	1	1	41	0	0	0	41,000000	41	27	1	1	1	1	BIBLIOTHEKSWESEN
FAUST_1[2014-06]	9	-1	6	brady	2	1	target	1	1	929	4	1038	doorknob_17.bmp	19	3	1	1	8	64	64	0	45,000000	64	27	1	1	1	1	BIBLIOTHEKSWESEN
FAUST_1[2014-06]	9	-1	6	brady	1	2	target	2	0	2048	1	815	saltpeppershake_12.bmp	52	1	9	4	22	0	0	0	22,000000	22	27	1	1	1	1	BIBLIOTHEKSWESEN
FAUST_1[2014-06]	9	-1	6	brady	1	2	lure	2	1	1295	4	1104	beanbagchair_14.bmp	5	0	3	2	0	0	0	0	0,000000	0	27	1	1	1	1	BIBLIOTHEKSWESEN
FAUST_1[2014-06]	9	-1	6	brady	3	3	target	1	1	736	4	873	iceskates_14.bmp	34	2	6	4	13	43	0	0	28,000000	43	27	1	1	1	1	BIBLIOTHEKSWESEN
