experiment	subject	material	item	category	stm_probe	ndisplayed	nrelated	nrelated_unique	1st_trial	2nd_trial	3rd_trial	4th_trail	mean_trail	last_trial
FAUST_1[2014-06]	131	words	bein	  1	  0	  1	  5	  3	 50	  0	  0	  0	50,000000	50
FAUST_1[2014-06]	131	words	arm	  1	  0	  2	  4	  3	 26	 50	  0	  0	38,000000	50
FAUST_1[2014-06]	131	words	kopf	  1	  1	  2	  4	  3	 26	 50	  0	  0	38,000000	50
FAUST_1[2014-06]	131	words	hand	  1	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	fuß	  1	  0	  1	  5	  3	 50	  0	  0	  0	50,000000	50
FAUST_1[2014-06]	131	words	spinat	  2	  0	  2	  8	  4	  7	 36	  0	  0	21,500000	36
FAUST_1[2014-06]	131	words	bohnen	  2	  0	  1	  9	  4	  7	  0	  0	  0	7,000000	7
FAUST_1[2014-06]	131	words	tomaten	  2	  0	  2	  8	  4	  7	 36	  0	  0	21,500000	36
FAUST_1[2014-06]	131	words	blumenkohl	  2	  1	  3	  7	  4	 36	 36	 36	  0	36,000000	36
FAUST_1[2014-06]	131	words	karotten	  2	  0	  2	  8	  4	  7	 36	  0	  0	21,500000	36
FAUST_1[2014-06]	131	words	banane	  3	  0	  1	  6	  4	 43	  0	  0	  0	43,000000	43
FAUST_1[2014-06]	131	words	apfel	  3	  0	  1	  6	  4	 43	  0	  0	  0	43,000000	43
FAUST_1[2014-06]	131	words	birne	  3	  0	  1	  6	  4	 43	  0	  0	  0	43,000000	43
FAUST_1[2014-06]	131	words	pflaume	  3	  0	  2	  5	  4	 19	 19	  0	  0	19,000000	19
FAUST_1[2014-06]	131	words	erdbeere	  3	  1	  2	  5	  4	 19	 43	  0	  0	31,000000	43
FAUST_1[2014-06]	131	words	hammer	  4	  0	  1	  5	  3	 32	  0	  0	  0	32,000000	32
FAUST_1[2014-06]	131	words	säge	  4	  0	  1	  5	  3	 32	  0	  0	  0	32,000000	32
FAUST_1[2014-06]	131	words	meißel	  4	  0	  2	  4	  3	 32	 32	  0	  0	32,000000	32
FAUST_1[2014-06]	131	words	bohrer	  4	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	zange	  4	  1	  2	  4	  3	 32	 44	  0	  0	38,000000	44
FAUST_1[2014-06]	131	words	hose	  5	  0	  1	  6	  3	 52	  0	  0	  0	52,000000	52
FAUST_1[2014-06]	131	words	jacke	  5	  0	  1	  6	  3	 52	  0	  0	  0	52,000000	52
FAUST_1[2014-06]	131	words	rock	  5	  1	  4	  3	  3	 29	 52	 52	 52	46,250000	52
FAUST_1[2014-06]	131	words	hemd	  5	  0	  0	  7	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	bluse	  5	  0	  1	  6	  3	 52	  0	  0	  0	52,000000	52
FAUST_1[2014-06]	131	words	tisch	  6	  0	  1	  7	  3	  2	  0	  0	  0	2,000000	2
FAUST_1[2014-06]	131	words	stuhl	  6	  1	  3	  5	  3	  2	  2	 51	  0	18,333333	51
FAUST_1[2014-06]	131	words	schrank	  6	  0	  1	  7	  3	  2	  0	  0	  0	2,000000	2
FAUST_1[2014-06]	131	words	sofa	  6	  0	  0	  8	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	regal	  6	  0	  3	  5	  3	  2	 51	 51	  0	34,666667	51
FAUST_1[2014-06]	131	words	rose	  7	  1	  1	  1	  1	 33	  0	  0	  0	33,000000	33
FAUST_1[2014-06]	131	words	tulpe	  7	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	nelke	  7	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	lilie	  7	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	veilchen	  7	  0	  1	  1	  1	 13	  0	  0	  0	13,000000	13
FAUST_1[2014-06]	131	words	fußball	  8	  1	  2	  1	  1	 59	 59	  0	  0	59,000000	59
FAUST_1[2014-06]	131	words	tennis	  8	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	golf	  8	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	schwimmen	  8	  0	  1	  2	  1	 21	  0	  0	  0	21,000000	21
FAUST_1[2014-06]	131	words	skifahren	  8	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	amsel	  9	  0	  1	  6	  3	 53	  0	  0	  0	53,000000	53
FAUST_1[2014-06]	131	words	schwalbe	  9	  0	  0	  7	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	fink	  9	  0	  3	  4	  3	 18	 18	 53	  0	29,666667	53
FAUST_1[2014-06]	131	words	taube	  9	  0	  1	  6	  3	 53	  0	  0	  0	53,000000	53
FAUST_1[2014-06]	131	words	meise	  9	  0	  2	  5	  3	 53	 53	  0	  0	53,000000	53
FAUST_1[2014-06]	131	words	eiche	 10	  1	  3	  8	  4	  8	  8	  8	  0	8,000000	8
FAUST_1[2014-06]	131	words	birke	 10	  1	  3	  8	  4	  8	 49	 49	  0	35,333333	49
FAUST_1[2014-06]	131	words	tanne	 10	  0	  2	  9	  4	  8	 49	  0	  0	28,500000	49
FAUST_1[2014-06]	131	words	weide	 10	  0	  1	 10	  4	 49	  0	  0	  0	49,000000	49
FAUST_1[2014-06]	131	words	buche	 10	  0	  2	  9	  4	  8	 49	  0	  0	28,500000	49
FAUST_1[2014-06]	131	words	lehrer	 11	  0	  1	  7	  3	 15	  0	  0	  0	15,000000	15
FAUST_1[2014-06]	131	words	arzt	 11	  1	  4	  4	  3	 15	 45	 45	 45	37,500000	45
FAUST_1[2014-06]	131	words	pfarrer	 11	  0	  1	  7	  3	 15	  0	  0	  0	15,000000	15
FAUST_1[2014-06]	131	words	polizist	 11	  1	  2	  6	  3	 15	 15	  0	  0	15,000000	15
FAUST_1[2014-06]	131	words	richter	 11	  0	  0	  8	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	forelle	 12	  0	  1	  4	  3	 45	  0	  0	  0	45,000000	45
FAUST_1[2014-06]	131	words	hering	 12	  0	  0	  5	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	lachs	 12	  0	  1	  4	  3	 45	  0	  0	  0	45,000000	45
FAUST_1[2014-06]	131	words	thunfisch	 12	  0	  1	  4	  3	 45	  0	  0	  0	45,000000	45
FAUST_1[2014-06]	131	words	makrele	 12	  0	  2	  3	  3	 22	 45	  0	  0	33,500000	45
FAUST_1[2014-06]	131	words	ameise	 13	  1	  3	  1	  1	 64	 64	 64	  0	64,000000	64
FAUST_1[2014-06]	131	words	mücke	 13	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	wespe	 13	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	biene	 13	  1	  1	  3	  1	 27	  0	  0	  0	27,000000	27
FAUST_1[2014-06]	131	words	hummel	 13	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	posaune	 14	  0	  0	  5	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	klarinette	 14	  0	  1	  4	  3	 64	  0	  0	  0	64,000000	64
FAUST_1[2014-06]	131	words	oboe	 14	  0	  1	  4	  3	 64	  0	  0	  0	64,000000	64
FAUST_1[2014-06]	131	words	trompete	 14	  0	  1	  4	  3	 64	  0	  0	  0	64,000000	64
FAUST_1[2014-06]	131	words	flöte	 14	  0	  2	  3	  3	 27	 64	  0	  0	45,500000	64
FAUST_1[2014-06]	131	words	gold	 15	  0	  1	  8	  4	 23	  0	  0	  0	23,000000	23
FAUST_1[2014-06]	131	words	silber	 15	  0	  2	  7	  4	 23	 51	  0	  0	37,000000	51
FAUST_1[2014-06]	131	words	eisen	 15	  0	  2	  7	  4	 23	 51	  0	  0	37,000000	51
FAUST_1[2014-06]	131	words	bronze	 15	  0	  1	  8	  4	 51	  0	  0	  0	51,000000	51
FAUST_1[2014-06]	131	words	messing	 15	  1	  3	  6	  4	 23	 23	 51	  0	32,333333	51
FAUST_1[2014-06]	131	words	berlin	 16	  0	  2	  1	  1	 23	 23	  0	  0	23,000000	23
FAUST_1[2014-06]	131	words	hamburg	 16	  0	  1	  2	  1	 39	  0	  0	  0	39,000000	39
FAUST_1[2014-06]	131	words	münchen	 16	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	stuttgart	 16	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	hannover	 16	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	donau	 17	  0	  1	  5	  4	 10	  0	  0	  0	10,000000	10
FAUST_1[2014-06]	131	words	rhein	 17	  0	  1	  5	  4	 10	  0	  0	  0	10,000000	10
FAUST_1[2014-06]	131	words	elbe	 17	  0	  1	  5	  4	 10	  0	  0	  0	10,000000	10
FAUST_1[2014-06]	131	words	main	 17	  0	  1	  5	  4	 10	  0	  0	  0	10,000000	10
FAUST_1[2014-06]	131	words	weser	 17	  1	  2	  4	  4	 37	 37	  0	  0	37,000000	37
FAUST_1[2014-06]	131	words	dänemark	 18	  0	  2	  8	  4	 13	 46	  0	  0	29,500000	46
FAUST_1[2014-06]	131	words	england	 18	  0	  1	  9	  4	 13	  0	  0	  0	13,000000	13
FAUST_1[2014-06]	131	words	italien	 18	  0	  2	  8	  4	 13	 46	  0	  0	29,500000	46
FAUST_1[2014-06]	131	words	schweiz	 18	  0	  3	  7	  4	 13	 13	 46	  0	24,000000	46
FAUST_1[2014-06]	131	words	österreich	 18	  1	  2	  8	  4	 13	 46	  0	  0	29,500000	46
FAUST_1[2014-06]	131	words	physik	 19	  0	  1	  8	  4	 63	  0	  0	  0	63,000000	63
FAUST_1[2014-06]	131	words	chemie	 19	  0	  2	  7	  4	 16	 63	  0	  0	39,500000	63
FAUST_1[2014-06]	131	words	biologie	 19	  0	  2	  7	  4	 16	 63	  0	  0	39,500000	63
FAUST_1[2014-06]	131	words	mathematik	 19	  1	  2	  7	  4	 16	 63	  0	  0	39,500000	63
FAUST_1[2014-06]	131	words	erdkunde	 19	  0	  2	  7	  4	 16	 63	  0	  0	39,500000	63
FAUST_1[2014-06]	131	words	gymnasium	 20	  0	  2	  3	  3	  4	 61	  0	  0	32,500000	61
FAUST_1[2014-06]	131	words	realschule	 20	  0	  1	  4	  3	  4	  0	  0	  0	4,000000	4
FAUST_1[2014-06]	131	words	hauptschule	 20	  0	  1	  4	  3	  4	  0	  0	  0	4,000000	4
FAUST_1[2014-06]	131	words	gesamtschule	 20	  0	  1	  4	  3	  4	  0	  0	  0	4,000000	4
FAUST_1[2014-06]	131	words	berufsschule	 20	  0	  0	  5	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	löffel	 21	  0	  1	  7	  4	  5	  0	  0	  0	5,000000	5
FAUST_1[2014-06]	131	words	gabel	 21	  0	  1	  7	  4	  5	  0	  0	  0	5,000000	5
FAUST_1[2014-06]	131	words	messer	 21	  0	  3	  5	  4	  5	 62	 62	  0	43,000000	62
FAUST_1[2014-06]	131	words	teelöffel	 21	  1	  1	  7	  4	  5	  0	  0	  0	5,000000	5
FAUST_1[2014-06]	131	words	brotmesser	 21	  1	  2	  6	  4	  5	 62	  0	  0	33,500000	62
FAUST_1[2014-06]	131	words	masern	 22	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	windpocken	 22	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	mumps	 22	  1	  1	  1	  1	 53	  0	  0	  0	53,000000	53
FAUST_1[2014-06]	131	words	röteln	 22	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	grippe	 22	  0	  1	  1	  1	 17	  0	  0	  0	17,000000	17
FAUST_1[2014-06]	131	words	scheune	 23	  2	  4	  1	  1	 30	 30	 30	 60	37,500000	60
FAUST_1[2014-06]	131	words	hütte	 23	  0	  0	  5	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	schuppen	 23	  0	  1	  4	  1	 60	  0	  0	  0	60,000000	60
FAUST_1[2014-06]	131	words	baracke	 23	  0	  0	  5	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	blockhaus	 23	  0	  0	  5	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	baumwolle	 24	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	seide	 24	  1	  2	  1	  1	 41	 41	  0	  0	41,000000	41
FAUST_1[2014-06]	131	words	wolle	 24	  0	  1	  2	  1	  3	  0	  0	  0	3,000000	3
FAUST_1[2014-06]	131	words	leinen	 24	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	flanell	 24	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	oregano	 25	  0	  1	  2	  1	 56	  0	  0	  0	56,000000	56
FAUST_1[2014-06]	131	words	majoran	 25	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	thymian	 25	  0	  2	  1	  1	 11	 11	  0	  0	11,000000	11
FAUST_1[2014-06]	131	words	rosmarin	 25	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	koriander	 25	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	lesen	 26	  0	  1	  6	  3	 38	  0	  0	  0	38,000000	38
FAUST_1[2014-06]	131	words	malen	 26	  0	  1	  6	  3	 38	  0	  0	  0	38,000000	38
FAUST_1[2014-06]	131	words	zeichnen	 26	  1	  4	  3	  3	 10	 10	 10	 38	17,000000	38
FAUST_1[2014-06]	131	words	schreiben	 26	  0	  1	  6	  3	 38	  0	  0	  0	38,000000	38
FAUST_1[2014-06]	131	words	basteln	 26	  0	  0	  7	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	131	words	radio	 27	  0	  2	  8	  4	  6	 59	  0	  0	32,500000	59
FAUST_1[2014-06]	131	words	fernsehen	 27	  0	  2	  8	  4	  6	 59	  0	  0	32,500000	59
FAUST_1[2014-06]	131	words	zeitung	 27	  0	  2	  8	  4	 59	 59	  0	  0	59,000000	59
FAUST_1[2014-06]	131	words	internet	 27	  0	  1	  9	  4	  6	  0	  0	  0	6,000000	6
FAUST_1[2014-06]	131	words	buch	 27	  0	  3	  7	  4	  6	  6	 59	  0	23,666667	59
