material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;shoe_9.bmp;54;0;10;4;0;0;0;0;0;0;repeated_related;lure
brady;turtle_7.bmp;65;3;6;3;31;31;52;0;38;52;center;target
brady;flashlight_12.bmp;23;0;2;1;0;0;0;0;0;0;control;lure
brady;cherubstatue_6.bmp;16;1;2;1;29;0;0;0;29;29;control;target
brady;fan_10.bmp;22;1;9;4;49;0;0;0;49;49;related;target
brady;hammer_11.bmp;31;0;3;2;0;0;0;0;0;0;center;lure
brady;laptop_10.bmp;36;1;1;1;25;0;0;0;25;25;control;target
brady;bowlingpin_1.bmp;7;1;9;4;61;0;0;0;61;61;related;target
brady;guitar_8.bmp;28;2;5;3;18;38;0;0;28;38;center;target
brady;backpack_12.bmp;3;1;1;1;45;0;0;0;45;45;control;target
brady;cake_14.bmp;8;4;6;4;6;6;38;38;22;38;repeated_related;target
brady;chair_16.bmp;14;0;5;2;0;0;0;0;0;0;repeated;lure
brady;socks_15.bmp;58;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;easteregg_5.bmp;21;0;3;3;0;0;0;0;0;0;related;lure
brady;trophy_14.bmp;62;0;3;1;0;0;0;0;0;0;control;lure
brady;trunk_1.bmp;64;3;0;0;11;35;35;0;27;35;repeated;target
brady;doorknocker_14.bmp;20;3;3;3;28;28;53;0;36,333333;53;repeated;target
brady;windchime_16.bmp;72;0;4;2;0;0;0;0;0;0;center;lure
brady;doorknob_10.bmp;19;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;cellphone_4.bmp;13;1;9;4;27;0;0;0;27;27;related;target
brady;garbagecan_10.bmp;24;0;4;2;0;0;0;0;0;0;repeated;lure
brady;beanbagchair_15.bmp;5;0;4;3;0;0;0;0;0;0;related;lure
brady;parfait_13.bmp;41;0;3;1;0;0;0;0;0;0;control;lure
brady;hairdryer_7.bmp;30;0;4;2;0;0;0;0;0;0;center;lure
brady;tv_4.bmp;66;0;3;3;0;0;0;0;0;0;related;lure
brady;sofa_6.bmp;59;3;9;4;4;59;59;0;40,666667;59;repeated_related;target
brady;trumpet_5.bmp;63;2;7;4;32;57;0;0;44,5;57;center;target
brady;vase_5.bmp;67;4;0;0;13;13;50;50;31,5;50;repeated;target
brady;speaker_15.bmp;60;0;4;1;0;0;0;0;0;0;repeated;lure
brady;carriage_14.bmp;11;3;7;4;15;43;43;0;33,666667;43;repeated_related;target
