material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Bracelet2.bmp;4;1;1;1;43;0;0;0;43;43;control;target
migo;Coins12.bmp;13;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Umbrella17.bmp;49;0;3;2;0;0;0;0;0;0;center;lure
migo;Man4.bmp;29;4;3;3;12;12;44;44;28;44;repeated;target
migo;Pear4.bmp;34;3;5;3;22;22;35;0;26,333333;35;center;target
migo;Brocolli10.bmp;5;0;3;1;0;0;0;0;0;0;control;lure
migo;Bag21.bmp;2;0;2;1;0;0;0;0;0;0;control;lure
migo;Paperclip14.bmp;33;0;2;2;0;0;0;0;0;0;related;lure
migo;Shell5.bmp;40;0;3;2;0;0;0;0;0;0;center;lure
migo;Present9.bmp;37;3;7;4;11;11;24;0;15,333333;24;repeated_related;target
migo;Mushroom6.bmp;30;1;1;1;4;0;0;0;4;4;control;target
migo;Scissors11.bmp;38;3;7;4;8;41;41;0;30;41;repeated_related;target
migo;Varnish5.bmp;50;3;4;3;14;27;27;0;22,666667;27;center;target
migo;Biscuit20.bmp;3;1;9;4;31;0;0;0;31;31;related;target
migo;Chilli11.bmp;11;0;5;1;0;0;0;0;0;0;repeated;lure
migo;Button10.bmp;7;0;2;2;0;0;0;0;0;0;related;lure
migo;Stapler9.bmp;41;3;1;1;2;37;37;0;25,333333;37;repeated;target
migo;Fork14.bmp;17;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Cake24.bmp;8;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Toothbrush9.bmp;48;1;10;4;16;0;0;0;16;16;related;target
