material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;opium;54;0;12;4;0;0;0;0;0;0;repeated_related;lure
words;flasche;31;1;9;4;18;0;0;0;18;18;related;target
words;löffel;21;0;2;1;0;0;0;0;0;0;control;lure
words;küchenwaage;68;0;3;3;0;0;0;0;0;0;related;lure
words;bonbons;55;0;3;1;0;0;0;0;0;0;control;lure
words;schweiz;18;0;3;2;0;0;0;0;0;0;center;lure
words;locher;32;1;2;1;46;0;0;0;46;46;control;target
words;spinat;2;0;7;4;0;0;0;0;0;0;repeated_related;lure
words;schnee;61;2;6;4;52;52;0;0;52;52;center;target
words;elbe;17;1;1;1;2;0;0;0;2;2;control;target
words;kino;58;4;6;3;6;6;40;40;23;40;repeated_related;target
words;scrabble;57;0;3;3;0;0;0;0;0;0;related;lure
words;terrier;46;3;3;3;4;4;47;0;18,333333;47;repeated;target
words;kugelschreiber;28;0;5;2;0;0;0;0;0;0;repeated;lure
words;helium;48;0;10;4;0;0;0;0;0;0;repeated_related;lure
words;schütze;39;1;1;1;40;0;0;0;40;40;control;target
words;mozart;51;0;3;2;0;0;0;0;0;0;center;lure
words;rose;7;0;4;2;0;0;0;0;0;0;repeated;lure
words;pfennig;47;0;4;2;0;0;0;0;0;0;center;lure
words;dreieck;56;3;8;3;10;10;43;0;21;43;repeated_related;target
words;rock;5;0;4;3;0;0;0;0;0;0;related;lure
words;werwolf;50;4;2;2;9;9;57;57;33;57;repeated;target
words;laptop;33;2;5;4;44;44;0;0;44;44;center;target
words;hammer;4;0;4;2;0;0;0;0;0;0;repeated;lure
words;teich;67;0;3;1;0;0;0;0;0;0;control;lure
words;komödie;59;3;0;0;15;62;62;0;46,333333;62;repeated;target
words;münchen;16;1;9;4;26;0;0;0;26;26;related;target
words;leopard;40;4;8;4;16;16;38;38;27;38;repeated_related;target
words;lachs;12;2;6;4;19;57;0;0;38;57;center;target
words;onkel;45;1;9;4;5;0;0;0;5;5;related;target
