experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	45	1	5	5	3	1	1	1	1	1	1974	1	1	1	2386	3	2182	skateboard_16.bmp	socks_4.bmp	skateboard_16.bmp	socks_12.bmp	socks_13.bmp	socks_10.bmp	socks_13.bmp	23	2	1	1	1	BIOLOGIE
FAUST_1[2014-06]	45	1	32	5	3	2	1	1	2	0	1584	-1	2	0	0	2	2537	turtle_12.bmp	cheesegrater_5.bmp	cheesegrater_8.bmp	turtle_12.bmp	cheesegrater_15.bmp	cheesegrater_14.bmp	turtle_12.bmp	23	2	1	1	1	BIOLOGIE
FAUST_1[2014-06]	45	1	14	5	3	1	2	1	2	0	2865	1	1	1	1798	3	2068	birdhouse_14.bmp	birdhouse_14.bmp	laptop_10.bmp	birdhouse_6.bmp	birdhouse_7.bmp	birdhouse_11.bmp	laptop_10.bmp	23	2	1	1	1	BIOLOGIE
FAUST_1[2014-06]	45	1	26	5	3	2	2	1	2	0	4289	2	2	1	2696	2	1464	sofa_9.bmp	sofa_3.bmp	sofa_13.bmp	sofa_9.bmp	sofa_6.bmp	leatherman_7.bmp	sofa_9.bmp	23	2	1	1	1	BIOLOGIE
FAUST_1[2014-06]	45	1	4	5	3	1	1	1	1	1	3443	1	1	1	2898	3	1637	remote_11.bmp	carriage_12.bmp	remote_11.bmp	carriage_3.bmp	carriage_2.bmp	carriage_9.bmp	carriage_12.bmp	23	2	1	1	1	BIOLOGIE
FAUST_1[2014-06]	45	1	21	5	3	2	1	1	1	1	2711	-1	2	0	0	2	1660	scooter_10.bmp	scooter_10.bmp	babycrib_6.bmp	scooter_10.bmp	babycrib_5.bmp	babycrib_2.bmp	babycrib_7.bmp	23	2	1	1	1	BIOLOGIE
FAUST_1[2014-06]	45	1	12	5	3	1	2	1	1	1	1962	2	2	1	2910	3	5175	trophy_14.bmp	router_6.bmp	trophy_6.bmp	trophy_14.bmp	trophy_4.bmp	trophy_15.bmp	router_6.bmp	23	2	1	1	1	BIOLOGIE
FAUST_1[2014-06]	45	1	31	5	3	2	2	1	1	1	2989	1	1	1	1693	4	1655	speaker_10.bmp	speaker_10.bmp	speaker_15.bmp	speaker_17.bmp	powerstrip_10.bmp	speaker_4.bmp	speaker_10.bmp	23	2	1	1	1	BIOLOGIE
FAUST_1[2014-06]	45	1	11	5	3	1	1	1	1	1	3526	2	1	0	2879	3	2110	bowlingpin_3.bmp	tv_8.bmp	tv_7.bmp	tv_8.bmp	tv_4.bmp	tv_16.bmp	bowlingpin_3.bmp	23	2	1	1	1	BIOLOGIE
FAUST_1[2014-06]	45	1	19	5	3	2	1	1	2	0	4090	1	1	1	2809	2	3430	garbagecan_17.bmp	garbagecan_17.bmp	doorknocker_4.bmp	doorknocker_2.bmp	garbagecan_17.bmp	doorknocker_14.bmp	doorknocker_11.bmp	23	2	1	1	1	BIOLOGIE
