experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	122	1	7	2	1	1	1	1	1	1	4796	2	2	1	2456	3	1461	DREIECK	oper	kino	zirkus	konzertsaal	dreieck	konzertsaal	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	16	2	1	2	1	1	1	1	2346	2	2	1	1187	3	1476	TEMPEL	teelöffel	tempel	löffel	brotmesser	tempel	gabel	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	15	2	1	1	2	1	1	1	2910	1	1	1	2167	3	1772	AFRIKA	richter	nordamerika	afrika	südamerika	australien	richter	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	28	2	1	2	2	1	2	0	2130	1	2	0	2825	3	1303	SCHACH	schach	backgammon	schach	monopoly	halma	komödie	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	10	2	1	1	1	1	1	1	2060	-1	2	0	0	3	1302	FÄHRE	cannabis	fähre	heroin	haschisch	heroin	kokain	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	11	2	1	2	1	1	1	1	2427	-1	2	0	0	3	1878	TOMATEN	tomaten	dänemark	england	österreich	tomaten	schweiz	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	14	2	1	1	2	1	2	0	2972	2	2	1	1997	3	1674	LILA	lila	baracke	gelb	blau	baracke	rot	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	25	2	1	2	2	1	1	1	684	-1	2	0	0	3	2750	LIDSCHATTEN	wimperntusche	rouge	kajal	lidschatten	handbremse	lidschatten	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	8	2	1	1	1	1	1	1	2814	2	2	1	1947	3	1802	SCHNEE	becher	schnee	becher	flasche	glas	karaffe	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	12	2	1	2	1	1	1	1	1449	2	2	1	1516	3	2176	ONKEL	onkel	jacke	bluse	rock	onkel	hemd	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	26	2	1	1	2	1	1	1	1583	-1	1	0	0	4	2725	MOZART	mozart	klarinette	vivaldi	brahms	chopin	klarinette	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	22	2	1	2	2	1	1	1	33	2	1	0	1941	3	3520	ZEICHNEN	realschule	zeichnen	malen	zeichnen	lesen	basteln	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	17	2	1	1	1	2	1	0	1659	1	1	1	2364	3	1327	ÄRGER	gin	whiskey	angst	gin	tequila	wodka	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	4	2	1	2	1	2	1	0	837	-1	1	0	0	3	2696	KÜCHENWAAGE	kerosin	bleifrei	backblech	diesel	petroleum	backblech	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	24	2	1	1	2	2	1	0	3037	2	2	1	3364	3	966	RIECHEN	hören	hammer	schmecken	sehen	fühlen	hammer	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	6	2	1	2	2	2	1	0	3654	2	2	1	1849	3	2396	AMEISE	hummel	biene	saturn	wespe	hummel	mücke	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	3	2	1	1	1	2	1	0	4606	1	1	1	2385	3	2200	ROSMARIN	dogge	koriander	mops	schäferhund	terrier	mops	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	5	2	1	2	1	2	1	0	1717	2	2	1	2521	3	1989	HAND	zentimeter	arm	kilometer	meile	meter	arm	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	29	2	1	1	2	2	1	0	1689	2	2	1	3241	3	1560	VERB	adjektiv	kugelschreiber	präposition	nomen	kugelschreiber	adverb	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	20	2	1	2	2	2	2	1	1843	-1	2	0	0	4	2421	VOLVO	mercedes	internet	mercedes	porsche	peugeot	audi	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	2	2	1	1	1	2	1	0	2582	1	1	1	3431	3	1745	PFLAUME	eisen	silber	messing	gold	silber	birne	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	19	2	1	2	1	2	1	0	1889	2	2	1	1845	3	1522	MINUTE	sekunde	hannover	sekunde	münchen	hamburg	berlin	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	21	2	1	1	2	2	1	0	3562	-1	2	0	0	3	1173	RÖTELN	physik	windpocken	grippe	physik	mumps	masern	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	32	2	1	2	2	2	1	0	1449	1	1	1	1266	3	2145	NELKE	tulpe	lilie	rose	veilchen	lilie	mark	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	27	2	1	1	1	3	1	0	3005	2	2	1	2765	4	1715	BUS	pistole	dolch	kohlenstoff	bombe	gewehr	bombe	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	23	2	1	2	1	3	2	1	7577	2	2	1	3358	4	2005	BRIEFÖFFNER	golf	steinbock	schwimmen	skifahren	tennis	steinbock	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	9	2	1	1	1	3	2	1	2498	-1	2	0	0	3	2587	REGAL	herz	magen	leber	magen	karamell	lunge	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	1	2	1	2	1	3	2	1	3635	1	1	1	2558	4	2230	PIZZA	panther	computer	tiger	gepard	computer	leopard	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	13	2	1	1	1	3	1	0	2421	2	2	1	1358	3	1702	TEICH	hering	forelle	makrele	herzog	makrele	lachs	61	1	1	1	2	GESCHICHTES
FAUST_1[2014-06]	122	1	18	2	1	2	1	3	2	1	3105	2	2	1	1471	3	1404	WERWOLF	chachacha	elbe	foxtrott	elbe	rumba	walzer	61	1	1	1	2	GESCHICHTES
