experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	116	1	2	2	1	1	1	1	2	0	1684	1	1	1	1336	3	1886	TANNE	volvo	audi	peugeot	tanne	peugeot	porsche	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	8	2	1	2	1	1	1	1	1663	1	2	0	1975	3	1696	HERING	hering	mark	hering	dollar	pfennig	cent	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	12	2	1	1	2	1	1	1	2118	1	1	1	2184	3	1357	PFARRER	venus	lehrer	polizist	arzt	venus	pfarrer	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	28	2	1	2	2	1	1	1	2930	1	1	1	975	4	2059	LAKRITZ	dänemark	lakritz	marzipan	karamell	gummibärchen	lakritz	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	20	2	1	1	1	1	2	0	1872	1	2	0	1393	2	1239	FLÖTE	flöte	zange	bohrer	hammer	zange	säge	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	24	2	1	2	1	1	2	0	1410	1	1	1	2360	2	1643	APFEL	onkel	apfel	tochter	mutter	apfel	vater	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	25	2	1	1	2	1	2	0	1684	2	1	0	670	3	2164	GASPEDAL	handbremse	wimperntusche	gaspedal	kupplung	rückspiegel	wimperntusche	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	30	2	1	2	2	1	1	1	1702	1	1	1	1054	3	1952	BERUFSSCHULE	berufsschule	gymnasium	hauptschule	berufsschule	gesamtschule	koriander	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	31	2	1	1	1	1	1	1	2566	2	2	1	710	2	1604	BRATWURST	bratwurst	stuhl	sofa	regal	schrank	regal	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	13	2	1	2	1	1	2	0	4331	1	2	0	1641	3	2170	RECHTECK	foxtrott	rechteck	chachacha	walzer	rechteck	tango	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	14	2	1	1	2	1	2	0	3402	1	2	0	1105	2	1914	METER	silber	meile	meter	silber	millimeter	kilometer	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	15	2	1	2	2	1	1	1	1973	2	2	1	790	2	1417	JACKE	jacke	schütze	hemd	rock	bluse	jacke	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	29	2	1	1	1	2	2	1	1352	2	1	0	2152	3	1334	ACTIONFILM	komödie	löffel	gabel	messer	teelöffel	gabel	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	23	2	1	2	1	2	2	1	3211	1	1	1	571	3	1470	BLOCKHAUS	hütte	diesel	kerosin	benzin	hütte	petroleum	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	18	2	1	1	2	2	2	1	1346	1	1	1	1320	2	1278	ÄRGER	trauer	scham	karotten	freude	angst	karotten	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	5	2	1	2	2	2	2	1	2545	-1	1	0	0	3	1751	KOHLENSTOFF	sauerstoff	helium	wasserstoff	fühlen	helium	stickstoff	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	3	2	1	1	1	2	2	1	1796	1	2	0	1536	3	1633	BRANDENBURG	boot	yacht	boot	schiff	thüringen	fähre	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	6	2	1	2	1	2	2	1	1223	1	1	1	2023	3	2199	TERRIER	zeichnen	mops	malen	lesen	schreiben	mops	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	22	2	1	1	2	2	2	1	1718	2	2	1	612	3	1852	BUCH	internet	radio	vampir	zeitung	fernsehen	vampir	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	32	2	1	2	2	2	1	0	1739	2	1	0	845	2	2447	AMSEL	konzertsaal	fink	meise	fink	taube	schwalbe	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	10	2	1	1	1	2	2	1	1180	1	2	0	873	3	1952	FILZSTIFT	sekunde	bleistift	stunde	jahr	stunde	minute	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	21	2	1	2	1	2	1	0	3984	2	2	1	1191	2	1279	BUS	straßenbahn	röteln	mumps	straßenbahn	grippe	windpocken	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	27	2	1	1	2	2	2	1	3331	2	2	1	826	2	2337	ADVERB	tiger	verb	adjektiv	tiger	nomen	präposition	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	17	2	1	2	2	2	2	1	5145	2	1	0	609	2	2113	LILA	blau	kopf	blau	grün	rot	gelb	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	16	2	1	1	1	3	2	1	1681	1	2	0	714	2	2007	WEIZEN	könig	graf	kaiser	scrabble	herzog	graf	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	7	2	1	2	1	3	2	1	1397	-1	1	0	0	3	2042	SONNENSCHEIN	locher	teich	klebeband	brieföffner	teich	lineal	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	11	2	1	1	1	3	2	1	1288	2	1	0	1615	3	1810	KARAFFE	ameise	hummel	mücke	hummel	nähnadel	wespe	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	26	2	1	2	1	3	2	1	1177	1	2	0	551	3	2519	NUDELHOLZ	leber	donau	weser	main	leber	rhein	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	19	2	1	1	1	3	2	1	3444	2	2	1	1193	4	952	FLANELL	gewehr	erdkunde	physik	biologie	chemie	biologie	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	4	2	1	2	1	3	2	1	1316	1	1	1	2619	4	1390	HASCHISCH	tequila	afrika	gin	rum	afrika	whiskey	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	1	2	1	1	1	3	2	1	1651	2	1	0	1898	4	2048	BRAHMS	skifahren	laptop	mobiltelefon	kamera	laptop	computer	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	1	9	2	1	2	1	3	2	1	1551	2	1	0	1696	3	1909	BERLIN	kapelle	synagoge	lilie	tempel	lilie	kirche	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	2	31	2	3	1	1	1	2	0	1975	1	2	0	486	3	1535	powerstrip_8.bmp	chair_11.bmp	chair_16.bmp	chair_2.bmp	powerstrip_8.bmp	chair_3.bmp	chair_2.bmp	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	2	20	2	3	2	1	1	2	0	2885	1	2	0	1076	2	2039	videogamecontroller_5.bmp	videogamecontroller_5.bmp	turtle_2.bmp	videogamecontroller_5.bmp	turtle_7.bmp	turtle_6.bmp	turtle_11.bmp	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	2	28	2	3	1	2	1	1	1	1459	2	2	1	1887	3	2577	printer_3.bmp	printer_3.bmp	babycrib_6.bmp	printer_1.bmp	printer_5.bmp	printer_14.bmp	babycrib_6.bmp	22	1	1	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	116	2	32	2	3	2	2	1	1	1	1533	1	2	0	821	4	1807	bagel_16.bmp	bagel_14.bmp	bagel_16.bmp	bagel_10.bmp	bagel_16.bmp	bagel_4.bmp	fan_17.bmp	22	1	1	1	1	PSYCHOLOGIE
