experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	35	-1	6	brady	2	1	lure	1	0	1699	4	2604	horseshoe_12.bmp	33	0	5	2	0	0	0	0	0,000000	0	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	-1	6	brady	3	3	lure	2	1	3525	2	1304	hammer_17.bmp	31	0	3	2	0	0	0	0	0,000000	0	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	-1	6	brady	1	1	lure	1	0	1316	3	1491	fan_10.bmp	22	0	3	1	0	0	0	0	0,000000	0	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	-1	6	brady	2	2	target	1	1	2093	3	1468	chair_3.bmp	14	3	8	3	5	53	53	0	37,000000	53	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	-1	6	brady	2	2	lure	2	1	2466	3	1379	garbagecan_10.bmp	24	0	8	4	0	0	0	0	0,000000	0	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	-1	6	brady	1	1	lure	2	1	2061	4	1164	router_12.bmp	49	0	2	2	0	0	0	0	0,000000	0	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	-1	6	brady	1	1	target	1	1	1240	4	988	pasta_13.bmp	42	1	1	1	30	0	0	0	30,000000	30	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	-1	6	brady	2	1	target	1	1	1137	3	1042	videogamecontroller_13.bmp	68	3	3	3	24	24	56	0	34,000000	56	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	-1	6	brady	1	2	lure	2	1	2622	3	960	skateboard_14.bmp	57	0	3	3	0	0	0	0	0,000000	0	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	-1	6	brady	2	2	lure	1	0	952	4	1136	mic_5.bmp	39	0	8	4	0	0	0	0	0,000000	0	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
FAUST_1[2014-06]	35	-1	6	brady	3	3	target	1	1	981	4	1101	tricycle_5.bmp	61	1	5	4	59	0	0	0	59,000000	59	25	1	2	1	1	MEDIENWKULLTWISSMANAGEMENT
