experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	113	-1	1	words	2	2	target	2	0	2795	2	4179	majoran	25	3	7	4	6	52	52	0	36,000000	52	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	1	2	target	2	0	1164	4	985	arm	1	1	10	4	41	0	0	0	41,000000	41	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	1	2	lure	2	1	2325	4	785	stecknadel	70	0	3	3	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	1	1	lure	2	1	2235	4	1050	hering	12	0	3	1	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	1	1	target	2	0	2674	3	1635	birne	3	1	1	1	7	0	0	0	7,000000	7	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	2	2	target	1	1	1974	4	1488	scrabble	57	3	8	4	17	53	53	0	41,000000	53	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	2	1	lure	2	1	2255	3	1008	ameise	13	0	5	2	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	1	2	target	2	0	2189	3	1402	rechteck	56	1	9	4	49	0	0	0	49,000000	49	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	3	3	target	2	0	1619	3	1330	lila	49	2	5	4	35	35	0	0	35,000000	35	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	2	2	target	1	1	2233	3	1372	pfannenwender	68	3	8	4	11	60	60	0	43,000000	60	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	2	1	target	2	0	2527	2	928	fernsehen	27	3	3	3	29	29	34	0	30,000000	34	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	1	2	lure	2	1	1826	3	1332	oboe	14	0	4	3	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	2	2	lure	2	1	2348	2	1506	taube	9	0	8	4	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	2	1	lure	2	1	2003	4	898	dolch	36	0	5	2	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	1	1	target	2	0	1243	3	1116	peugeot	30	1	1	1	54	0	0	0	54,000000	54	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	2	1	lure	2	1	1184	3	1718	becher	31	0	5	2	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	3	3	target	1	1	2537	3	1444	filzstift	28	2	6	4	29	44	0	0	36,000000	44	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	3	3	lure	2	1	1529	3	1180	tiger	40	0	4	2	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	3	3	lure	2	1	1789	4	1264	chachacha	62	0	3	2	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	2	2	lure	2	1	1374	3	1528	berufsschule	20	0	8	4	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	1	2	target	1	1	6662	3	1150	theater	58	1	10	4	12	0	0	0	12,000000	12	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	2	1	target	2	0	2323	2	1460	erdkunde	19	3	3	3	1	55	55	0	37,000000	55	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	2	1	target	2	0	2409	3	1901	handbremse	63	3	1	1	27	27	53	0	35,000000	53	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	2	2	lure	2	1	1287	3	1286	bluse	5	0	9	4	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	1	1	target	2	0	996	3	1018	regen	61	1	1	1	17	0	0	0	17,000000	17	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	1	1	lure	2	1	746	3	979	rose	7	0	3	2	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	1	2	lure	2	1	3186	3	2420	bleifrei	29	0	4	3	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	1	1	lure	2	1	1195	3	1123	fuﬂball	8	0	3	2	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	3	3	lure	2	1	1630	3	902	lineal	32	0	4	2	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	words	3	3	target	2	0	861	3	1193	dackel	46	2	5	4	9	9	0	0	9,000000	9	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	migo	1	1	target	1	1	1848	4	1082	Glass4.bmp	20	1	1	1	8	0	0	0	8,000000	8	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	migo	1	2	target	1	1	1017	4	1270	Plug9.bmp	36	1	10	4	23	0	0	0	23,000000	23	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	migo	1	2	lure	1	0	907	4	1939	Cake18.bmp	8	0	4	3	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	migo	2	2	lure	2	1	2366	2	914	Feather18.bmp	15	0	7	4	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	migo	3	3	target	1	1	1230	4	1913	Paperclip6.bmp	33	2	6	4	9	38	0	0	23,000000	38	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	migo	2	1	lure	2	1	1311	2	1216	Strawberry14.bmp	43	0	4	1	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	migo	2	1	target	1	1	1274	4	1181	Chocolate17.bmp	12	4	3	3	22	22	39	39	30,000000	39	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	migo	2	1	target	1	1	1014	4	1113	Bun12.bmp	6	3	3	3	18	24	24	0	22,000000	24	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	migo	1	1	target	1	1	1087	3	721	Holly11.bmp	23	1	1	1	33	0	0	0	33,000000	33	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	migo	2	2	target	1	1	2055	4	999	Bracelet18.bmp	4	3	8	4	21	33	33	0	29,000000	33	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	migo	2	2	target	1	1	1139	3	1923	Man4.bmp	29	3	6	4	6	6	27	0	13,000000	27	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	migo	1	1	lure	1	0	1022	3	1528	Key11.bmp	25	0	4	1	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	migo	2	2	lure	2	1	2504	3	1167	Keys6.bmp	26	0	8	4	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	migo	3	3	lure	1	0	1402	3	1068	Chilli11.bmp	11	0	3	2	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
FAUST_1[2014-06]	113	-1	1	migo	1	2	lure	2	1	2774	3	1033	Hanger12.bmp	22	0	4	3	0	0	0	0	0,000000	0	27	1	2	1	1	PSYCHOLOGIE
