experiment	subject	material	item	category	stm_probe	ndisplayed	nrelated	nrelated_unique	1st_trial	2nd_trial	3rd_trial	4th_trail	mean_trail	last_trial
FAUST_1[2014-06]	 39	words	bein	  1	  1	  1	  4	  1	 25	  0	  0	  0	25,000000	25
FAUST_1[2014-06]	 39	words	arm	  1	  0	  4	  1	  1	 25	 25	 37	 37	31,000000	37
FAUST_1[2014-06]	 39	words	kopf	  1	  0	  0	  5	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 39	words	hand	  1	  0	  0	  5	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 39	words	fuß	  1	  0	  0	  5	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 39	words	spinat	  2	  1	  4	  7	  3	 20	 20	 20	 55	28,750000	55
FAUST_1[2014-06]	 39	words	bohnen	  2	  0	  2	  9	  3	 20	 55	  0	  0	37,500000	55
FAUST_1[2014-06]	 39	words	tomaten	  2	  0	  0	 11	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 39	words	blumenkohl	  2	  0	  2	  9	  3	 20	 55	  0	  0	37,500000	55
FAUST_1[2014-06]	 39	words	karotten	  2	  0	  3	  8	  3	 20	 55	 55	  0	43,333333	55
FAUST_1[2014-06]	 39	words	banane	  3	  0	  1	  6	  4	 47	  0	  0	  0	47,000000	47
FAUST_1[2014-06]	 39	words	apfel	  3	  1	  2	  5	  4	 10	 47	  0	  0	28,500000	47
FAUST_1[2014-06]	 39	words	birne	  3	  0	  1	  6	  4	 47	  0	  0	  0	47,000000	47
FAUST_1[2014-06]	 39	words	pflaume	  3	  0	  1	  6	  4	 47	  0	  0	  0	47,000000	47
FAUST_1[2014-06]	 39	words	erdbeere	  3	  0	  2	  5	  4	 10	 10	  0	  0	10,000000	10
FAUST_1[2014-06]	 39	words	hammer	  4	  0	  2	  1	  1	  8	  8	  0	  0	8,000000	8
FAUST_1[2014-06]	 39	words	säge	  4	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 39	words	meißel	  4	  0	  1	  2	  1	 42	  0	  0	  0	42,000000	42
FAUST_1[2014-06]	 39	words	bohrer	  4	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 39	words	zange	  4	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 39	words	hose	  5	  0	  0	  7	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 39	words	jacke	  5	  0	  1	  6	  3	 59	  0	  0	  0	59,000000	59
FAUST_1[2014-06]	 39	words	rock	  5	  1	  2	  5	  3	 59	 59	  0	  0	59,000000	59
FAUST_1[2014-06]	 39	words	hemd	  5	  0	  3	  4	  3	 19	 19	 59	  0	32,333333	59
FAUST_1[2014-06]	 39	words	bluse	  5	  0	  1	  6	  3	 59	  0	  0	  0	59,000000	59
FAUST_1[2014-06]	 39	words	tisch	  6	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 39	words	stuhl	  6	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 39	words	schrank	  6	  0	  1	  3	  1	 24	  0	  0	  0	24,000000	24
FAUST_1[2014-06]	 39	words	sofa	  6	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 39	words	regal	  6	  1	  3	  1	  1	 36	 36	 36	  0	36,000000	36
FAUST_1[2014-06]	 39	words	rose	  7	  2	  2	  6	  4	 28	 63	  0	  0	45,500000	63
FAUST_1[2014-06]	 39	words	tulpe	  7	  0	  3	  5	  4	 28	 28	 63	  0	39,666667	63
FAUST_1[2014-06]	 39	words	nelke	  7	  0	  1	  7	  4	 28	  0	  0	  0	28,000000	28
FAUST_1[2014-06]	 39	words	lilie	  7	  0	  1	  7	  4	 28	  0	  0	  0	28,000000	28
FAUST_1[2014-06]	 39	words	veilchen	  7	  0	  1	  7	  4	 28	  0	  0	  0	28,000000	28
FAUST_1[2014-06]	 39	words	fußball	  8	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 39	words	tennis	  8	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 39	words	golf	  8	  0	  2	  1	  1	 15	 15	  0	  0	15,000000	15
