material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Man10.bmp;29;0;4;1;0;0;0;0;0;0;repeated;lure
migo;Swirl1.bmp;46;4;6;4;10;10;41;41;25,5;41;repeated_related;target
migo;Candle17.bmp;9;1;11;4;12;0;0;0;12;12;related;target
migo;Star19.bmp;42;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Bun5.bmp;6;0;3;2;0;0;0;0;0;0;center;lure
migo;Strawberry14.bmp;43;0;3;1;0;0;0;0;0;0;control;lure
migo;Hanger15.bmp;22;0;5;2;0;0;0;0;0;0;repeated;lure
migo;Chocolate6.bmp;12;0;7;4;0;0;0;0;0;0;repeated_related;lure
migo;Bracelet18.bmp;4;0;2;2;0;0;0;0;0;0;related;lure
migo;Plug18.bmp;36;4;3;3;20;20;37;37;28,5;37;repeated;target
migo;Ginger17.bmp;19;0;4;2;0;0;0;0;0;0;center;lure
migo;Hand10.bmp;21;0;3;3;0;0;0;0;0;0;related;lure
migo;Keys5.bmp;26;2;6;4;34;34;0;0;34;34;center;target
migo;Lipstick7.bmp;28;2;7;4;8;24;0;0;16;24;center;target
migo;Coins12.bmp;13;0;2;1;0;0;0;0;0;0;control;lure
migo;Cake25.bmp;8;1;9;4;31;0;0;0;31;31;related;target
migo;Umbrella17.bmp;49;4;1;1;5;5;44;44;24,5;44;repeated;target
migo;Glass16.bmp;20;1;1;1;28;0;0;0;28;28;control;target
migo;Nut2.bmp;31;1;1;1;22;0;0;0;22;22;control;target
migo;Screw13.bmp;39;3;8;4;3;3;32;0;12,666667;32;repeated_related;target
