experiment	subject	material	item	category	stm_probe	ndisplayed	nrelated	nrelated_unique	1st_trial	2nd_trial	3rd_trial	4th_trail	mean_trail	last_trial
FAUST_1[2014-06]	123	words	bein	  1	  0	  2	  5	  3	 57	 57	  0	  0	57,000000	57
FAUST_1[2014-06]	123	words	arm	  1	  0	  1	  6	  3	 57	  0	  0	  0	57,000000	57
FAUST_1[2014-06]	123	words	kopf	  1	  1	  3	  4	  3	 31	 31	 57	  0	39,666667	57
FAUST_1[2014-06]	123	words	hand	  1	  0	  1	  6	  3	 57	  0	  0	  0	57,000000	57
FAUST_1[2014-06]	123	words	fuß	  1	  0	  0	  7	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	123	words	spinat	  2	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	123	words	bohnen	  2	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	123	words	tomaten	  2	  0	  1	  2	  1	 37	  0	  0	  0	37,000000	37
FAUST_1[2014-06]	123	words	blumenkohl	  2	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	123	words	karotten	  2	  0	  2	  1	  1	 12	 12	  0	  0	12,000000	12
FAUST_1[2014-06]	123	words	banane	  3	  0	  2	  4	  3	 53	 53	  0	  0	53,000000	53
FAUST_1[2014-06]	123	words	apfel	  3	  0	  2	  4	  3	  9	 53	  0	  0	31,000000	53
FAUST_1[2014-06]	123	words	birne	  3	  0	  1	  5	  3	 53	  0	  0	  0	53,000000	53
FAUST_1[2014-06]	123	words	pflaume	  3	  0	  1	  5	  3	 53	  0	  0	  0	53,000000	53
FAUST_1[2014-06]	123	words	erdbeere	  3	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	123	words	hammer	  4	  0	  1	  4	  3	  3	  0	  0	  0	3,000000	3
FAUST_1[2014-06]	123	words	säge	  4	  0	  1	  4	  3	  3	  0	  0	  0	3,000000	3
FAUST_1[2014-06]	123	words	meißel	  4	  0	  0	  5	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	123	words	bohrer	  4	  0	  2	  3	  3	  3	 53	  0	  0	28,000000	53
FAUST_1[2014-06]	123	words	zange	  4	  0	  1	  4	  3	  3	  0	  0	  0	3,000000	3
FAUST_1[2014-06]	123	words	hose	  5	  0	  1	  7	  4	 11	  0	  0	  0	11,000000	11
FAUST_1[2014-06]	123	words	jacke	  5	  0	  1	  7	  4	 11	  0	  0	  0	11,000000	11
FAUST_1[2014-06]	123	words	rock	  5	  0	  1	  7	  4	 11	  0	  0	  0	11,000000	11
FAUST_1[2014-06]	123	words	hemd	  5	  1	  3	  5	  4	 11	 36	 36	  0	27,666667	36
FAUST_1[2014-06]	123	words	bluse	  5	  1	  2	  6	  4	 11	 36	  0	  0	23,500000	36
FAUST_1[2014-06]	123	words	tisch	  6	  0	  1	  9	  4	 41	  0	  0	  0	41,000000	41
FAUST_1[2014-06]	123	words	stuhl	  6	  0	  2	  8	  4	 20	 41	  0	  0	30,500000	41
FAUST_1[2014-06]	123	words	schrank	  6	  0	  3	  7	  4	 20	 41	 41	  0	34,000000	41
FAUST_1[2014-06]	123	words	sofa	  6	  0	  2	  8	  4	 20	 20	  0	  0	20,000000	20
FAUST_1[2014-06]	123	words	regal	  6	  0	  2	  8	  4	 20	 41	  0	  0	30,500000	41
FAUST_1[2014-06]	123	words	rose	  7	  0	  2	  8	  4	 32	 37	  0	  0	34,500000	37
FAUST_1[2014-06]	123	words	tulpe	  7	  1	  4	  6	  4	 32	 37	 37	 37	35,750000	37
FAUST_1[2014-06]	123	words	nelke	  7	  0	  1	  9	  4	 32	  0	  0	  0	32,000000	32
FAUST_1[2014-06]	123	words	lilie	  7	  0	  2	  8	  4	 32	 37	  0	  0	34,500000	37
FAUST_1[2014-06]	123	words	veilchen	  7	  0	  1	  9	  4	 37	  0	  0	  0	37,000000	37
FAUST_1[2014-06]	123	words	fußball	  8	  0	  2	  7	  4	  8	 33	  0	  0	20,500000	33
FAUST_1[2014-06]	123	words	tennis	  8	  0	  2	  7	  4	  8	 33	  0	  0	20,500000	33
FAUST_1[2014-06]	123	words	golf	  8	  1	  2	  7	  4	  8	 33	  0	  0	20,500000	33
FAUST_1[2014-06]	123	words	schwimmen	  8	  0	  2	  7	  4	  8	 33	  0	  0	20,500000	33
FAUST_1[2014-06]	123	words	skifahren	  8	  0	  1	  8	  4	 33	  0	  0	  0	33,000000	33
FAUST_1[2014-06]	123	words	amsel	  9	  0	  3	  3	  3	 28	 62	 62	  0	50,666667	62
FAUST_1[2014-06]	123	words	schwalbe	  9	  0	  1	  5	  3	 28	  0	  0	  0	28,000000	28
FAUST_1[2014-06]	123	words	fink	  9	  0	  1	  5	  3	 28	  0	  0	  0	28,000000	28
FAUST_1[2014-06]	123	words	taube	  9	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	123	words	meise	  9	  0	  1	  5	  3	 28	  0	  0	  0	28,000000	28
FAUST_1[2014-06]	123	words	eiche	 10	  0	  1	  5	  3	 25	  0	  0	  0	25,000000	25
FAUST_1[2014-06]	123	words	birke	 10	  0	  2	  4	  3	 25	 56	  0	  0	40,500000	56
FAUST_1[2014-06]	123	words	tanne	 10	  0	  2	  4	  3	 25	 25	  0	  0	25,000000	25
FAUST_1[2014-06]	123	words	weide	 10	  0	  1	  5	  3	 25	  0	  0	  0	25,000000	25
FAUST_1[2014-06]	123	words	buche	 10	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	123	words	lehrer	 11	  0	  2	  7	  3	 29	 38	  0	  0	33,500000	38
FAUST_1[2014-06]	123	words	arzt	 11	  0	  0	  9	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	123	words	pfarrer	 11	  1	  3	  6	  3	 29	 29	 38	  0	32,000000	38
FAUST_1[2014-06]	123	words	polizist	 11	  0	  2	  7	  3	 29	 38	  0	  0	33,500000	38
FAUST_1[2014-06]	123	words	richter	 11	  0	  2	  7	  3	 29	 38	  0	  0	33,500000	38
FAUST_1[2014-06]	123	words	forelle	 12	  0	  1	  8	  4	 56	  0	  0	  0	56,000000	56
FAUST_1[2014-06]	123	words	hering	 12	  1	  4	  5	  4	 16	 16	 16	 56	26,000000	56
FAUST_1[2014-06]	123	words	lachs	 12	  0	  1	  8	  4	 56	  0	  0	  0	56,000000	56
FAUST_1[2014-06]	123	words	thunfisch	 12	  0	  2	  7	  4	 56	 56	  0	  0	56,000000	56
FAUST_1[2014-06]	123	words	makrele	 12	  1	  1	  8	  4	 56	  0	  0	  0	56,000000	56
FAUST_1[2014-06]	123	words	ameise	 13	  1	  1	  6	  4	 39	  0	  0	  0	39,000000	39
FAUST_1[2014-06]	123	words	mücke	 13	  0	  1	  6	  4	 39	  0	  0	  0	39,000000	39
FAUST_1[2014-06]	123	words	wespe	 13	  0	  3	  4	  4	 27	 39	 39	  0	35,000000	39
FAUST_1[2014-06]	123	words	biene	 13	  0	  1	  6	  4	 39	  0	  0	  0	39,000000	39
FAUST_1[2014-06]	123	words	hummel	 13	  0	  1	  6	  4	 39	  0	  0	  0	39,000000	39
FAUST_1[2014-06]	123	words	posaune	 14	  0	  0	  7	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	123	words	klarinette	 14	  1	  2	  5	  3	 17	 50	  0	  0	33,500000	50
FAUST_1[2014-06]	123	words	oboe	 14	  0	  3	  4	  3	 17	 50	 50	  0	39,000000	50
FAUST_1[2014-06]	123	words	trompete	 14	  0	  1	  6	  3	 50	  0	  0	  0	50,000000	50
FAUST_1[2014-06]	123	words	flöte	 14	  0	  1	  6	  3	 50	  0	  0	  0	50,000000	50
