experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	128	1	9	2	1	1	1	1	1	1	1781	1	1	1	2145	3	3044	VIERECK	apfel	viereck	pflaume	apfel	birne	erdbeere	37	2	1	1	1	MUSIKWISSENSCHAFT
FAUST_1[2014-06]	128	1	19	2	1	2	1	1	2	0	3609	-1	1	0	0	3	4002	SAARLAND	saarland	eiche	buche	weide	birke	saarland	37	2	1	1	1	MUSIKWISSENSCHAFT
FAUST_1[2014-06]	128	1	25	2	1	1	2	1	2	0	3260	-1	1	0	0	2	2303	BOOT	boot	panther	schiff	kanu	panther	yacht	37	2	1	1	1	MUSIKWISSENSCHAFT
FAUST_1[2014-06]	128	1	31	2	1	2	2	1	2	0	3705	1	1	1	2460	3	2017	KLARINETTE	posaune	flöte	klarinette	trompete	klarinette	flanell	37	2	1	1	1	MUSIKWISSENSCHAFT
FAUST_1[2014-06]	128	1	15	2	1	1	1	1	1	1	2017	1	2	0	2741	3	2028	HANNOVER	veilchen	nelke	hannover	veilchen	rose	lilie	37	2	1	1	1	MUSIKWISSENSCHAFT
FAUST_1[2014-06]	128	1	20	2	1	2	1	1	1	1	2016	1	1	1	2733	4	2500	MAKRELE	makrele	sehen	riechen	makrele	fühlen	schmecken	37	2	1	1	1	MUSIKWISSENSCHAFT
FAUST_1[2014-06]	128	1	14	2	1	1	2	1	2	0	3106	1	2	0	694	2	2388	TEELÖFFEL	rot	teelöffel	löffel	rot	brotmesser	gabel	37	2	1	1	1	MUSIKWISSENSCHAFT
FAUST_1[2014-06]	128	1	3	2	1	2	2	1	1	1	3033	1	1	1	2424	4	3172	NEBEL	hagel	bonbons	nebel	sonnenschein	schnee	nebel	37	2	1	1	1	MUSIKWISSENSCHAFT
FAUST_1[2014-06]	128	1	22	2	1	1	1	1	1	1	3779	1	2	0	2802	3	1968	PEUGEOT	handbremse	rückspiegel	handbremse	kupplung	gaspedal	peugeot	37	2	1	1	1	MUSIKWISSENSCHAFT
FAUST_1[2014-06]	128	1	11	2	1	2	1	1	2	0	1283	1	2	0	1664	1	1966	LOCHER	füller	filzstift	locher	kugelschreiber	locher	buntstift	37	2	1	1	1	MUSIKWISSENSCHAFT
