material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;rusdoll_5.bmp;50;1;1;1;29;0;0;0;29;29;control;target
brady;horseshoe_12.bmp;33;3;8;3;3;3;39;0;15;39;repeated_related;target
brady;router_6.bmp;49;1;2;1;60;0;0;0;60;60;control;target
brady;turtle_11.bmp;65;0;3;2;0;0;0;0;0;0;center;lure
brady;shoe_7.bmp;54;1;11;4;16;0;0;0;16;16;related;target
brady;highchair_4.bmp;32;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;lawnmower_13.bmp;37;0;4;2;0;0;0;0;0;0;repeated;lure
brady;pasta_10.bmp;42;0;2;1;0;0;0;0;0;0;control;lure
brady;bagel_10.bmp;4;0;4;2;0;0;0;0;0;0;repeated;lure
brady;cheesegrater_11.bmp;15;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;windchime_6.bmp;72;0;4;2;0;0;0;0;0;0;center;lure
brady;carriage_12.bmp;11;0;2;2;0;0;0;0;0;0;related;lure
brady;cat_4.bmp;12;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;wig_6.bmp;71;1;9;4;38;0;0;0;38;38;related;target
brady;ring_7.bmp;47;1;1;1;24;0;0;0;24;24;control;target
brady;beanbagchair_3.bmp;5;1;9;4;15;0;0;0;15;15;related;target
brady;carabiner_7.bmp;10;3;3;3;20;43;43;0;35,333333;43;repeated;target
brady;scooter_4.bmp;53;2;6;4;29;29;0;0;29;29;center;target
brady;chair_16.bmp;14;3;1;1;9;50;50;0;36,333333;50;repeated;target
brady;tv_4.bmp;66;0;3;1;0;0;0;0;0;0;control;lure
brady;camera_3.bmp;9;0;2;1;0;0;0;0;0;0;control;lure
brady;iceskates_5.bmp;34;3;3;3;31;31;64;0;42;64;repeated;target
brady;doorknocker_2.bmp;20;3;7;4;17;42;42;0;33,666667;42;repeated_related;target
brady;coffee_2.bmp;18;1;6;4;27;0;0;0;27;27;center;target
brady;vase_1.bmp;67;3;8;4;9;59;59;0;42,333333;59;repeated_related;target
brady;socks_12.bmp;58;0;3;2;0;0;0;0;0;0;center;lure
brady;cake_3.bmp;8;0;4;2;0;0;0;0;0;0;repeated;lure
brady;backpack_12.bmp;3;0;3;2;0;0;0;0;0;0;related;lure
brady;hairdryer_7.bmp;30;1;6;4;32;0;0;0;32;32;center;target
brady;laptop_15.bmp;36;0;4;3;0;0;0;0;0;0;related;lure
