material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;gold;15;0;11;4;0;0;0;0;0;0;repeated_related;lure
words;nähnadel;70;0;2;1;0;0;0;0;0;0;control;lure
words;oregano;25;0;5;1;0;0;0;0;0;0;repeated;lure
words;lenkrad;63;3;9;4;28;62;62;0;50,666667;62;repeated_related;target
words;adverb;66;0;3;3;0;0;0;0;0;0;related;lure
words;ameise;13;1;1;1;14;0;0;0;14;14;control;target
words;regal;6;1;9;4;51;0;0;0;51;51;related;target
words;löffel;21;0;5;1;0;0;0;0;0;0;repeated;lure
words;see;67;4;3;3;19;19;36;36;27,5;36;repeated;target
words;schwalbe;9;0;4;3;0;0;0;0;0;0;related;lure
words;füller;28;1;9;4;24;0;0;0;24;24;related;target
words;säge;4;3;8;4;23;23;54;0;33,333333;54;repeated_related;target
words;gepard;40;4;2;2;27;27;64;64;45,5;64;repeated;target
words;lineal;32;1;1;1;11;0;0;0;11;11;control;target
words;thunfisch;12;1;5;3;15;0;0;0;15;15;center;target
words;lehrer;11;0;2;1;0;0;0;0;0;0;control;lure
words;eiche;10;0;3;3;0;0;0;0;0;0;related;lure
words;kreis;56;0;3;2;0;0;0;0;0;0;center;lure
words;pflaume;3;1;9;4;18;0;0;0;18;18;related;target
words;flasche;31;0;4;1;0;0;0;0;0;0;repeated;lure
words;rot;49;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;chopin;51;4;0;0;31;31;63;63;47;63;repeated;target
words;erdkunde;19;2;5;4;5;39;0;0;22;39;center;target
words;masern;22;0;3;1;0;0;0;0;0;0;control;lure
words;meile;72;3;8;3;1;1;56;0;19,333333;56;repeated_related;target
words;taxi;34;0;4;2;0;0;0;0;0;0;center;lure
words;hexe;50;1;1;1;42;0;0;0;42;42;control;target
words;computer;33;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;hagel;61;1;5;3;48;0;0;0;48;48;center;target
words;fürst;53;0;3;2;0;0;0;0;0;0;center;lure
