material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;glove_12.bmp;26;2;5;4;8;8;0;0;8;8;center;target
brady;turtle_6.bmp;65;4;3;3;27;27;46;46;36,5;46;repeated;target
brady;orifan_17.bmp;40;3;8;4;26;61;61;0;49,333333;61;repeated_related;target
brady;trophy_14.bmp;62;0;2;1;0;0;0;0;0;0;control;lure
brady;cheesegrater_11.bmp;15;1;9;4;59;0;0;0;59;59;related;target
brady;jacket_10.bmp;35;1;1;1;28;0;0;0;28;28;control;target
brady;watch_6.bmp;69;3;6;4;1;51;51;0;34,333333;51;center;target
brady;socks_13.bmp;58;0;4;3;0;0;0;0;0;0;related;lure
brady;sink_11.bmp;56;1;9;4;16;0;0;0;16;16;related;target
brady;mic_10.bmp;39;1;9;4;36;0;0;0;36;36;related;target
brady;cherubstatue_10.bmp;16;0;5;2;0;0;0;0;0;0;repeated;lure
brady;lawnmower_13.bmp;37;1;1;1;29;0;0;0;29;29;control;target
brady;highchair_15.bmp;32;4;6;3;19;19;63;63;41;63;repeated_related;target
brady;hairdryer_2.bmp;30;0;4;2;0;0;0;0;0;0;center;lure
brady;backpack_16.bmp;3;3;3;3;14;14;45;0;24,333333;45;repeated;target
brady;router_12.bmp;49;0;4;3;0;0;0;0;0;0;related;lure
brady;saltpeppershake_17.bmp;52;0;3;2;0;0;0;0;0;0;center;lure
brady;cake_1.bmp;8;0;3;2;0;0;0;0;0;0;center;lure
brady;tricycle_10.bmp;61;0;2;2;0;0;0;0;0;0;control;lure
brady;cellphone_11.bmp;13;3;8;4;27;57;57;0;47;57;repeated_related;target
brady;sofa_6.bmp;59;0;10;4;0;0;0;0;0;0;repeated_related;lure
brady;camera_4.bmp;9;4;0;0;9;9;56;56;32,5;56;repeated;target
brady;tv_4.bmp;66;0;5;2;0;0;0;0;0;0;repeated;lure
brady;circuitboard_16.bmp;17;0;5;2;0;0;0;0;0;0;repeated;lure
brady;shoe_7.bmp;54;0;4;3;0;0;0;0;0;0;related;lure
brady;beanbagchair_17.bmp;5;0;10;4;0;0;0;0;0;0;repeated_related;lure
brady;babycrib_6.bmp;2;1;1;1;54;0;0;0;54;54;control;target
brady;plant_13.bmp;43;0;2;2;0;0;0;0;0;0;control;lure
brady;doorknocker_5.bmp;20;0;12;4;0;0;0;0;0;0;repeated_related;lure
brady;rusdoll_1.bmp;50;2;5;4;6;6;0;0;6;6;center;target
