material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;birdhouse_7.bmp;6;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;saddle_15.bmp;51;0;5;2;0;0;0;0;0;0;repeated;lure
brady;bowlingpin_11.bmp;7;0;4;3;0;0;0;0;0;0;related;lure
brady;glove_10.bmp;26;0;3;3;0;0;0;0;0;0;related;lure
brady;doorknob_7.bmp;19;1;5;3;55;0;0;0;55;55;center;target
brady;garbagecan_17.bmp;24;0;3;2;0;0;0;0;0;0;related;lure
brady;sofa_3.bmp;59;4;0;0;22;22;41;41;31,5;41;repeated;target
brady;hairdryer_12.bmp;30;0;5;2;0;0;0;0;0;0;repeated;lure
brady;goggle_1.bmp;27;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;trumpet_5.bmp;63;3;8;4;31;57;57;0;48,333333;57;repeated_related;target
brady;beanbagchair_14.bmp;5;2;1;1;63;63;0;0;63;63;repeated;target
brady;saltpeppershake_12.bmp;52;1;1;1;61;0;0;0;61;61;control;target
brady;glasses_13.bmp;25;0;3;2;0;0;0;0;0;0;center;lure
brady;scooter_11.bmp;53;1;9;4;47;0;0;0;47;47;related;target
brady;windchime_15.bmp;72;0;4;2;0;0;0;0;0;0;center;lure
brady;cheesegrater_15.bmp;15;3;7;4;10;10;42;0;20,666667;42;repeated_related;target
brady;watch_6.bmp;69;1;5;4;32;0;0;0;32;32;center;target
brady;videogamecontroller_5.bmp;68;0;3;2;0;0;0;0;0;0;center;lure
brady;wig_9.bmp;71;1;9;4;37;0;0;0;37;37;related;target
brady;guitar_10.bmp;28;1;5;4;29;0;0;0;29;29;center;target
brady;chair_5.bmp;14;1;1;1;59;0;0;0;59;59;control;target
brady;lawnmower_15.bmp;37;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;shredder_15.bmp;55;0;5;2;0;0;0;0;0;0;repeated;lure
brady;rusdoll_1.bmp;50;0;3;1;0;0;0;0;0;0;control;lure
brady;backpack_16.bmp;3;2;1;1;37;37;0;0;37;37;repeated;target
brady;cake_1.bmp;8;0;3;2;0;0;0;0;0;0;control;lure
brady;plant_14.bmp;43;3;8;4;8;8;35;0;17;35;repeated_related;target
brady;trunk_1.bmp;64;1;9;4;26;0;0;0;26;26;related;target
brady;fan_10.bmp;22;0;3;2;0;0;0;0;0;0;control;lure
brady;turtle_11.bmp;65;1;1;1;17;0;0;0;17;17;control;target
