material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;dänemark;18;0;2;1;0;0;0;0;0;0;control;lure
words;schwalbe;9;0;3;2;0;0;0;0;0;0;related;lure
words;baumwolle;24;0;5;2;0;0;0;0;0;0;repeated;lure
words;venus;60;0;2;1;0;0;0;0;0;0;control;lure
words;stickstoff;48;2;4;3;31;46;0;0;38,5;46;center;target
words;spinat;2;1;9;4;4;0;0;0;4;4;related;target
words;kerosin;29;2;5;4;62;62;0;0;62;62;center;target
words;fühlen;65;3;8;4;30;60;60;0;50;60;repeated_related;target
words;basteln;26;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;lehrer;11;3;3;3;17;17;34;0;22,666667;34;repeated;target
words;hand;1;3;7;4;11;11;63;0;28,333333;63;repeated_related;target
words;schwimmen;8;1;1;1;6;0;0;0;6;6;control;target
words;rock;5;0;3;2;0;0;0;0;0;0;related;lure
words;birke;10;1;9;4;21;0;0;0;21;21;related;target
words;porsche;30;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;rum;69;4;1;1;8;8;35;35;21,5;35;repeated;target
words;weizen;64;3;8;4;17;45;45;0;35,666667;45;repeated_related;target
words;flasche;31;0;4;3;0;0;0;0;0;0;related;lure
words;bus;34;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;magen;42;1;5;4;23;0;0;0;23;23;center;target
words;rechteck;56;0;5;2;0;0;0;0;0;0;repeated;lure
words;rhein;17;0;4;2;0;0;0;0;0;0;center;lure
words;computer;33;0;3;2;0;0;0;0;0;0;center;lure
words;konzertsaal;58;1;1;1;19;0;0;0;19;19;control;target
words;radio;27;0;3;1;0;0;0;0;0;0;control;lure
words;meißel;4;1;2;2;51;0;0;0;51;51;control;target
words;tiger;40;0;3;2;0;0;0;0;0;0;center;lure
words;gymnasium;20;1;10;4;52;0;0;0;52;52;related;target
words;hannover;16;3;3;3;29;59;59;0;49;59;repeated;target
words;rose;7;0;5;2;0;0;0;0;0;0;repeated;lure
