experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	119	1	8	5	3	1	1	1	1	1	1784	2	1	0	2136	2	2248	turtle_7.bmp	turtle_7.bmp	tv_8.bmp	tv_7.bmp	tv_8.bmp	tv_5.bmp	tv_4.bmp	30	2	1	1	1	PHILOSOPHIEG
FAUST_1[2014-06]	119	1	14	5	3	2	1	1	1	1	2007	1	1	1	2219	3	1837	ring_11.bmp	ring_11.bmp	rusdoll_8.bmp	rusdoll_3.bmp	rusdoll_5.bmp	rusdoll_6.bmp	ring_11.bmp	30	2	1	1	1	PHILOSOPHIEG
FAUST_1[2014-06]	119	1	27	5	3	1	2	1	2	0	1036	1	1	1	847	3	1259	powerstrip_13.bmp	carriage_14.bmp	powerstrip_8.bmp	powerstrip_13.bmp	carriage_14.bmp	powerstrip_14.bmp	powerstrip_10.bmp	30	2	1	1	1	PHILOSOPHIEG
FAUST_1[2014-06]	119	1	11	5	3	2	2	1	2	0	5393	-1	2	0	0	2	6240	remote_11.bmp	remote_2.bmp	remote_11.bmp	abacus_7.bmp	remote_14.bmp	remote_3.bmp	remote_11.bmp	30	2	1	1	1	PHILOSOPHIEG
FAUST_1[2014-06]	119	1	3	5	3	1	1	1	2	0	2346	2	2	1	2623	4	1748	leatherman_2.bmp	leatherman_2.bmp	backpack_10.bmp	backpack_6.bmp	backpack_13.bmp	backpack_16.bmp	backpack_10.bmp	30	2	1	1	1	PHILOSOPHIEG
FAUST_1[2014-06]	119	1	2	5	3	2	1	1	1	1	3222	-1	2	0	0	2	2662	trophy_14.bmp	babycrib_2.bmp	trophy_14.bmp	babycrib_7.bmp	babycrib_9.bmp	babycrib_6.bmp	trophy_14.bmp	30	2	1	1	1	PHILOSOPHIEG
FAUST_1[2014-06]	119	1	25	5	3	1	2	1	2	0	1648	1	1	1	1391	2	1643	cellphone_11.bmp	cellphone_11.bmp	bowlingpin_1.bmp	cellphone_4.bmp	bowlingpin_1.bmp	cellphone_3.bmp	cellphone_12.bmp	30	2	1	1	1	PHILOSOPHIEG
FAUST_1[2014-06]	119	1	24	5	3	2	2	1	1	1	1832	2	2	1	613	3	2653	circuitboard_2.bmp	circuitboard_2.bmp	circuitboard_16.bmp	circuitboard_13.bmp	circuitboard_2.bmp	circuitboard_4.bmp	pasta_10.bmp	30	2	1	1	1	PHILOSOPHIEG
FAUST_1[2014-06]	119	1	28	5	3	1	1	1	2	0	3626	2	1	0	660	3	1710	scooter_10.bmp	skateboard_3.bmp	skateboard_14.bmp	scooter_10.bmp	skateboard_3.bmp	skateboard_15.bmp	skateboard_11.bmp	30	2	1	1	1	PHILOSOPHIEG
FAUST_1[2014-06]	119	1	7	5	3	2	1	1	2	0	3387	1	1	1	1994	3	1850	guitar_14.bmp	guitar_14.bmp	trunk_1.bmp	trunk_2.bmp	guitar_14.bmp	trunk_3.bmp	trunk_7.bmp	30	2	1	1	1	PHILOSOPHIEG
