material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Key11.bmp;25;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Coins3.bmp;13;3;8;4;20;20;28;0;22,666667;28;repeated_related;target
migo;Chilli11.bmp;11;0;3;2;0;0;0;0;0;0;control;lure
migo;Pear18.bmp;34;3;8;4;9;9;38;0;18,666667;38;repeated_related;target
migo;Pen10.bmp;35;0;4;3;0;0;0;0;0;0;center;lure
migo;Biscuit4.bmp;3;1;2;1;9;0;0;0;9;9;control;target
migo;Present17.bmp;37;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Bracelet18.bmp;4;0;9;4;0;0;0;0;0;0;repeated_related;lure
migo;Fudge5.bmp;18;1;5;4;37;0;0;0;37;37;center;target
migo;Ginger3.bmp;19;2;5;3;2;2;0;0;2;2;center;target
migo;Umbrella17.bmp;49;0;3;2;0;0;0;0;0;0;center;lure
migo;Toothbrush10.bmp;48;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Keys6.bmp;26;0;4;1;0;0;0;0;0;0;control;lure
migo;Brocolli14.bmp;5;3;0;0;5;5;25;0;11,666667;25;repeated;target
migo;Jigsaw11.bmp;24;0;4;3;0;0;0;0;0;0;related;lure
migo;Man10.bmp;29;0;3;3;0;0;0;0;0;0;related;lure
migo;Candle13.bmp;9;1;1;1;43;0;0;0;43;43;control;target
migo;Hand1.bmp;21;1;9;4;39;0;0;0;39;39;related;target
migo;Leaf13.bmp;27;4;0;0;3;3;35;35;19;35;repeated;target
migo;Varnish11.bmp;50;1;9;4;23;0;0;0;23;23;related;target
