material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;heroin;54;1;1;1;64;0;0;0;64;64;control;target
words;lehrer;11;4;3;3;22;22;33;33;27,5;33;repeated;target
words;mozart;51;1;1;1;6;0;0;0;6;6;control;target
words;sachsen;41;0;3;2;0;0;0;0;0;0;center;lure
words;verb;66;0;3;2;0;0;0;0;0;0;center;lure
words;rhein;17;2;6;4;16;50;0;0;33;50;center;target
words;rechteck;56;3;9;4;17;64;64;0;48,333333;64;repeated_related;target
words;lakritz;55;3;6;4;1;37;37;0;25;37;center;target
words;küchenwaage;68;0;4;1;0;0;0;0;0;0;control;lure
words;klebeband;32;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;mücke;13;0;3;2;0;0;0;0;0;0;related;lure
words;kilometer;72;1;1;1;17;0;0;0;17;17;control;target
words;herz;42;3;0;0;19;54;54;0;42,333333;54;repeated;target
words;teich;67;0;5;2;0;0;0;0;0;0;repeated;lure
words;schweiz;18;3;3;3;5;5;38;0;16;38;repeated;target
words;stuhl;6;1;8;3;55;0;0;0;55;55;related;target
words;theater;58;0;4;1;0;0;0;0;0;0;control;lure
words;münchen;16;0;3;2;0;0;0;0;0;0;center;lure
words;schiff;35;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;wimperntusche;37;0;4;3;0;0;0;0;0;0;related;lure
words;sicherheitsnadel;70;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;kugelschreiber;28;0;5;2;0;0;0;0;0;0;repeated;lure
words;wasserstoff;48;2;6;4;40;40;0;0;40;40;center;target
words;säge;4;1;8;4;32;0;0;0;32;32;related;target
words;spinat;2;0;5;2;0;0;0;0;0;0;repeated;lure
words;fühlen;65;1;10;4;9;0;0;0;9;9;related;target
words;dinkel;64;4;6;4;4;4;58;58;31;58;repeated_related;target
words;könig;53;0;3;3;0;0;0;0;0;0;related;lure
words;tochter;45;3;8;4;12;48;48;0;36;48;repeated_related;target
words;physik;19;0;2;1;0;0;0;0;0;0;control;lure
