experiment	subject	material	item	category	stm_probe	ndisplayed	nrelated	nrelated_unique	1st_trial	2nd_trial	3rd_trial	4th_trail	mean_trail	last_trial
FAUST_1[2014-06]	 53	words	bein	  1	  0	  1	  6	  4	 53	  0	  0	  0	53,000000	53
FAUST_1[2014-06]	 53	words	arm	  1	  0	  1	  6	  4	 53	  0	  0	  0	53,000000	53
FAUST_1[2014-06]	 53	words	kopf	  1	  1	  2	  5	  4	 27	 53	  0	  0	40,000000	53
FAUST_1[2014-06]	 53	words	hand	  1	  0	  2	  5	  4	 53	 53	  0	  0	53,000000	53
FAUST_1[2014-06]	 53	words	fuß	  1	  0	  1	  6	  4	 53	  0	  0	  0	53,000000	53
FAUST_1[2014-06]	 53	words	spinat	  2	  0	  1	  5	  3	 39	  0	  0	  0	39,000000	39
FAUST_1[2014-06]	 53	words	bohnen	  2	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	tomaten	  2	  0	  2	  4	  3	 39	 39	  0	  0	39,000000	39
FAUST_1[2014-06]	 53	words	blumenkohl	  2	  0	  2	  4	  3	 31	 39	  0	  0	35,000000	39
FAUST_1[2014-06]	 53	words	karotten	  2	  0	  1	  5	  3	 39	  0	  0	  0	39,000000	39
FAUST_1[2014-06]	 53	words	banane	  3	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	apfel	  3	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	birne	  3	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	pflaume	  3	  0	  1	  1	  1	 39	  0	  0	  0	39,000000	39
FAUST_1[2014-06]	 53	words	erdbeere	  3	  0	  1	  1	  1	  8	  0	  0	  0	8,000000	8
FAUST_1[2014-06]	 53	words	hammer	  4	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	säge	  4	  0	  3	  3	  3	 15	 43	 43	  0	33,666667	43
FAUST_1[2014-06]	 53	words	meißel	  4	  0	  1	  5	  3	 15	  0	  0	  0	15,000000	15
FAUST_1[2014-06]	 53	words	bohrer	  4	  0	  1	  5	  3	 15	  0	  0	  0	15,000000	15
FAUST_1[2014-06]	 53	words	zange	  4	  0	  1	  5	  3	 15	  0	  0	  0	15,000000	15
FAUST_1[2014-06]	 53	words	hose	  5	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	jacke	  5	  1	  1	  1	  1	  9	  0	  0	  0	9,000000	9
FAUST_1[2014-06]	 53	words	rock	  5	  1	  1	  1	  1	 33	  0	  0	  0	33,000000	33
FAUST_1[2014-06]	 53	words	hemd	  5	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	bluse	  5	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	tisch	  6	  0	  1	  6	  4	 18	  0	  0	  0	18,000000	18
FAUST_1[2014-06]	 53	words	stuhl	  6	  0	  1	  6	  4	 18	  0	  0	  0	18,000000	18
FAUST_1[2014-06]	 53	words	schrank	  6	  1	  2	  5	  4	 18	 39	  0	  0	28,500000	39
FAUST_1[2014-06]	 53	words	sofa	  6	  1	  1	  6	  4	 18	  0	  0	  0	18,000000	18
FAUST_1[2014-06]	 53	words	regal	  6	  0	  2	  5	  4	 18	 18	  0	  0	18,000000	18
FAUST_1[2014-06]	 53	words	rose	  7	  0	  2	  9	  4	 25	 60	  0	  0	42,500000	60
FAUST_1[2014-06]	 53	words	tulpe	  7	  0	  1	 10	  4	 60	  0	  0	  0	60,000000	60
FAUST_1[2014-06]	 53	words	nelke	  7	  0	  3	  8	  4	 25	 60	 60	  0	48,333333	60
FAUST_1[2014-06]	 53	words	lilie	  7	  1	  4	  7	  4	 25	 25	 25	 60	33,750000	60
FAUST_1[2014-06]	 53	words	veilchen	  7	  0	  1	 10	  4	 25	  0	  0	  0	25,000000	25
FAUST_1[2014-06]	 53	words	fußball	  8	  0	  1	  6	  4	 37	  0	  0	  0	37,000000	37
FAUST_1[2014-06]	 53	words	tennis	  8	  0	  1	  6	  4	 37	  0	  0	  0	37,000000	37
FAUST_1[2014-06]	 53	words	golf	  8	  0	  1	  6	  4	 37	  0	  0	  0	37,000000	37
FAUST_1[2014-06]	 53	words	schwimmen	  8	  1	  1	  6	  4	 26	  0	  0	  0	26,000000	26
FAUST_1[2014-06]	 53	words	skifahren	  8	  1	  3	  4	  4	 37	 37	 37	  0	37,000000	37
FAUST_1[2014-06]	 53	words	amsel	  9	  0	  2	  2	  1	 26	 26	  0	  0	26,000000	26
FAUST_1[2014-06]	 53	words	schwalbe	  9	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	fink	  9	  1	  2	  2	  1	 60	 60	  0	  0	60,000000	60
FAUST_1[2014-06]	 53	words	taube	  9	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	meise	  9	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	eiche	 10	  0	  1	  1	  1	 38	  0	  0	  0	38,000000	38
FAUST_1[2014-06]	 53	words	birke	 10	  0	  1	  1	  1	 13	  0	  0	  0	13,000000	13
FAUST_1[2014-06]	 53	words	tanne	 10	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	weide	 10	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	buche	 10	  0	  0	  2	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	lehrer	 11	  0	  0	  5	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	arzt	 11	  0	  0	  5	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	pfarrer	 11	  0	  0	  5	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	polizist	 11	  1	  3	  2	  1	 50	 50	 50	  0	50,000000	50
FAUST_1[2014-06]	 53	words	richter	 11	  0	  2	  3	  1	 32	 32	  0	  0	32,000000	32
FAUST_1[2014-06]	 53	words	forelle	 12	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	hering	 12	  0	  2	  2	  1	 47	 47	  0	  0	47,000000	47
FAUST_1[2014-06]	 53	words	lachs	 12	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	thunfisch	 12	  0	  2	  2	  1	 12	 12	  0	  0	12,000000	12
FAUST_1[2014-06]	 53	words	makrele	 12	  0	  0	  4	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	ameise	 13	  0	  2	  7	  4	 11	 42	  0	  0	26,500000	42
FAUST_1[2014-06]	 53	words	mücke	 13	  0	  1	  8	  4	 11	  0	  0	  0	11,000000	11
FAUST_1[2014-06]	 53	words	wespe	 13	  0	  3	  6	  4	 11	 11	 42	  0	21,333333	42
FAUST_1[2014-06]	 53	words	biene	 13	  0	  2	  7	  4	 11	 42	  0	  0	26,500000	42
FAUST_1[2014-06]	 53	words	hummel	 13	  0	  1	  8	  4	 42	  0	  0	  0	42,000000	42
FAUST_1[2014-06]	 53	words	posaune	 14	  0	  0	  5	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	klarinette	 14	  0	  2	  3	  3	  9	 56	  0	  0	32,500000	56
FAUST_1[2014-06]	 53	words	oboe	 14	  0	  1	  4	  3	 56	  0	  0	  0	56,000000	56
FAUST_1[2014-06]	 53	words	trompete	 14	  0	  1	  4	  3	 56	  0	  0	  0	56,000000	56
FAUST_1[2014-06]	 53	words	flöte	 14	  0	  1	  4	  3	 56	  0	  0	  0	56,000000	56
FAUST_1[2014-06]	 53	words	gold	 15	  0	  1	  5	  3	 30	  0	  0	  0	30,000000	30
FAUST_1[2014-06]	 53	words	silber	 15	  0	  1	  5	  3	 30	  0	  0	  0	30,000000	30
FAUST_1[2014-06]	 53	words	eisen	 15	  0	  1	  5	  3	 30	  0	  0	  0	30,000000	30
FAUST_1[2014-06]	 53	words	bronze	 15	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	messing	 15	  0	  3	  3	  3	 30	 30	 53	  0	37,666667	53
FAUST_1[2014-06]	 53	words	berlin	 16	  1	  2	  6	  3	  4	 64	  0	  0	34,000000	64
FAUST_1[2014-06]	 53	words	hamburg	 16	  0	  2	  6	  3	 64	 64	  0	  0	64,000000	64
FAUST_1[2014-06]	 53	words	münchen	 16	  0	  1	  7	  3	 64	  0	  0	  0	64,000000	64
FAUST_1[2014-06]	 53	words	stuttgart	 16	  0	  3	  5	  3	  4	  4	 64	  0	24,000000	64
FAUST_1[2014-06]	 53	words	hannover	 16	  0	  0	  8	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 53	words	donau	 17	  1	  1	  6	  4	 42	  0	  0	  0	42,000000	42
FAUST_1[2014-06]	 53	words	rhein	 17	  0	  1	  6	  4	 23	  0	  0	  0	23,000000	23
FAUST_1[2014-06]	 53	words	elbe	 17	  0	  3	  4	  4	 23	 42	 42	  0	35,666667	42
FAUST_1[2014-06]	 53	words	main	 17	  0	  1	  6	  4	 23	  0	  0	  0	23,000000	23
FAUST_1[2014-06]	 53	words	weser	 17	  0	  1	  6	  4	 23	  0	  0	  0	23,000000	23
FAUST_1[2014-06]	 53	words	dänemark	 18	  1	  2	  4	  3	 47	 47	  0	  0	47,000000	47
FAUST_1[2014-06]	 53	words	england	 18	  0	  1	  5	  3	 47	  0	  0	  0	47,000000	47
FAUST_1[2014-06]	 53	words	italien	 18	  0	  2	  4	  3	  3	 47	  0	  0	25,000000	47
FAUST_1[2014-06]	 53	words	schweiz	 18	  0	  1	  5	  3	 47	  0	  0	  0	47,000000	47
