experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	11	1	31	2	1	1	1	1	1	1	1421	2	1	0	1983	4	965	BROTMESSER	dänemark	england	österreich	brotmesser	schweiz	dänemark	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	1	25	2	1	2	1	1	1	1	3477	2	2	1	877	2	2182	MAIN	wimperntusche	main	kajal	rouge	main	lidschatten	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	1	32	2	1	1	2	1	1	1	1075	1	2	0	1891	4	2005	KÖNIG	könig	leopard	graf	leopard	herzog	fürst	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	1	13	2	1	2	2	1	1	1	1286	2	1	0	1043	4	1263	TULPE	tulpe	veilchen	lilie	tulpe	nelke	taube	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	1	10	2	1	1	1	1	1	1	2229	2	2	1	2016	4	1478	ARM	arm	diesel	petroleum	diesel	bleifrei	benzin	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	1	5	2	1	2	1	1	1	1	3303	2	2	1	2148	4	1418	DOGGE	regen	schnee	sonnenschein	dogge	nebel	dogge	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	1	21	2	1	1	2	1	1	1	1091	1	1	1	2251	3	922	BOHNEN	bus	karotten	tomaten	bohnen	spinat	bus	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	1	17	2	1	2	2	1	1	1	1600	2	2	1	1900	3	1266	BOMBE	pfennig	schwert	bombe	pistole	bombe	dolch	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	1	16	2	1	1	1	1	1	1	4253	1	1	1	1569	2	1092	HAUPTSCHULE	lila	hauptschule	gelb	grün	lila	rot	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	1	20	2	1	2	1	1	1	1	1416	2	2	1	1654	4	1076	THÜRINGEN	grippe	mumps	thüringen	masern	thüringen	röteln	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	1	3	2	1	1	2	1	2	0	3823	2	2	1	2094	2	1818	FERNSEHEN	buch	nordamerika	internet	fernsehen	radio	nordamerika	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	1	18	2	1	2	2	1	1	1	1336	1	1	1	1908	2	722	EISEN	messing	eisen	bronze	foxtrott	eisen	gold	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	1	28	2	1	1	1	2	1	0	2512	1	1	1	1904	2	5776	HAMMER	fluss	säge	teich	ozean	meer	ozean	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	1	30	2	1	2	1	2	1	0	1641	1	1	1	2033	4	1367	SEHEN	fühlen	lesen	malen	zeichnen	fühlen	basteln	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	1	19	2	1	1	2	2	1	0	1464	2	2	1	1680	3	1386	SCHEUNE	angst	blockhaus	hütte	baracke	schuppen	angst	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	1	14	2	1	2	2	2	2	1	1868	2	2	1	1975	3	1610	HELIUM	kohlenstoff	wasserstoff	sauerstoff	tochter	stickstoff	wasserstoff	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
