experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	108	1	14	1	1	1	1	1	1	1	2375	1	1	1	2963	4	1487	ONKEL	western	horrorfilm	komödie	actionfilm	onkel	actionfilm	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	2	1	1	2	1	1	1	1	86	2	1	0	2757	1	3871	HÄKELNADEL	sofa	tisch	häkelnadel	stuhl	häkelnadel	schrank	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	8	1	1	1	2	1	1	1	1115	2	2	1	2965	1	1937	MEER	ozean	lesen	teich	fluss	meer	lesen	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	12	1	1	2	2	1	1	1	1989	1	1	1	1992	4	2518	RUM	rum	whiskey	rum	wodka	puma	tequila	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	27	1	1	1	1	1	2	0	1999	1	1	1	3070	4	1829	ZWILLING	lachs	zwilling	makrele	thunfisch	hering	thunfisch	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	20	1	1	2	1	1	2	0	935	1	1	1	2803	4	1416	EURO	bonbons	euro	marzipan	euro	lakritz	karamell	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	4	1	1	1	2	1	1	1	206	-1	1	0	0	1	2812	BUNTSTIFT	moschee	buntstift	füller	bleistift	moschee	kugelschreiber	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	19	1	1	2	2	1	1	1	1654	2	1	0	2637	4	1655	THYMIAN	thymian	koriander	oregano	münchen	majoran	thymian	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	26	1	1	1	1	1	2	0	3144	2	1	0	1646	3	2862	ELBE	elbe	kupplung	lenkrad	gaspedal	kupplung	rückspiegel	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	3	1	1	2	1	1	1	1	2313	2	2	1	2864	1	1323	HAUPTSCHULE	chemie	physik	hauptschule	erdkunde	mathematik	hauptschule	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	29	1	1	1	2	1	1	1	139	2	1	0	2785	4	3214	LOCHER	posaune	locher	lineal	posaune	klebeband	brieföffner	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	15	1	1	2	2	1	1	1	1533	2	2	1	3401	4	1308	KAROTTEN	bohnen	veilchen	spinat	karotten	blumenkohl	karotten	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	5	1	1	1	1	2	2	1	2306	2	2	1	2872	4	6518	GRIPPE	pflaume	birne	erdbeere	masern	banane	erdbeere	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	16	1	1	2	1	2	2	1	2279	1	2	0	2701	4	8015	PFARRER	polizist	halma	schach	polizist	monopoly	scrabble	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	9	1	1	1	2	2	1	0	6178	-1	1	0	0	3	1470	ROT	grün	schwimmen	blau	schwimmen	gelb	lila	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	32	1	1	2	2	2	2	1	888	1	1	1	2795	4	1363	STRAßENBAHN	fahrrad	ameise	zug	fahrrad	bus	taxi	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	23	1	1	1	1	2	2	1	812	1	1	1	2878	4	1279	KREIS	messing	bronze	rechteck	silber	eisen	silber	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	28	1	1	2	1	2	2	1	990	2	2	1	2693	4	1388	BOHRER	helium	stickstoff	zange	kohlenstoff	sauerstoff	zange	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	11	1	1	1	2	2	1	0	4745	2	1	0	2508	4	1666	DÄMON	hexe	zombie	nordamerika	vampir	nordamerika	werwolf	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	6	1	1	2	2	2	1	0	254	2	1	0	2747	1	2386	AMSEL	meise	fink	taube	schwalbe	meise	magen	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	22	1	1	1	1	2	2	1	944	2	2	1	2242	4	2123	ITALIEN	teelöffel	brotmesser	österreich	gabel	brotmesser	messer	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	1	1	1	2	1	2	1	0	4865	1	1	1	2822	1	2205	FÄHRE	glas	schiff	becher	flasche	kanne	schiff	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	13	1	1	1	2	2	2	1	2039	2	2	1	2349	4	1990	KÜCHENWAAGE	pfannenwender	bratwurst	backblech	nudelholz	bratwurst	backform	27	2	1	2	2	CHHINASTUDIEN
FAUST_1[2014-06]	108	1	30	1	1	2	2	2	2	1	3684	2	1	0	2584	4	1510	TERRIER	herzog	dackel	mops	dogge	mops	schäferhund	27	2	1	2	2	CHHINASTUDIEN
