experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	11	-1	2	words	2	1	lure	2	1	1388	3	1944	mops	46	0	5	2	0	0	0	0	0,000000	0	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	-1	2	words	2	2	target	1	1	1116	4	1322	kugelschreiber	28	3	9	4	15	15	45	0	25,000000	45	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	-1	2	words	2	1	target	1	1	3369	1	599	bus	34	3	3	3	21	21	56	0	32,000000	56	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	-1	2	words	2	2	lure	1	0	1333	2	718	kaiser	53	0	10	4	0	0	0	0	0,000000	0	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	-1	2	words	2	2	lure	2	1	1201	2	560	rose	7	0	8	4	0	0	0	0	0,000000	0	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	-1	2	words	1	2	target	2	0	803	2	692	polizist	11	1	9	4	38	0	0	0	38,000000	38	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	-1	2	words	3	3	lure	1	0	2840	2	602	rosmarin	25	0	4	2	0	0	0	0	0,000000	0	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	-1	2	words	2	2	target	1	1	970	3	468	schwert	36	3	8	3	17	48	48	0	37,000000	48	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	-1	2	words	1	2	target	2	0	667	3	609	zwilling	39	1	9	4	23	0	0	0	23,000000	23	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	-1	2	words	3	3	target	1	1	4506	3	560	thunfisch	12	2	6	4	12	44	0	0	28,000000	44	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	-1	2	words	2	1	target	1	1	658	4	627	pfannenwender	68	3	3	3	24	41	41	0	35,000000	41	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	-1	2	words	1	2	target	1	1	628	4	671	kohlenstoff	48	1	11	4	14	0	0	0	14,000000	14	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	-1	2	words	3	3	target	1	1	1516	2	640	kajal	37	2	6	3	25	43	0	0	34,000000	43	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	-1	2	words	1	2	lure	2	1	734	3	731	gerste	64	0	2	2	0	0	0	0	0,000000	0	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	-1	2	words	1	1	lure	2	1	1608	3	600	banane	3	0	2	1	0	0	0	0	0,000000	0	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
FAUST_1[2014-06]	11	-1	2	words	1	2	lure	2	1	994	3	677	walzer	62	0	2	2	0	0	0	0	0,000000	0	19	1	1	1	1	LERHRAMTTTGYMGEANGGLISTIKTHEOKLGOGIE
