material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;panther;40;0;2;1;0;0;0;0;0;0;control;lure
words;hütte;23;3;8;4;26;26;43;0;31,666667;43;repeated_related;target
words;kohlenstoff;48;0;3;2;0;0;0;0;0;0;center;lure
words;lachs;12;1;9;4;30;0;0;0;30;30;related;target
words;foxtrott;62;3;0;0;17;17;50;0;28;50;repeated;target
words;oboe;14;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;physik;19;0;4;3;0;0;0;0;0;0;related;lure
words;hessen;41;3;1;1;8;8;39;0;18,333333;39;repeated;target
words;lenkrad;63;1;9;4;46;0;0;0;46;46;related;target
words;becher;31;0;3;1;0;0;0;0;0;0;control;lure
words;lippenstift;37;0;6;2;0;0;0;0;0;0;repeated;lure
words;bohnen;2;0;4;2;0;0;0;0;0;0;repeated;lure
words;meise;9;3;7;4;13;13;33;0;19,666667;33;repeated_related;target
words;windpocken;22;1;5;3;2;0;0;0;2;2;center;target
words;internet;27;1;9;4;64;0;0;0;64;64;related;target
words;bein;1;0;4;2;0;0;0;0;0;0;repeated;lure
words;präposition;66;0;3;2;0;0;0;0;0;0;center;lure
words;banane;3;0;4;3;0;0;0;0;0;0;related;lure
words;oper;58;1;2;2;5;0;0;0;5;5;control;target
words;biene;13;3;3;3;30;59;59;0;49,333333;59;repeated;target
words;drucker;33;0;3;2;0;0;0;0;0;0;center;lure
words;meter;72;4;6;3;25;25;52;52;38,5;52;repeated_related;target
words;polizist;11;1;1;1;13;0;0;0;13;13;control;target
words;döner;43;1;2;1;1;0;0;0;1;1;control;target
words;straßenbahn;34;3;5;4;4;55;55;0;38;55;center;target
words;stunde;71;2;5;4;29;50;0;0;39,5;50;center;target
words;kugelschreiber;28;0;11;4;0;0;0;0;0;0;repeated_related;lure
words;peugeot;30;0;10;4;0;0;0;0;0;0;repeated_related;lure
words;chopin;51;0;4;3;0;0;0;0;0;0;related;lure
words;cannabis;54;0;2;2;0;0;0;0;0;0;control;lure
