material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;watergun_9.bmp;70;0;3;2;0;0;0;0;0;0;center;lure
brady;fan_17.bmp;22;2;5;4;31;31;0;0;31;31;center;target
brady;doorknocker_2.bmp;20;3;7;4;3;61;61;0;41,666667;61;repeated_related;target
brady;bowlingpin_11.bmp;7;3;7;4;12;36;36;0;28;36;repeated_related;target
brady;hammer_15.bmp;31;1;9;4;21;0;0;0;21;21;related;target
brady;glove_12.bmp;26;0;3;1;0;0;0;0;0;0;control;lure
brady;turtle_7.bmp;65;0;3;2;0;0;0;0;0;0;center;lure
brady;sink_6.bmp;56;4;1;1;22;22;56;56;39;56;repeated;target
brady;shredder_15.bmp;55;0;4;2;0;0;0;0;0;0;repeated;lure
brady;chair_2.bmp;14;3;8;3;17;60;60;0;45,666667;60;repeated_related;target
brady;vase_1.bmp;67;0;3;3;0;0;0;0;0;0;related;lure
brady;orifan_17.bmp;40;0;3;1;0;0;0;0;0;0;control;lure
brady;printer_14.bmp;45;0;4;2;0;0;0;0;0;0;repeated;lure
brady;babycrib_6.bmp;2;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;ring_11.bmp;47;1;9;4;46;0;0;0;46;46;related;target
brady;cheesegrater_15.bmp;15;1;2;1;54;0;0;0;54;54;control;target
brady;trunk_5.bmp;64;3;0;0;18;37;37;0;30,666667;37;repeated;target
brady;beanbagchair_12.bmp;5;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;flashlight_12.bmp;23;0;2;1;0;0;0;0;0;0;control;lure
brady;watch_8.bmp;69;0;3;2;0;0;0;0;0;0;center;lure
brady;cellphone_3.bmp;13;3;5;3;10;55;55;0;40;55;center;target
brady;birdhouse_7.bmp;6;0;4;3;0;0;0;0;0;0;related;lure
brady;bagel_14.bmp;4;3;3;3;23;44;44;0;37;44;repeated;target
brady;shoe_15.bmp;54;1;9;4;58;0;0;0;58;58;related;target
brady;cherubstatue_10.bmp;16;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;cat_10.bmp;12;2;5;4;29;29;0;0;29;29;center;target
brady;trumpet_3.bmp;63;0;4;2;0;0;0;0;0;0;repeated;lure
brady;lawnmower_13.bmp;37;0;3;3;0;0;0;0;0;0;related;lure
brady;videogamecontroller_11.bmp;68;1;1;1;13;0;0;0;13;13;control;target
brady;abacus_6.bmp;1;1;2;1;49;0;0;0;49;49;control;target
