material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;iceskates_16.bmp;34;0;2;2;0;0;0;0;0;0;control;lure
brady;orifan_14.bmp;40;0;4;3;0;0;0;0;0;0;related;lure
brady;wig_12.bmp;71;0;3;1;0;0;0;0;0;0;control;lure
brady;easteregg_16.bmp;21;0;5;2;0;0;0;0;0;0;repeated;lure
brady;doorknob_10.bmp;19;0;10;4;0;0;0;0;0;0;repeated_related;lure
brady;sink_11.bmp;56;3;8;4;31;31;45;0;35,666667;45;repeated_related;target
brady;goggle_9.bmp;27;1;9;4;58;0;0;0;58;58;related;target
brady;backpack_6.bmp;3;1;9;4;21;0;0;0;21;21;related;target
brady;videogamecontroller_5.bmp;68;4;6;4;20;20;39;39;29,5;39;repeated_related;target
brady;doorknocker_5.bmp;20;0;4;2;0;0;0;0;0;0;center;lure
brady;trumpet_5.bmp;63;3;5;3;7;7;48;0;20,666667;48;center;target
brady;fan_17.bmp;22;1;5;3;28;0;0;0;28;28;center;target
brady;tricycle_2.bmp;61;0;4;3;0;0;0;0;0;0;related;lure
brady;cheesegrater_11.bmp;15;0;4;2;0;0;0;0;0;0;repeated;lure
brady;powerstrip_7.bmp;44;4;3;3;11;11;37;37;24;37;repeated;target
brady;tv_7.bmp;66;0;4;2;0;0;0;0;0;0;center;lure
brady;windchime_10.bmp;72;1;1;1;22;0;0;0;22;22;control;target
brady;cherubstatue_10.bmp;16;1;2;1;39;0;0;0;39;39;control;target
brady;garbagecan_10.bmp;24;3;7;4;30;36;36;0;34;36;repeated_related;target
brady;coffee_7.bmp;18;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;sofa_12.bmp;59;0;4;1;0;0;0;0;0;0;repeated;lure
brady;vase_13.bmp;67;0;2;1;0;0;0;0;0;0;control;lure
brady;glove_12.bmp;26;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;flashlight_12.bmp;23;0;3;2;0;0;0;0;0;0;related;lure
brady;circuitboard_4.bmp;17;1;1;1;32;0;0;0;32;32;control;target
brady;router_16.bmp;49;0;4;2;0;0;0;0;0;0;center;lure
brady;glasses_13.bmp;25;3;0;0;18;34;34;0;28,666667;34;repeated;target
brady;hammer_15.bmp;31;1;9;4;16;0;0;0;16;16;related;target
brady;mic_10.bmp;39;3;0;0;2;2;61;0;21,666667;61;repeated;target
brady;watergun_15.bmp;70;2;6;4;56;56;0;0;56;56;center;target
