material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;apfel;3;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;boot;35;3;0;0;21;61;61;0;47,666667;61;repeated;target
words;radio;27;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;jacke;5;3;7;4;9;9;61;0;26,333333;61;repeated_related;target
words;leopard;40;3;0;0;12;12;58;0;27,333333;58;repeated;target
words;oper;58;0;2;2;0;0;0;0;0;0;related;lure
words;zange;4;0;4;2;0;0;0;0;0;0;center;lure
words;lippenstift;37;1;10;4;8;0;0;0;8;8;related;target
words;trompete;14;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;moschee;52;0;3;2;0;0;0;0;0;0;center;lure
words;saturn;60;1;10;4;28;0;0;0;28;28;related;target
words;glas;31;0;5;2;0;0;0;0;0;0;repeated;lure
words;masern;22;0;3;2;0;0;0;0;0;0;related;lure
words;italien;18;2;4;3;33;33;0;0;33;33;center;target
words;thunfisch;12;1;1;1;11;0;0;0;11;11;control;target
words;gabel;21;1;9;4;4;0;0;0;4;4;related;target
words;western;59;0;4;2;0;0;0;0;0;0;center;lure
words;hören;65;0;5;2;0;0;0;0;0;0;repeated;lure
words;könig;53;0;3;1;0;0;0;0;0;0;control;lure
words;fluss;67;2;5;3;22;56;0;0;39;56;center;target
words;bleistift;28;3;8;4;6;51;51;0;36;51;repeated_related;target
words;sauerstoff;48;0;2;1;0;0;0;0;0;0;control;lure
words;gold;15;0;4;1;0;0;0;0;0;0;repeated;lure
words;bleifrei;29;0;3;2;0;0;0;0;0;0;related;lure
words;porsche;30;0;3;1;0;0;0;0;0;0;control;lure
words;elbe;17;2;5;3;56;56;0;0;56;56;center;target
words;flanell;24;4;1;1;10;10;38;38;24;38;repeated;target
words;brieföffner;32;3;8;4;14;37;37;0;29,333333;37;repeated_related;target
words;tulpe;7;1;1;1;9;0;0;0;9;9;control;target
words;schuppen;23;1;1;1;33;0;0;0;33;33;control;target
