material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
migo;Chilli11.bmp;11;1;2;2;14;0;0;0;14;14;control;target
migo;Lipstick3.bmp;28;0;8;4;0;0;0;0;0;0;repeated_related;lure
migo;Daff22.bmp;14;2;5;4;18;18;0;0;18;18;center;target
migo;Fork14.bmp;17;1;10;4;24;0;0;0;24;24;related;target
migo;Biscuit20.bmp;3;2;5;4;6;39;0;0;22,5;39;center;target
migo;Scissors11.bmp;38;1;2;1;11;0;0;0;11;11;control;target
migo;Holly14.bmp;23;0;2;1;0;0;0;0;0;0;control;lure
migo;Flower14.bmp;16;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Screw9.bmp;39;1;10;4;11;0;0;0;11;11;related;target
migo;Feather14.bmp;15;0;7;4;0;0;0;0;0;0;repeated_related;lure
migo;Star17.bmp;42;0;4;3;0;0;0;0;0;0;related;lure
migo;Bun22.bmp;6;3;8;3;8;8;38;0;18;38;repeated_related;target
migo;Bag21.bmp;2;0;3;1;0;0;0;0;0;0;control;lure
migo;Paperclip13.bmp;33;0;4;3;0;0;0;0;0;0;related;lure
migo;Button3.bmp;7;0;3;2;0;0;0;0;0;0;center;lure
migo;Varnish3.bmp;50;0;4;2;0;0;0;0;0;0;center;lure
migo;Keys5.bmp;26;4;6;3;6;6;33;33;19,5;33;repeated_related;target
migo;Brocolli10.bmp;5;0;4;2;0;0;0;0;0;0;repeated;lure
migo;Swirl5.bmp;46;4;3;3;2;2;35;35;18,5;35;repeated;target
migo;Bracelet1.bmp;4;3;0;0;13;13;39;0;21,666667;39;repeated;target
