experiment	subject	material	item	category	stm_probe	ndisplayed	nrelated	nrelated_unique	1st_trial	2nd_trial	3rd_trial	4th_trail	mean_trail	last_trial
FAUST_1[2014-06]	110	words	bein	  1	  0	  2	  9	  4	 25	 47	  0	  0	36,000000	47
FAUST_1[2014-06]	110	words	arm	  1	  1	  2	  9	  4	 25	 47	  0	  0	36,000000	47
FAUST_1[2014-06]	110	words	kopf	  1	  1	  2	  9	  4	 25	 47	  0	  0	36,000000	47
FAUST_1[2014-06]	110	words	hand	  1	  0	  3	  8	  4	 25	 47	 47	  0	39,666667	47
FAUST_1[2014-06]	110	words	fuß	  1	  0	  2	  9	  4	 25	 47	  0	  0	36,000000	47
FAUST_1[2014-06]	110	words	spinat	  2	  0	  0	  7	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	110	words	bohnen	  2	  0	  1	  6	  3	 35	  0	  0	  0	35,000000	35
FAUST_1[2014-06]	110	words	tomaten	  2	  1	  4	  3	  3	  4	  4	  4	 35	11,750000	35
FAUST_1[2014-06]	110	words	blumenkohl	  2	  0	  1	  6	  3	 35	  0	  0	  0	35,000000	35
FAUST_1[2014-06]	110	words	karotten	  2	  0	  1	  6	  3	 35	  0	  0	  0	35,000000	35
FAUST_1[2014-06]	110	words	banane	  3	  0	  2	  5	  4	 20	 20	  0	  0	20,000000	20
FAUST_1[2014-06]	110	words	apfel	  3	  0	  1	  6	  4	 37	  0	  0	  0	37,000000	37
FAUST_1[2014-06]	110	words	birne	  3	  0	  1	  6	  4	 37	  0	  0	  0	37,000000	37
FAUST_1[2014-06]	110	words	pflaume	  3	  0	  2	  5	  4	 37	 37	  0	  0	37,000000	37
FAUST_1[2014-06]	110	words	erdbeere	  3	  0	  1	  6	  4	 37	  0	  0	  0	37,000000	37
FAUST_1[2014-06]	110	words	hammer	  4	  0	  2	  4	  3	  2	 47	  0	  0	24,500000	47
FAUST_1[2014-06]	110	words	säge	  4	  0	  1	  5	  3	  2	  0	  0	  0	2,000000	2
FAUST_1[2014-06]	110	words	meißel	  4	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
