experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	26	-1	4	migo	3	3	lure	2	1	1357	2	3176	Feather11.bmp	15	0	3	2	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	2	1	lure	1	0	1693	4	2002	Brocolli14.bmp	5	0	5	2	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	2	1	target	1	1	1248	4	850	String2.bmp	44	4	3	3	2	2	38	38	20,000000	38	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	2	1	lure	2	1	1499	3	1054	Sweet18.bmp	45	0	5	2	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	3	3	target	1	1	1034	4	1336	Hanger7.bmp	22	3	6	4	14	39	39	0	30,000000	39	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	2	2	lure	1	0	1002	3	1324	Screw10.bmp	39	0	9	4	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	2	2	target	1	1	980	4	847	Bag25.bmp	2	3	6	4	9	9	34	0	17,000000	34	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	1	1	target	1	1	1122	3	860	Bracelet5.bmp	4	1	2	1	33	0	0	0	33,000000	33	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	1	2	lure	2	1	957	3	1698	Pear15.bmp	34	0	4	3	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	3	3	target	1	1	1223	4	728	Biscuit17.bmp	3	2	5	3	4	37	0	0	20,000000	37	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	2	1	target	1	1	1172	3	1155	Key20.bmp	25	4	3	3	16	16	27	27	21,000000	27	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	1	2	target	1	1	1013	4	1206	Plug18.bmp	36	1	10	4	19	0	0	0	19,000000	19	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	3	3	lure	2	1	1155	1	3172	Stapler6.bmp	41	0	3	2	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	1	1	lure	2	1	1367	4	1251	Pen10.bmp	35	0	2	1	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	2	2	target	2	0	1847	3	2805	Fork8.bmp	17	2	10	3	21	35	0	0	28,000000	35	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	1	1	lure	1	0	1372	2	1342	Coins10.bmp	13	0	2	1	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	1	2	target	1	1	1132	4	755	Shell5.bmp	40	1	9	4	12	0	0	0	12,000000	12	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	1	1	target	1	1	1158	3	986	Swirl10.bmp	46	1	1	1	25	0	0	0	25,000000	25	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	2	2	lure	1	0	1173	3	760	Star17.bmp	42	0	9	4	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	migo	1	2	lure	2	1	898	3	1079	Lipstick15.bmp	28	0	4	3	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	2	2	target	2	0	1535	1	2265	wimperntusche	37	4	6	4	14	14	35	35	24,000000	35	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	1	2	target	2	0	1314	4	933	handbremse	63	1	10	4	31	0	0	0	31,000000	31	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	2	1	target	2	0	2197	2	961	säge	4	3	3	3	24	58	58	0	46,000000	58	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	1	2	lure	2	1	2266	2	1131	tochter	45	0	3	3	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	3	3	lure	1	0	1593	3	1521	magen	42	0	3	2	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	1	2	lure	1	0	1376	3	1088	donau	17	0	3	3	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	1	1	target	2	0	1148	1	988	birke	10	1	2	1	37	0	0	0	37,000000	37	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	3	3	target	2	0	1035	2	930	kohlenstoff	48	2	6	4	30	30	0	0	30,000000	30	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	1	2	target	2	0	987	2	868	drucker	33	1	9	4	9	0	0	0	9,000000	9	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	3	3	target	1	1	1155	4	1358	beethoven	51	2	6	4	53	53	0	0	53,000000	53	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	3	3	target	2	0	1581	3	1990	büroklammer	32	1	6	3	28	0	0	0	28,000000	28	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	1	1	lure	2	1	1463	3	846	hamburger	43	0	2	1	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	1	1	lure	2	1	1010	4	866	schwalbe	9	0	3	2	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	2	1	target	1	1	1200	4	595	flöte	14	3	3	3	17	64	64	0	48,000000	64	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	3	3	lure	2	1	1079	3	2423	terrier	46	0	4	3	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	1	1	target	1	1	1023	3	934	schrank	6	1	1	1	47	0	0	0	47,000000	47	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	3	3	lure	2	1	1445	3	826	wassermann	39	0	3	2	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	1	1	target	1	1	2886	2	4026	rock	5	1	2	1	48	0	0	0	48,000000	48	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	2	2	lure	2	1	1579	3	1315	präposition	66	0	9	4	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	2	2	lure	2	1	1213	3	834	silber	15	0	7	4	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	1	1	lure	1	0	875	3	622	forelle	12	0	3	2	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	2	2	target	2	0	2414	3	975	stuttgart	16	3	8	4	2	2	44	0	16,000000	44	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	1	2	target	1	1	1033	3	660	gabel	21	1	9	4	54	0	0	0	54,000000	54	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	2	1	target	2	0	1193	3	744	tulpe	7	3	3	3	23	23	39	0	28,000000	39	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	2	1	lure	2	1	1758	3	840	pistole	36	0	5	2	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	2	1	lure	2	1	1125	3	722	bein	1	0	4	2	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	2	1	lure	1	0	1191	2	695	walzer	62	0	6	1	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	2	2	lure	1	0	1615	3	1008	dänemark	18	0	7	4	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	2	2	target	1	1	2027	2	951	venus	60	3	8	4	13	48	48	0	36,000000	48	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	words	1	2	lure	2	1	958	3	788	rot	49	0	3	3	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	brady	1	1	lure	1	0	1969	2	1070	cellphone_11.bmp	13	0	2	2	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	brady	2	1	target	1	1	2512	3	760	rollerskates_8.bmp	48	4	3	3	21	21	46	46	33,000000	46	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	brady	2	2	lure	1	0	1552	4	1408	cake_5.bmp	8	0	9	4	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	brady	3	3	lure	1	0	1501	3	823	socks_4.bmp	58	0	3	2	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	brady	3	3	lure	2	1	1600	1	1597	scooter_10.bmp	53	0	3	2	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	brady	2	2	target	1	1	1380	2	1224	tricycle_15.bmp	61	4	7	4	9	9	53	53	31,000000	53	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	brady	3	3	lure	2	1	1234	2	1316	orifan_7.bmp	40	0	4	2	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	brady	1	1	target	1	1	1091	2	565	garbagecan_17.bmp	24	1	1	1	3	0	0	0	3,000000	3	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	brady	1	2	lure	1	0	1304	3	626	trophy_16.bmp	62	0	4	3	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	brady	1	2	lure	1	0	908	2	858	trumpet_1.bmp	63	0	4	3	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	brady	2	2	target	1	1	846	3	787	coffee_7.bmp	18	3	7	4	23	34	34	0	30,000000	34	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	brady	1	1	target	1	1	939	3	1251	chair_2.bmp	14	1	1	1	43	0	0	0	43,000000	43	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	brady	2	1	lure	1	0	909	4	1031	doorknocker_11.bmp	20	0	5	2	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	brady	2	2	target	1	1	770	3	804	camera_6.bmp	9	3	7	4	31	31	54	0	38,000000	54	21	1	1	1	1	INTERMEDIA
FAUST_1[2014-06]	26	-1	4	brady	2	2	lure	1	0	934	3	716	saddle_3.bmp	51	0	8	4	0	0	0	0	0,000000	0	21	1	1	1	1	INTERMEDIA
