material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;sicherheitsnadel;70;3;8;3;6;33;33;0;24;33;repeated_related;target
words;filzstift;28;1;1;1;61;0;0;0;61;61;control;target
words;polizist;11;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;wasserstoff;48;0;2;2;0;0;0;0;0;0;control;lure
words;audi;30;1;1;1;12;0;0;0;12;12;control;target
words;tempel;52;0;4;3;0;0;0;0;0;0;related;lure
words;gold;15;0;2;2;0;0;0;0;0;0;control;lure
words;schmecken;65;1;1;1;20;0;0;0;20;20;control;target
words;becher;31;1;9;4;61;0;0;0;61;61;related;target
words;gymnasium;20;3;3;3;25;64;64;0;51;64;repeated;target
words;blau;49;1;9;4;52;0;0;0;52;52;related;target
words;diesel;29;0;3;2;0;0;0;0;0;0;center;lure
words;wassermann;39;0;4;2;0;0;0;0;0;0;repeated;lure
words;spinat;2;0;4;2;0;0;0;0;0;0;repeated;lure
words;erdbeere;3;1;9;4;60;0;0;0;60;60;related;target
words;wespe;13;1;5;3;56;0;0;0;56;56;center;target
words;bein;1;0;5;2;0;0;0;0;0;0;repeated;lure
words;theater;58;1;5;3;13;0;0;0;13;13;center;target
words;nudelholz;68;3;3;3;1;1;47;0;16,333333;47;repeated;target
words;tango;62;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;sofa;6;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;berlin;16;0;4;3;0;0;0;0;0;0;related;lure
words;roggen;64;0;4;3;0;0;0;0;0;0;center;lure
words;lunge;42;0;3;3;0;0;0;0;0;0;related;lure
words;tag;71;0;2;2;0;0;0;0;0;0;control;lure
words;grippe;22;2;5;4;50;50;0;0;50;50;center;target
words;tulpe;7;3;7;4;26;26;44;0;32;44;repeated_related;target
words;brotmesser;21;3;7;4;23;49;49;0;40,333333;49;repeated_related;target
words;taube;9;0;3;2;0;0;0;0;0;0;center;lure
words;sonnenschein;61;4;3;3;7;7;63;63;35;63;repeated;target
