material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;dolch;36;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;lesen;26;1;9;4;8;0;0;0;8;8;related;target
words;teich;67;3;9;4;26;26;62;0;38;62;repeated_related;target
words;eisen;15;4;3;3;2;2;53;53;27,5;53;repeated;target
words;rhein;17;0;4;2;0;0;0;0;0;0;repeated;lure
words;berufsschule;20;1;1;1;39;0;0;0;39;39;control;target
words;masern;22;1;1;1;43;0;0;0;43;43;control;target
words;mozart;51;0;3;3;0;0;0;0;0;0;related;lure
words;hessen;41;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;thriller;59;0;2;2;0;0;0;0;0;0;control;lure
words;rose;7;0;4;3;0;0;0;0;0;0;related;lure
words;hose;5;0;4;2;0;0;0;0;0;0;repeated;lure
words;tochter;45;0;2;2;0;0;0;0;0;0;control;lure
words;taxi;34;0;9;4;0;0;0;0;0;0;repeated_related;lure
words;birke;10;0;4;3;0;0;0;0;0;0;related;lure
words;ameise;13;3;3;3;20;42;42;0;34,666667;42;repeated;target
words;lachs;12;2;6;4;18;51;0;0;34,5;51;center;target
words;kanu;35;1;1;1;12;0;0;0;12;12;control;target
words;venus;60;0;3;2;0;0;0;0;0;0;center;lure
words;minute;71;3;9;4;12;57;57;0;42;57;repeated_related;target
words;benzin;29;0;4;3;0;0;0;0;0;0;center;lure
words;pommes;43;1;6;3;11;0;0;0;11;11;center;target
words;posaune;14;0;3;2;0;0;0;0;0;0;center;lure
words;whiskey;69;3;6;4;9;9;40;0;19,333333;40;center;target
words;freude;44;3;8;3;25;34;34;0;31;34;repeated_related;target
words;verb;66;0;4;1;0;0;0;0;0;0;repeated;lure
words;mops;46;1;10;4;6;0;0;0;6;6;related;target
words;gerste;64;0;2;2;0;0;0;0;0;0;control;lure
words;oregano;25;1;9;4;15;0;0;0;15;15;related;target
words;birne;3;3;3;3;31;52;52;0;45;52;repeated;target
