material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;fan_11.bmp;22;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;tv_7.bmp;66;0;3;2;0;0;0;0;0;0;center;lure
brady;coffee_2.bmp;18;3;0;0;12;12;35;0;19,666667;35;repeated;target
brady;garbagecan_13.bmp;24;3;7;4;20;20;58;0;32,666667;58;repeated_related;target
brady;birdhouse_11.bmp;6;0;4;3;0;0;0;0;0;0;related;lure
brady;vase_15.bmp;67;2;5;3;11;54;0;0;32,5;54;center;target
brady;doorknob_7.bmp;19;3;7;4;6;6;33;0;15;33;repeated_related;target
brady;bowlingpin_11.bmp;7;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;beanbagchair_15.bmp;5;0;3;2;0;0;0;0;0;0;center;lure
brady;abacus_15.bmp;1;0;2;2;0;0;0;0;0;0;control;lure
brady;parfait_13.bmp;41;2;5;3;36;36;0;0;36;36;center;target
brady;doorknocker_2.bmp;20;1;10;4;34;0;0;0;34;34;related;target
brady;babycrib_2.bmp;2;1;1;1;36;0;0;0;36;36;control;target
brady;videogamecontroller_11.bmp;68;0;2;1;0;0;0;0;0;0;control;lure
brady;wig_1.bmp;71;3;1;1;25;33;33;0;30,333333;33;repeated;target
brady;glove_8.bmp;26;1;9;4;47;0;0;0;47;47;related;target
brady;socks_4.bmp;58;1;1;1;49;0;0;0;49;49;control;target
brady;scooter_10.bmp;53;0;2;2;0;0;0;0;0;0;control;lure
brady;cellphone_8.bmp;13;1;1;1;8;0;0;0;8;8;control;target
brady;powerstrip_10.bmp;44;0;4;2;0;0;0;0;0;0;repeated;lure
brady;cheesegrater_14.bmp;15;0;4;2;0;0;0;0;0;0;repeated;lure
brady;watch_14.bmp;69;0;2;2;0;0;0;0;0;0;related;lure
brady;cherubstatue_5.bmp;16;3;8;4;30;35;35;0;33,333333;35;repeated_related;target
brady;flashlight_12.bmp;23;0;3;2;0;0;0;0;0;0;center;lure
brady;easteregg_17.bmp;21;1;5;4;1;0;0;0;1;1;center;target
brady;glasses_15.bmp;25;1;9;4;13;0;0;0;13;13;related;target
brady;highchair_15.bmp;32;3;3;3;16;16;48;0;26,666667;48;repeated;target
brady;orifan_6.bmp;40;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;backpack_13.bmp;3;0;3;2;0;0;0;0;0;0;related;lure
brady;hairdryer_12.bmp;30;0;5;2;0;0;0;0;0;0;repeated;lure
