experiment	subject	material	item	category	stm_probe	ndisplayed	nrelated	nrelated_unique	1st_trial	2nd_trial	3rd_trial	4th_trail	mean_trail	last_trial
FAUST_1[2014-06]	107	words	bein	  1	  0	  0	  4	  1	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	107	words	arm	  1	  0	  4	  0	  0	 13	 13	 47	 47	30,000000	47
FAUST_1[2014-06]	107	words	kopf	  1	  0	  0	  4	  1	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	107	words	hand	  1	  0	  0	  4	  1	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	107	words	fuß	  1	  0	  0	  4	  1	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	107	words	spinat	  2	  1	  2	  4	  3	 14	 63	  0	  0	38,500000	63
FAUST_1[2014-06]	107	words	bohnen	  2	  0	  2	  4	  3	 14	 14	  0	  0	14,000000	14
FAUST_1[2014-06]	107	words	tomaten	  2	  0	  1	  5	  3	 14	  0	  0	  0	14,000000	14
FAUST_1[2014-06]	107	words	blumenkohl	  2	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	107	words	karotten	  2	  0	  1	  5	  3	 14	  0	  0	  0	14,000000	14
FAUST_1[2014-06]	107	words	banane	  3	  0	  3	  3	  3	 23	 38	 38	  0	33,000000	38
FAUST_1[2014-06]	107	words	apfel	  3	  0	  1	  5	  3	 23	  0	  0	  0	23,000000	23
FAUST_1[2014-06]	107	words	birne	  3	  0	  1	  5	  3	 23	  0	  0	  0	23,000000	23
FAUST_1[2014-06]	107	words	pflaume	  3	  0	  1	  5	  3	 23	  0	  0	  0	23,000000	23
FAUST_1[2014-06]	107	words	erdbeere	  3	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	107	words	hammer	  4	  0	  1	  4	  3	 52	  0	  0	  0	52,000000	52
FAUST_1[2014-06]	107	words	säge	  4	  0	  1	  4	  3	 52	  0	  0	  0	52,000000	52
FAUST_1[2014-06]	107	words	meißel	  4	  0	  2	  3	  3	 27	 52	  0	  0	39,500000	52
FAUST_1[2014-06]	107	words	bohrer	  4	  0	  1	  4	  3	 52	  0	  0	  0	52,000000	52
FAUST_1[2014-06]	107	words	zange	  4	  0	  0	  5	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	107	words	hose	  5	  0	  1	  4	  3	 21	  0	  0	  0	21,000000	21
FAUST_1[2014-06]	107	words	jacke	  5	  1	  2	  3	  3	 21	 42	  0	  0	31,500000	42
