experiment	subject	trial	order	material	repeated	related	probetype	response	correct	rt	confidence	confidence_rt	probe	category	ndisplayed	nrelated	nrelated_unique	trial1	trial2	trial3	trial4	mean_trial	last_trial	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	126	-1	2	words	2	1	lure	2	1	2842	4	3041	amsel	9	0	5	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	1	2	target	2	0	1547	4	1051	dolch	36	1	9	4	23	0	0	0	23,000000	23	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	1	2	target	1	1	1378	4	1516	bleistift	28	1	9	4	22	0	0	0	22,000000	22	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	3	3	target	2	0	2109	3	2258	fußball	8	1	5	3	19	0	0	0	19,000000	19	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	1	2	lure	1	0	1505	4	1532	brieföffner	32	0	3	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	2	1	target	2	0	3005	2	1696	hören	65	3	1	1	1	43	43	0	29,000000	43	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	2	2	lure	1	0	1529	2	1325	gabel	21	0	8	4	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	2	2	target	2	0	1972	3	1489	pflaume	3	4	6	4	12	12	33	33	22,000000	33	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	1	1	lure	1	0	1566	3	1255	lenkrad	63	0	3	1	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	1	1	target	1	1	2778	2	1260	berlin	16	1	2	1	30	0	0	0	30,000000	30	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	1	1	target	2	0	2096	3	1422	schnee	61	1	1	1	6	0	0	0	6,000000	6	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	2	2	target	1	1	2662	4	1577	windpocken	22	3	9	4	24	24	62	0	36,000000	62	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	3	3	lure	1	0	2210	3	868	merkur	60	0	3	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	2	2	lure	2	1	1741	4	1466	blockhaus	23	0	9	4	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	2	2	lure	1	0	1273	3	1005	sofa	6	0	8	4	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	1	1	target	2	0	2445	3	1418	beethoven	51	1	1	1	47	0	0	0	47,000000	47	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	3	3	lure	2	1	1647	3	1032	quadrat	56	0	3	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	1	2	lure	2	1	1683	3	1068	wassermann	39	0	3	3	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	1	2	lure	2	1	1541	4	809	gesamtschule	20	0	3	3	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	3	3	target	2	0	1352	4	726	kohlenstoff	48	1	5	3	39	0	0	0	39,000000	39	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	1	1	lure	1	0	1307	2	987	england	18	0	3	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	2	1	target	1	1	1037	4	1600	synagoge	52	4	1	1	2	2	53	53	27,000000	53	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	2	1	target	1	1	821	3	968	fluss	67	3	0	0	20	20	51	0	30,000000	51	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	2	1	lure	1	0	986	4	843	eiche	10	0	4	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	1	1	lure	2	1	1637	3	1554	rhein	17	0	4	1	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	3	3	lure	2	1	1728	3	759	western	59	0	3	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	2	2	target	2	0	1892	3	809	thunfisch	12	3	7	4	31	55	55	0	47,000000	55	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	1	2	target	1	1	916	2	1209	schiff	35	1	9	4	42	0	0	0	42,000000	42	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	3	3	target	1	1	1193	2	765	porsche	30	1	5	4	62	0	0	0	62,000000	62	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	words	2	1	lure	1	0	1018	4	1021	majoran	25	0	4	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	2	2	lure	2	1	4888	2	1592	rollerskates_17.bmp	48	0	9	4	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	3	3	target	1	1	4987	2	1221	flashlight_2.bmp	23	2	5	4	4	62	0	0	33,000000	62	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	2	1	lure	1	0	2263	2	871	bowlingpin_1.bmp	7	0	5	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	2	1	target	1	1	1539	3	1372	cellphone_8.bmp	13	3	0	0	32	54	54	0	46,000000	54	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	1	1	lure	1	0	1237	4	1234	leatherman_14.bmp	38	0	2	1	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	1	1	lure	2	1	1473	4	1862	ring_11.bmp	47	0	4	1	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	2	1	target	2	0	1523	3	1036	backpack_13.bmp	3	3	3	3	17	49	49	0	38,000000	49	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	1	2	lure	1	0	1245	2	1321	trunk_1.bmp	64	0	3	3	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	3	3	target	1	1	1158	4	993	parfait_15.bmp	41	2	5	4	45	45	0	0	45,000000	45	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	1	1	target	1	1	1138	4	830	highchair_6.bmp	32	1	1	1	16	0	0	0	16,000000	16	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	1	2	target	1	1	680	4	1064	laptop_10.bmp	36	1	10	4	37	0	0	0	37,000000	37	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	3	3	target	1	1	839	2	776	socks_10.bmp	58	2	5	4	12	12	0	0	12,000000	12	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	2	1	target	1	1	993	3	981	printer_3.bmp	45	3	1	1	3	3	46	0	17,000000	46	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	2	2	lure	1	0	1197	3	993	beanbagchair_15.bmp	5	0	7	4	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	1	2	lure	2	1	2022	2	1561	glove_10.bmp	26	0	4	3	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	2	1	lure	1	0	1039	2	1016	horseshoe_12.bmp	33	0	4	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	3	3	lure	1	0	1258	2	582	watergun_15.bmp	70	0	4	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	2	2	target	1	1	1070	2	657	saddle_4.bmp	51	3	9	4	7	50	50	0	35,000000	50	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	3	3	lure	2	1	2057	2	1350	orifan_14.bmp	40	0	3	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	2	2	lure	1	0	1224	3	693	shredder_1.bmp	55	0	9	4	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	1	1	target	2	0	1723	3	995	coffee_7.bmp	18	1	1	1	58	0	0	0	58,000000	58	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	2	1	lure	2	1	2108	2	1051	easteregg_14.bmp	21	0	5	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	1	2	lure	2	1	1482	4	917	plant_14.bmp	43	0	4	3	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	2	2	target	1	1	1143	4	967	bagel_16.bmp	4	3	6	4	25	25	51	0	33,000000	51	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	1	2	target	1	1	1259	2	811	speaker_15.bmp	60	1	9	4	38	0	0	0	38,000000	38	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	3	3	lure	1	0	1338	2	837	skateboard_11.bmp	57	0	3	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	1	1	target	1	1	1445	3	1065	tricycle_10.bmp	61	1	1	1	10	0	0	0	10,000000	10	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	1	2	target	1	1	956	3	1354	camera_6.bmp	9	1	9	4	9	0	0	0	9,000000	9	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	2	2	target	1	1	1147	4	988	pasta_9.bmp	42	3	7	4	19	19	59	0	32,000000	59	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	brady	1	1	lure	2	1	1549	3	1057	chair_11.bmp	14	0	2	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	1	2	lure	1	0	1233	3	2215	Man10.bmp	29	0	3	3	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	3	3	target	1	1	1026	4	1429	Glass12.bmp	20	1	5	3	2	0	0	0	2,000000	2	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	3	3	lure	1	0	1045	3	835	Sweet1.bmp	45	0	4	3	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	1	1	lure	1	0	1713	3	991	Candle10.bmp	9	0	3	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	2	1	target	1	1	895	3	952	Cake7.bmp	8	2	1	1	39	39	0	0	39,000000	39	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	2	1	lure	1	0	1565	2	714	Varnish14.bmp	50	0	5	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	1	2	lure	1	0	883	2	932	Jigsaw14.bmp	24	0	3	3	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	2	2	target	1	1	805	2	665	Keys5.bmp	26	3	8	4	19	19	43	0	27,000000	43	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	3	3	lure	1	0	1425	3	1061	Fudge8.bmp	18	0	3	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	1	2	target	1	1	922	2	709	Key13.bmp	25	1	9	4	7	0	0	0	7,000000	7	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	1	2	target	1	1	777	3	1021	Present14.bmp	37	1	9	4	16	0	0	0	16,000000	16	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	2	2	target	1	1	983	1	976	Holly11.bmp	23	3	7	4	13	37	37	0	29,000000	37	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	2	1	lure	1	0	1182	1	631	Car12.bmp	10	0	5	1	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	1	1	lure	1	0	985	1	725	Stapler6.bmp	41	0	2	2	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	1	1	target	1	1	822	3	1305	Brocolli19.bmp	5	1	2	1	27	0	0	0	27,000000	27	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	2	2	lure	1	0	710	3	1561	Pear15.bmp	34	0	9	4	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	2	1	target	1	1	952	3	759	Bracelet18.bmp	4	3	3	3	20	20	31	0	23,000000	31	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	1	1	target	1	1	860	1	883	Daff22.bmp	14	1	2	1	26	0	0	0	26,000000	26	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	3	3	target	2	0	2767	3	1032	Swirl13.bmp	46	2	5	4	28	28	0	0	28,000000	28	30	2	1	1	1	MEDIENGESTALTER
FAUST_1[2014-06]	126	-1	2	migo	2	2	lure	1	0	1278	2	927	Scissors14.bmp	38	0	10	4	0	0	0	0	0,000000	0	30	2	1	1	1	MEDIENGESTALTER
