material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
brady;horseshoe_12.bmp;33;0;5;2;0;0;0;0;0;0;repeated;lure
brady;hammer_17.bmp;31;0;3;2;0;0;0;0;0;0;center;lure
brady;fan_10.bmp;22;0;3;1;0;0;0;0;0;0;control;lure
brady;chair_3.bmp;14;3;8;3;5;53;53;0;37;53;repeated_related;target
brady;garbagecan_10.bmp;24;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;router_12.bmp;49;0;2;2;0;0;0;0;0;0;control;lure
brady;pasta_13.bmp;42;1;1;1;30;0;0;0;30;30;control;target
brady;videogamecontroller_13.bmp;68;3;3;3;24;24;56;0;34,666667;56;repeated;target
brady;skateboard_14.bmp;57;0;3;3;0;0;0;0;0;0;related;lure
brady;mic_5.bmp;39;0;8;4;0;0;0;0;0;0;repeated_related;lure
brady;tricycle_5.bmp;61;1;5;4;59;0;0;0;59;59;center;target
brady;highchair_4.bmp;32;0;3;2;0;0;0;0;0;0;center;lure
brady;bowlingpin_3.bmp;7;1;9;4;6;0;0;0;6;6;related;target
brady;saltpeppershake_2.bmp;52;3;3;3;25;59;59;0;47,666667;59;repeated;target
brady;powerstrip_8.bmp;44;2;5;3;14;14;0;0;14;14;center;target
brady;cat_10.bmp;12;1;1;1;5;0;0;0;5;5;control;target
brady;cherubstatue_6.bmp;16;3;8;4;30;46;46;0;40,666667;46;repeated_related;target
brady;babycrib_2.bmp;2;0;4;2;0;0;0;0;0;0;repeated;lure
brady;glove_15.bmp;26;1;1;1;62;0;0;0;62;62;control;target
brady;backpack_10.bmp;3;2;1;1;9;35;0;0;22;35;repeated;target
brady;circuitboard_13.bmp;17;1;9;4;2;0;0;0;2;2;related;target
brady;glasses_8.bmp;25;1;9;4;15;0;0;0;15;15;related;target
brady;bagel_16.bmp;4;3;8;3;3;3;63;0;23;63;repeated_related;target
brady;remote_2.bmp;46;0;3;3;0;0;0;0;0;0;related;lure
brady;scooter_11.bmp;53;0;5;1;0;0;0;0;0;0;repeated;lure
brady;abacus_2.bmp;1;0;3;3;0;0;0;0;0;0;related;lure
brady;windchime_10.bmp;72;0;3;1;0;0;0;0;0;0;control;lure
brady;iceskates_7.bmp;34;2;5;3;8;8;0;0;8;8;center;target
brady;plant_14.bmp;43;0;9;4;0;0;0;0;0;0;repeated_related;lure
brady;socks_15.bmp;58;0;3;2;0;0;0;0;0;0;center;lure
