material;item;category;ndisplayed;nrelated;nrelated_unique;1st_trial;2nd_trial;3rd_trial;4th_trail;mean_trail;last_trial;condition;probe_type
words;zentimeter;72;2;6;4;32;56;0;0;44;56;center;target
words;sofa;6;1;9;4;10;0;0;0;10;10;related;target
words;nähnadel;70;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;fühlen;65;0;5;1;0;0;0;0;0;0;repeated;lure
words;schütze;39;3;8;4;7;52;52;0;37;52;repeated_related;target
words;blau;49;1;5;4;30;0;0;0;30;30;center;target
words;apfel;3;0;7;4;0;0;0;0;0;0;repeated_related;lure
words;scrabble;57;0;4;2;0;0;0;0;0;0;center;lure
words;onkel;45;3;3;3;15;15;36;0;22;36;repeated;target
words;kirche;52;0;3;3;0;0;0;0;0;0;related;lure
words;rouge;37;0;4;2;0;0;0;0;0;0;center;lure
words;bein;1;3;7;4;28;57;57;0;47,333333;57;repeated_related;target
words;dollar;47;0;3;2;0;0;0;0;0;0;center;lure
words;see;67;0;2;2;0;0;0;0;0;0;control;lure
words;hose;5;0;4;3;0;0;0;0;0;0;related;lure
words;schuppen;23;1;1;1;6;0;0;0;6;6;control;target
words;gold;15;1;8;4;11;0;0;0;11;11;related;target
words;baumwolle;24;0;5;1;0;0;0;0;0;0;repeated;lure
words;mücke;13;3;3;3;26;37;37;0;33,333333;37;repeated;target
words;forelle;12;0;3;2;0;0;0;0;0;0;control;lure
words;peugeot;30;1;9;4;39;0;0;0;39;39;related;target
words;vampir;50;2;6;4;8;37;0;0;22,5;37;center;target
words;konzertsaal;58;0;3;3;0;0;0;0;0;0;related;lure
words;dogge;46;3;3;3;20;61;61;0;47,333333;61;repeated;target
words;adjektiv;66;1;1;1;39;0;0;0;39;39;control;target
words;schweiz;18;0;8;4;0;0;0;0;0;0;repeated_related;lure
words;bleistift;28;0;3;2;0;0;0;0;0;0;control;lure
words;hammer;4;0;5;2;0;0;0;0;0;0;repeated;lure
words;bombe;36;1;1;1;59;0;0;0;59;59;control;target
words;chopin;51;3;7;4;31;31;40;0;34;40;repeated_related;target
