experiment	subject	block	trial	order	material	repeated	related	probetype	response	correct	rt	math_response	math_correctresponse	math_correct	math_rt	confidence	confidence_rt	probe	item1	item2	item3	item4	item5	item6	age	sex	handedness	color_vision	mother_tongue	occupation
FAUST_1[2014-06]	115	1	27	1	1	1	1	1	2	0	2323	2	2	1	2453	3	1724	WIMPERNTUSCHE	wimperntusche	oboe	trompete	klarinette	posaune	klarinette	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	23	1	1	2	1	1	2	0	3652	2	2	1	2451	4	1233	FÜLLER	stickstoff	füller	kohlenstoff	wasserstoff	füller	sauerstoff	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	8	1	1	1	2	1	2	0	2940	2	2	1	2919	1	2851	BAUMWOLLE	seide	leinen	pfarrer	baumwolle	pfarrer	flanell	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	13	1	1	2	2	1	1	1	1491	2	2	1	1856	4	1342	HEROIN	cannabis	cent	heroin	haschisch	kokain	heroin	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	28	1	1	1	1	1	2	0	1701	2	2	1	2237	4	1203	BRIEFÖFFNER	moschee	tempel	kirche	tempel	brieföffner	synagoge	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	11	1	1	2	1	1	1	1	3083	1	1	1	2222	2	1639	ZEITUNG	gymnasium	realschule	zeitung	gesamtschule	hauptschule	zeitung	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	20	1	1	1	2	1	2	0	3598	1	1	1	1588	4	1997	STUNDE	tag	sekunde	verb	minute	stunde	verb	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	14	1	1	2	2	1	1	1	1335	1	1	1	1700	4	1997	BARACKE	baracke	hütte	schuppen	teelöffel	baracke	scheune	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	10	1	1	1	1	1	1	1	1372	1	1	1	1404	4	2171	TEQUILA	tequila	dreieck	kreis	quadrat	dreieck	viereck	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	19	1	1	2	1	1	1	1	1397	2	2	1	3141	4	1558	MEISE	meise	hering	makrele	forelle	lachs	meise	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	1	1	1	1	2	1	1	1	3954	2	2	1	2050	2	2877	MÜCKE	mücke	kaiser	wespe	kaiser	hummel	ameise	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	3	1	1	2	2	1	1	1	1657	1	1	1	2091	4	2063	PIZZA	pizza	hamburger	pommes	pizza	mathematik	bratwurst	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	31	1	1	1	1	2	2	1	1087	1	1	1	2453	4	1546	HOSE	walzer	rumba	jacke	chachacha	tango	chachacha	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	21	1	1	2	1	2	2	1	1753	1	1	1	1548	4	1531	MAJORAN	millimeter	meter	koriander	zentimeter	kilometer	koriander	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	24	1	1	1	2	2	2	1	2938	1	1	1	2363	3	1651	RIECHEN	hören	schmecken	see	fühlen	sehen	see	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	2	1	1	2	2	2	2	1	2577	2	2	1	2489	3	2146	SCHRANK	tisch	stuhl	tisch	regal	elbe	sofa	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	6	1	1	1	1	2	2	1	1406	2	2	1	1570	4	2623	BACKBLECH	theater	kino	oper	kino	zirkus	pfannenwender	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	22	1	1	2	1	2	2	1	2410	1	1	1	2820	4	2633	SONNENSCHEIN	sachsen	regen	brandenburg	saarland	regen	thüringen	27	2	1	1	1	BWL
FAUST_1[2014-06]	115	1	26	1	1	1	2	2	1	0	4589	1	1	1	1234	2	1793	STUTTGART	hannover	hamburg	berlin	gewehr	münchen	gewehr	27	2	1	1	1	BWL
