experiment	subject	material	item	category	stm_probe	ndisplayed	nrelated	nrelated_unique	1st_trial	2nd_trial	3rd_trial	4th_trail	mean_trail	last_trial
FAUST_1[2014-06]	 37	words	bein	  1	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 37	words	arm	  1	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 37	words	kopf	  1	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 37	words	hand	  1	  1	  2	  1	  1	 54	 54	  0	  0	54,000000	54
FAUST_1[2014-06]	 37	words	fuß	  1	  1	  1	  2	  1	 21	  0	  0	  0	21,000000	21
FAUST_1[2014-06]	 37	words	spinat	  2	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 37	words	bohnen	  2	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 37	words	tomaten	  2	  0	  1	  2	  1	 41	  0	  0	  0	41,000000	41
FAUST_1[2014-06]	 37	words	blumenkohl	  2	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 37	words	karotten	  2	  0	  2	  1	  1	  7	  7	  0	  0	7,000000	7
FAUST_1[2014-06]	 37	words	banane	  3	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 37	words	apfel	  3	  0	  2	  1	  1	  5	  5	  0	  0	5,000000	5
FAUST_1[2014-06]	 37	words	birne	  3	  1	  1	  2	  1	 49	  0	  0	  0	49,000000	49
FAUST_1[2014-06]	 37	words	pflaume	  3	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 37	words	erdbeere	  3	  0	  0	  3	  2	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 37	words	hammer	  4	  0	  1	  7	  4	 33	  0	  0	  0	33,000000	33
FAUST_1[2014-06]	 37	words	säge	  4	  0	  1	  7	  4	 17	  0	  0	  0	17,000000	17
FAUST_1[2014-06]	 37	words	meißel	  4	  0	  2	  6	  4	 17	 33	  0	  0	25,000000	33
FAUST_1[2014-06]	 37	words	bohrer	  4	  0	  2	  6	  4	 17	 33	  0	  0	25,000000	33
FAUST_1[2014-06]	 37	words	zange	  4	  0	  2	  6	  4	 17	 33	  0	  0	25,000000	33
FAUST_1[2014-06]	 37	words	hose	  5	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 37	words	jacke	  5	  1	  2	  4	  3	  5	  5	  0	  0	5,000000	5
FAUST_1[2014-06]	 37	words	rock	  5	  0	  1	  5	  3	  5	  0	  0	  0	5,000000	5
FAUST_1[2014-06]	 37	words	hemd	  5	  0	  1	  5	  3	  5	  0	  0	  0	5,000000	5
FAUST_1[2014-06]	 37	words	bluse	  5	  0	  2	  4	  3	  5	 64	  0	  0	34,500000	64
FAUST_1[2014-06]	 37	words	tisch	  6	  0	  1	  6	  3	 39	  0	  0	  0	39,000000	39
FAUST_1[2014-06]	 37	words	stuhl	  6	  1	  3	  4	  3	 39	 39	 39	  0	39,000000	39
FAUST_1[2014-06]	 37	words	schrank	  6	  0	  1	  6	  3	 39	  0	  0	  0	39,000000	39
FAUST_1[2014-06]	 37	words	sofa	  6	  0	  0	  7	  4	  0	  0	  0	  0	0,000000	0
FAUST_1[2014-06]	 37	words	regal	  6	  0	  2	  5	  3	 27	 39	  0	  0	33,000000	39
FAUST_1[2014-06]	 37	words	rose	  7	  1	  1	  6	  4	 64	  0	  0	  0	64,000000	64
FAUST_1[2014-06]	 37	words	tulpe	  7	  0	  1	  6	  4	 64	  0	  0	  0	64,000000	64
FAUST_1[2014-06]	 37	words	nelke	  7	  0	  2	  5	  4	 20	 64	  0	  0	42,000000	64
FAUST_1[2014-06]	 37	words	lilie	  7	  0	  1	  6	  4	 64	  0	  0	  0	64,000000	64
FAUST_1[2014-06]	 37	words	veilchen	  7	  0	  2	  5	  4	 64	 64	  0	  0	64,000000	64
FAUST_1[2014-06]	 37	words	fußball	  8	  0	  1	  7	  4	  7	  0	  0	  0	7,000000	7
FAUST_1[2014-06]	 37	words	tennis	  8	  0	  2	  6	  4	  7	 52	  0	  0	29,500000	52
FAUST_1[2014-06]	 37	words	golf	  8	  0	  2	  6	  4	  7	 52	  0	  0	29,500000	52
FAUST_1[2014-06]	 37	words	schwimmen	  8	  0	  1	  7	  4	 52	  0	  0	  0	52,000000	52
FAUST_1[2014-06]	 37	words	skifahren	  8	  0	  2	  6	  4	  7	 52	  0	  0	29,500000	52
FAUST_1[2014-06]	 37	words	amsel	  9	  0	  3	  8	  4	 27	 59	 59	  0	48,333333	59
FAUST_1[2014-06]	 37	words	schwalbe	  9	  1	  4	  7	  4	 27	 27	 27	 59	35,000000	59
FAUST_1[2014-06]	 37	words	fink	  9	  0	  2	  9	  4	 27	 59	  0	  0	43,000000	59
FAUST_1[2014-06]	 37	words	taube	  9	  0	  1	 10	  4	 59	  0	  0	  0	59,000000	59
FAUST_1[2014-06]	 37	words	meise	  9	  0	  1	 10	  4	 27	  0	  0	  0	27,000000	27
FAUST_1[2014-06]	 37	words	eiche	 10	  0	  1	  5	  3	 31	  0	  0	  0	31,000000	31
FAUST_1[2014-06]	 37	words	birke	 10	  0	  2	  4	  3	 31	 31	  0	  0	31,000000	31
FAUST_1[2014-06]	 37	words	tanne	 10	  0	  1	  5	  3	 31	  0	  0	  0	31,000000	31
FAUST_1[2014-06]	 37	words	weide	 10	  0	  0	  6	  4	  0	  0	  0	  0	0,000000	0
